Ensembl Gene ID,Chimp Ensembl Gene ID,Homology Type
ENSMUSG00000095800,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000091060,,
ENSMUSG00000084278,,
ENSMUSG00000036356,ENSPTRG00000020035,ortholog_one2one
ENSMUSG00000094075,,
ENSMUSG00000087657,,
ENSMUSG00000094909,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000060878,ENSPTRG00000003698,ortholog_one2one
ENSMUSG00000078612,ENSPTRG00000000790,ortholog_one2one
ENSMUSG00000073977,,
ENSMUSG00000093881,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000086814,,
ENSMUSG00000067545,,
ENSMUSG00000026697,ENSPTRG00000001679,ortholog_one2one
ENSMUSG00000073978,ENSPTRG00000003210,ortholog_one2many
ENSMUSG00000094459,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000020064,ENSPTRG00000002549,ortholog_one2one
ENSMUSG00000001052,ENSPTRG00000016359,ortholog_one2one
ENSMUSG00000086108,,
ENSMUSG00000060556,,
ENSMUSG00000095083,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000073979,ENSPTRG00000003210,ortholog_one2many
ENSMUSG00000082988,,
ENSMUSG00000028240,ENSPTRG00000020275,ortholog_one2one
ENSMUSG00000094399,,
ENSMUSG00000081339,,
ENSMUSG00000048292,,
ENSMUSG00000044824,,
ENSMUSG00000023953,ENSPTRG00000018205,ortholog_one2one
ENSMUSG00000084964,,
ENSMUSG00000094716,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000032000,ENSPTRG00000004212,ortholog_one2one
ENSMUSG00000087530,,
ENSMUSG00000096625,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000043925,,
ENSMUSG00000020884,ENSPTRG00000008662,ortholog_one2one
ENSMUSG00000029486,ENSPTRG00000016199,ortholog_one2one
ENSMUSG00000067848,,
ENSMUSG00000086502,,
ENSMUSG00000094761,,
ENSMUSG00000044814,,
ENSMUSG00000053175,ENSPTRG00000011122,ortholog_one2one
ENSMUSG00000034467,ENSPTRG00000008379,ortholog_one2one
ENSMUSG00000020048,ENSPTRG00000005372,ortholog_one2one
ENSMUSG00000080959,,
ENSMUSG00000074184,,
ENSMUSG00000095303,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000081376,,
ENSMUSG00000073823,,
ENSMUSG00000045391,,
ENSMUSG00000095386,,
ENSMUSG00000085651,,
ENSMUSG00000094744,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000085072,,
ENSMUSG00000095838,,
ENSMUSG00000095334,,
ENSMUSG00000006930,ENSPTRG00000009177,ortholog_one2one
ENSMUSG00000083677,,
ENSMUSG00000043300,ENSPTRG00000040051,ortholog_one2one
ENSMUSG00000039963,ENSPTRG00000009735,ortholog_one2one
ENSMUSG00000093768,,
ENSMUSG00000026672,ENSPTRG00000002298,ortholog_one2one
ENSMUSG00000083237,,
ENSMUSG00000073682,,
ENSMUSG00000054423,ENSPTRG00000015072,ortholog_one2one
ENSMUSG00000094418,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000055435,ENSPTRG00000008378,ortholog_one2one
ENSMUSG00000049742,,
ENSMUSG00000083769,,
ENSMUSG00000085583,,
ENSMUSG00000095443,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000082990,,
ENSMUSG00000085710,,
ENSMUSG00000095167,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000081229,,
ENSMUSG00000082499,,
ENSMUSG00000082683,,
ENSMUSG00000095760,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000090468,ENSPTRG00000003110,ortholog_many2many
ENSMUSG00000090468,ENSPTRG00000003111,ortholog_many2many
ENSMUSG00000090468,ENSPTRG00000003112,ortholog_many2many
ENSMUSG00000082922,,
ENSMUSG00000084159,,
ENSMUSG00000066180,,
ENSMUSG00000020430,ENSPTRG00000014251,ortholog_one2one
ENSMUSG00000030978,ENSPTRG00000003207,ortholog_one2one
ENSMUSG00000057945,,
ENSMUSG00000082971,,
ENSMUSG00000057367,ENSPTRG00000004213,ortholog_one2one
ENSMUSG00000026696,ENSPTRG00000001680,ortholog_one2one
ENSMUSG00000053886,ENSPTRG00000020034,ortholog_one2one
ENSMUSG00000082119,,
ENSMUSG00000095650,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000090559,,
ENSMUSG00000035161,ENSPTRG00000005890,ortholog_one2one
ENSMUSG00000032411,ENSPTRG00000015479,ortholog_one2one
ENSMUSG00000086254,,
ENSMUSG00000087040,,
ENSMUSG00000084286,,
ENSMUSG00000083469,,
ENSMUSG00000096187,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000085892,,
ENSMUSG00000095306,,
ENSMUSG00000082301,,
ENSMUSG00000082681,,
ENSMUSG00000081422,,
ENSMUSG00000085899,,
ENSMUSG00000096575,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000020444,ENSPTRG00000002069,ortholog_one2one
ENSMUSG00000083684,,
ENSMUSG00000083801,,
ENSMUSG00000093832,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000080742,,
ENSMUSG00000098129,,
ENSMUSG00000062391,,
ENSMUSG00000096418,,
ENSMUSG00000082096,,
ENSMUSG00000028063,ENSPTRG00000001447,ortholog_one2one
ENSMUSG00000094036,,
ENSMUSG00000083287,,
ENSMUSG00000096671,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000086822,,
ENSMUSG00000081548,,
ENSMUSG00000098160,,
ENSMUSG00000021730,ENSPTRG00000016855,ortholog_one2one
ENSMUSG00000030987,ENSPTRG00000003204,ortholog_one2one
ENSMUSG00000083132,,
ENSMUSG00000094660,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000075431,,
ENSMUSG00000034493,,
ENSMUSG00000082803,,
ENSMUSG00000086831,,
ENSMUSG00000087520,,
ENSMUSG00000095688,,
ENSMUSG00000091155,ENSPTRG00000034415,ortholog_one2one
ENSMUSG00000085844,,
ENSMUSG00000073255,,
ENSMUSG00000027363,ENSPTRG00000007065,ortholog_one2one
ENSMUSG00000084230,,
ENSMUSG00000078600,,
ENSMUSG00000087524,,
ENSMUSG00000017165,ENSPTRG00000009176,ortholog_one2one
ENSMUSG00000080716,,
ENSMUSG00000094469,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000004637,ENSPTRG00000008376,ortholog_one2one
ENSMUSG00000028330,ENSPTRG00000021167,ortholog_one2one
ENSMUSG00000086942,,
ENSMUSG00000090308,,
ENSMUSG00000082472,,
ENSMUSG00000043448,ENSPTRG00000002070,ortholog_one2one
ENSMUSG00000086135,,
ENSMUSG00000095153,,
ENSMUSG00000089631,,
ENSMUSG00000085815,,
ENSMUSG00000058050,,
ENSMUSG00000094205,,
ENSMUSG00000090816,,
ENSMUSG00000020720,ENSPTRG00000022722,ortholog_one2one
ENSMUSG00000095109,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000086760,,
ENSMUSG00000085118,,
ENSMUSG00000040525,ENSPTRG00000011123,ortholog_one2one
ENSMUSG00000062372,ENSPTRG00000034227,ortholog_many2many
ENSMUSG00000073982,ENSPTRG00000028742,ortholog_one2one
ENSMUSG00000096125,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000083090,,
ENSMUSG00000044141,,
ENSMUSG00000022449,ENSPTRG00000004841,ortholog_one2one
ENSMUSG00000094105,,
ENSMUSG00000044341,,
ENSMUSG00000023952,ENSPTRG00000018206,ortholog_one2one
ENSMUSG00000098014,,
ENSMUSG00000094857,,
ENSMUSG00000055159,,
ENSMUSG00000096552,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000096326,,
ENSMUSG00000020044,ENSPTRG00000014292,ortholog_one2one
ENSMUSG00000015733,ENSPTRG00000019615,ortholog_one2one
ENSMUSG00000003555,ENSPTRG00000002900,ortholog_one2one
ENSMUSG00000095582,,
ENSMUSG00000035530,ENSPTRG00000009175,ortholog_one2one
ENSMUSG00000087621,,
ENSMUSG00000082116,,
ENSMUSG00000095726,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000021743,ENSPTRG00000015071,ortholog_one2one
ENSMUSG00000096452,,
ENSMUSG00000030664,,
ENSMUSG00000093896,,
ENSMUSG00000096816,,
ENSMUSG00000035184,ENSPTRG00000005888,ortholog_one2one
ENSMUSG00000083178,,
ENSMUSG00000095815,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000086583,,
ENSMUSG00000096020,,
ENSMUSG00000095921,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000091087,,
ENSMUSG00000026669,ENSPTRG00000023150,ortholog_one2one
ENSMUSG00000094124,,
ENSMUSG00000094629,,
ENSMUSG00000020432,ENSPTRG00000014252,ortholog_one2one
ENSMUSG00000087475,,
ENSMUSG00000094348,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000041488,ENSPTRG00000003699,ortholog_one2one
ENSMUSG00000084153,,
ENSMUSG00000055298,ENSPTRG00000021080,ortholog_one2many
ENSMUSG00000094209,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000057610,ENSPTRG00000030364,ortholog_one2many
ENSMUSG00000096724,,
ENSMUSG00000073257,,
ENSMUSG00000084984,,
ENSMUSG00000098814,,
ENSMUSG00000037526,ENSPTRG00000006375,ortholog_one2one
ENSMUSG00000086245,,
ENSMUSG00000096104,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000021185,ENSPTRG00000006632,ortholog_one2one
ENSMUSG00000005667,ENSPTRG00000012081,ortholog_one2one
ENSMUSG00000076530,,
ENSMUSG00000026694,ENSPTRG00000001682,ortholog_one2one
ENSMUSG00000082183,,
ENSMUSG00000094047,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000026942,ENSPTRG00000021578,ortholog_one2one
ENSMUSG00000029290,ENSPTRG00000000945,ortholog_one2one
ENSMUSG00000095549,,
ENSMUSG00000076733,,
ENSMUSG00000048962,,
ENSMUSG00000035031,ENSPTRG00000000791,ortholog_one2one
ENSMUSG00000093818,,
ENSMUSG00000033834,,
ENSMUSG00000095067,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000076630,,
ENSMUSG00000085945,,
ENSMUSG00000095399,,
ENSMUSG00000082454,,
ENSMUSG00000096548,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000096568,,
ENSMUSG00000085049,,
ENSMUSG00000096074,,
ENSMUSG00000095444,,
ENSMUSG00000095750,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000037536,ENSPTRG00000006373,ortholog_one2one
ENSMUSG00000096396,,
ENSMUSG00000044258,,
ENSMUSG00000095441,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000027994,ENSPTRG00000016360,ortholog_one2one
ENSMUSG00000095897,,
ENSMUSG00000083460,,
ENSMUSG00000087160,,
ENSMUSG00000096778,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000093876,,
ENSMUSG00000082250,,
ENSMUSG00000033111,ENSPTRG00000015070,ortholog_one2one
ENSMUSG00000060777,,
ENSMUSG00000095592,,
ENSMUSG00000094279,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000034509,ENSPTRG00000018207,ortholog_one2one
ENSMUSG00000028412,ENSPTRG00000021220,ortholog_one2one
ENSMUSG00000096577,,
ENSMUSG00000096250,,
ENSMUSG00000090855,,
ENSMUSG00000036918,ENSPTRG00000011899,ortholog_one2one
ENSMUSG00000062705,,
ENSMUSG00000049287,ENSPTRG00000002072,ortholog_one2one
ENSMUSG00000096884,,
ENSMUSG00000091117,,
ENSMUSG00000094268,,
ENSMUSG00000096032,,
ENSMUSG00000076632,,
ENSMUSG00000083159,,
ENSMUSG00000096301,,
ENSMUSG00000085407,,
ENSMUSG00000022439,ENSPTRG00000014484,ortholog_one2one
ENSMUSG00000094742,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000094057,,
ENSMUSG00000076731,,
ENSMUSG00000002980,ENSPTRG00000011124,ortholog_one2one
ENSMUSG00000094957,,
ENSMUSG00000081370,,
ENSMUSG00000095656,,
ENSMUSG00000094502,,
ENSMUSG00000061975,,
ENSMUSG00000095578,,
ENSMUSG00000096420,,
ENSMUSG00000094552,,
ENSMUSG00000070411,,
ENSMUSG00000095084,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000083954,,
ENSMUSG00000094028,,
ENSMUSG00000030990,ENSPTRG00000003202,ortholog_one2one
ENSMUSG00000008874,ENSPTRG00000008375,ortholog_one2one
ENSMUSG00000066245,,
ENSMUSG00000024683,ENSPTRG00000003700,ortholog_one2one
ENSMUSG00000095863,,
ENSMUSG00000083671,,
ENSMUSG00000094207,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000027867,ENSPTRG00000001170,ortholog_one2one
ENSMUSG00000057215,,
ENSMUSG00000081952,,
ENSMUSG00000045750,,
ENSMUSG00000086261,,
ENSMUSG00000095114,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000095519,,
ENSMUSG00000073902,,
ENSMUSG00000081652,,
ENSMUSG00000041255,,
ENSMUSG00000096369,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000066752,,
ENSMUSG00000063286,,
ENSMUSG00000082792,,
ENSMUSG00000038770,ENSPTRG00000019446,ortholog_one2one
ENSMUSG00000095170,,
ENSMUSG00000094746,,
ENSMUSG00000024682,ENSPTRG00000003701,ortholog_one2one
ENSMUSG00000053541,,
ENSMUSG00000082946,,
ENSMUSG00000095867,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000094088,,
ENSMUSG00000082188,,
ENSMUSG00000095457,,
ENSMUSG00000026821,ENSPTRG00000021509,ortholog_one2one
ENSMUSG00000096203,,
ENSMUSG00000098945,,
ENSMUSG00000082818,,
ENSMUSG00000094739,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000098934,,
ENSMUSG00000046844,ENSPTRG00000008374,ortholog_one2one
ENSMUSG00000096672,,
ENSMUSG00000025201,,
ENSMUSG00000096266,,
ENSMUSG00000098987,,
ENSMUSG00000095117,,
ENSMUSG00000048807,ENSPTRG00000029449,ortholog_one2one
ENSMUSG00000082132,,
ENSMUSG00000098426,,
ENSMUSG00000094045,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000080776,,
ENSMUSG00000095649,,
ENSMUSG00000050912,ENSPTRG00000022738,ortholog_one2one
ENSMUSG00000095090,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000099276,,
ENSMUSG00000096767,,
ENSMUSG00000099241,,
ENSMUSG00000085315,,
ENSMUSG00000096898,,
ENSMUSG00000093378,,
ENSMUSG00000020744,ENSPTRG00000009641,ortholog_one2one
ENSMUSG00000080970,,
ENSMUSG00000083339,,
ENSMUSG00000076621,,
ENSMUSG00000062300,ENSPTRG00000011125,ortholog_one2one
ENSMUSG00000086513,,
ENSMUSG00000073854,,
ENSMUSG00000094647,ENSPTRG00000005355,ortholog_one2many
ENSMUSG00000086447,,
ENSMUSG00000096078,,
ENSMUSG00000078251,,
ENSMUSG00000074516,,
ENSMUSG00000047205,ENSPTRG00000014254,ortholog_one2one
ENSMUSG00000028243,ENSPTRG00000033886,ortholog_one2one
ENSMUSG00000090959,,
ENSMUSG00000095179,ENSPTRG00000005355,ortholog_one2many
ENSMUSG00000085421,,
ENSMUSG00000094087,,
ENSMUSG00000086414,,
ENSMUSG00000082044,,
ENSMUSG00000081158,,
ENSMUSG00000096491,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000086329,,
ENSMUSG00000029516,ENSPTRG00000005521,ortholog_one2one
ENSMUSG00000022607,ENSPTRG00000020624,ortholog_one2one
ENSMUSG00000081911,,
ENSMUSG00000087405,,
ENSMUSG00000080782,,
ENSMUSG00000093982,,
ENSMUSG00000083953,,
ENSMUSG00000039976,ENSPTRG00000009733,ortholog_one2one
ENSMUSG00000086909,,
ENSMUSG00000094549,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000087701,,
ENSMUSG00000097210,,
ENSMUSG00000087259,,
ENSMUSG00000080989,,
ENSMUSG00000081484,,
ENSMUSG00000095197,,
ENSMUSG00000096040,,
ENSMUSG00000068323,ENSPTRG00000012082,ortholog_one2one
ENSMUSG00000041885,,
ENSMUSG00000031767,ENSPTRG00000008373,ortholog_one2one
ENSMUSG00000095889,,
ENSMUSG00000094404,,
ENSMUSG00000086229,,
ENSMUSG00000020434,ENSPTRG00000017472,ortholog_one2one
ENSMUSG00000020624,,
ENSMUSG00000027429,ENSPTRG00000013290,ortholog_one2one
ENSMUSG00000082749,,
ENSMUSG00000051885,,
ENSMUSG00000096207,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000022892,ENSPTRG00000013811,ortholog_one2one
ENSMUSG00000095488,,
ENSMUSG00000073919,,
ENSMUSG00000075437,,
ENSMUSG00000094862,,
ENSMUSG00000093872,,
ENSMUSG00000018623,ENSPTRG00000004215,ortholog_one2one
ENSMUSG00000081694,,
ENSMUSG00000095589,,
ENSMUSG00000096843,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000082084,,
ENSMUSG00000087247,ENSPTRG00000024172,ortholog_one2one
ENSMUSG00000093819,,
ENSMUSG00000086981,,
ENSMUSG00000095808,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000094787,,
ENSMUSG00000073929,,
ENSMUSG00000073741,,
ENSMUSG00000095949,,
ENSMUSG00000081713,,
ENSMUSG00000009207,ENSPTRG00000012662,ortholog_one2one
ENSMUSG00000085566,,
ENSMUSG00000094505,,
ENSMUSG00000021728,ENSPTRG00000016856,ortholog_one2one
ENSMUSG00000083248,,
ENSMUSG00000093882,,
ENSMUSG00000089662,,
ENSMUSG00000082530,,
ENSMUSG00000082154,,
ENSMUSG00000094507,,
ENSMUSG00000093894,,
ENSMUSG00000022538,ENSPTRG00000015760,ortholog_one2one
ENSMUSG00000095204,,
ENSMUSG00000036158,ENSPTRG00000004840,ortholog_one2one
ENSMUSG00000024150,ENSPTRG00000011898,ortholog_one2one
ENSMUSG00000095378,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000094645,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000091423,,
ENSMUSG00000002984,ENSPTRG00000040085,ortholog_one2many
ENSMUSG00000002984,ENSPTRG00000011126,ortholog_one2many
ENSMUSG00000018620,ENSPTRG00000004216,ortholog_one2one
ENSMUSG00000087175,,
ENSMUSG00000096754,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000039753,ENSPTRG00000015927,ortholog_one2one
ENSMUSG00000086886,,
ENSMUSG00000096643,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000076620,,
ENSMUSG00000081859,,
ENSMUSG00000096013,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000083513,,
ENSMUSG00000021180,ENSPTRG00000006631,ortholog_one2one
ENSMUSG00000096234,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000025757,ENSPTRG00000016433,ortholog_one2one
ENSMUSG00000084236,,
ENSMUSG00000095173,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000060029,,
ENSMUSG00000091903,,
ENSMUSG00000085014,,
ENSMUSG00000055621,,
ENSMUSG00000095679,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000037104,ENSPTRG00000040283,ortholog_one2one
ENSMUSG00000020241,ENSPTRG00000014014,ortholog_one2one
ENSMUSG00000082281,,
ENSMUSG00000095887,,
ENSMUSG00000096261,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000082985,,
ENSMUSG00000040265,ENSPTRG00000001684,ortholog_one2one
ENSMUSG00000021071,ENSPTRG00000006338,ortholog_one2one
ENSMUSG00000080751,,
ENSMUSG00000029656,ENSPTRG00000000792,ortholog_one2one
ENSMUSG00000095598,,
ENSMUSG00000020067,ENSPTRG00000002550,ortholog_one2one
ENSMUSG00000083472,,
ENSMUSG00000083854,,
ENSMUSG00000071035,ENSPTRG00000033702,ortholog_one2many
ENSMUSG00000095904,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000085700,,
ENSMUSG00000094142,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000084334,,
ENSMUSG00000083216,,
ENSMUSG00000055933,,
ENSMUSG00000063550,ENSPTRG00000003200,ortholog_one2one
ENSMUSG00000083967,,
ENSMUSG00000096902,ENSPTRG00000005355,ortholog_one2many
ENSMUSG00000086007,,
ENSMUSG00000082077,,
ENSMUSG00000094453,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000036816,ENSPTRG00000002551,ortholog_one2one
ENSMUSG00000086523,,
ENSMUSG00000081038,,
ENSMUSG00000063611,,
ENSMUSG00000093837,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000081315,,
ENSMUSG00000070886,,
ENSMUSG00000086349,,
ENSMUSG00000081945,,
ENSMUSG00000035495,ENSPTRG00000021166,ortholog_one2one
ENSMUSG00000094961,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000081173,,
ENSMUSG00000080884,,
ENSMUSG00000082739,,
ENSMUSG00000083383,,
ENSMUSG00000096836,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000030465,ENSPTRG00000020031,ortholog_one2one
ENSMUSG00000041440,ENSPTRG00000015480,ortholog_one2one
ENSMUSG00000096489,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000084356,,
ENSMUSG00000041857,ENSPTRG00000034506,ortholog_one2one
ENSMUSG00000096762,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000066279,ENSPTRG00000003199,ortholog_one2one
ENSMUSG00000083254,,
ENSMUSG00000046079,ENSPTRG00000000943,ortholog_one2one
ENSMUSG00000084262,,
ENSMUSG00000095485,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000041671,ENSPTRG00000004757,ortholog_one2one
ENSMUSG00000082714,,
ENSMUSG00000094616,ENSPTRG00000005355,ortholog_one2many
ENSMUSG00000080891,,
ENSMUSG00000094775,,
ENSMUSG00000073985,,
ENSMUSG00000094052,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000020435,ENSPTRG00000014255,ortholog_one2one
ENSMUSG00000040387,ENSPTRG00000018436,ortholog_one2one
ENSMUSG00000067121,,
ENSMUSG00000027784,ENSPTRG00000015584,ortholog_one2one
ENSMUSG00000030996,ENSPTRG00000003198,ortholog_one2one
ENSMUSG00000094260,,
ENSMUSG00000094198,,
ENSMUSG00000002985,ENSPTRG00000011127,ortholog_one2one
ENSMUSG00000055895,ENSPTRG00000003704,ortholog_one2one
ENSMUSG00000021745,ENSPTRG00000015067,ortholog_one2one
ENSMUSG00000092364,,
ENSMUSG00000094781,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000082509,,
ENSMUSG00000085853,,
ENSMUSG00000095535,,
ENSMUSG00000095120,,
ENSMUSG00000074874,,
ENSMUSG00000095296,,
ENSMUSG00000083121,,
ENSMUSG00000083880,,
ENSMUSG00000076710,,
ENSMUSG00000069041,ENSPTRG00000016432,ortholog_one2one
ENSMUSG00000095855,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000096355,,
ENSMUSG00000022438,ENSPTRG00000014480,ortholog_one2one
ENSMUSG00000031285,ENSPTRG00000023473,ortholog_one2one
ENSMUSG00000098207,ENSPTRG00000015583,ortholog_one2one
ENSMUSG00000047731,,
ENSMUSG00000097388,,
ENSMUSG00000024681,ENSPTRG00000003706,ortholog_one2one
ENSMUSG00000096419,,
ENSMUSG00000057246,,
ENSMUSG00000076709,,
ENSMUSG00000083483,,
ENSMUSG00000082210,,
ENSMUSG00000095888,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000050345,ENSPTRG00000021080,ortholog_one2many
ENSMUSG00000094763,,
ENSMUSG00000095859,,
ENSMUSG00000002147,ENSPTRG00000005121,ortholog_one2one
ENSMUSG00000041681,ENSPTRG00000004756,ortholog_one2one
ENSMUSG00000081359,,
ENSMUSG00000053399,ENSPTRG00000008372,ortholog_one2one
ENSMUSG00000095634,,
ENSMUSG00000009739,ENSPTRG00000004950,ortholog_one2many
ENSMUSG00000081078,,
ENSMUSG00000087133,,
ENSMUSG00000099137,,
ENSMUSG00000095496,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000044125,,
ENSMUSG00000096732,,
ENSMUSG00000094652,,
ENSMUSG00000024680,ENSPTRG00000003708,ortholog_one2one
ENSMUSG00000089987,,
ENSMUSG00000070424,ENSPTRG00000003197,ortholog_one2one
ENSMUSG00000056728,ENSPTRG00000021080,ortholog_one2many
ENSMUSG00000094882,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000093492,,
ENSMUSG00000095130,,
ENSMUSG00000070323,ENSPTRG00000004217,ortholog_one2one
ENSMUSG00000085835,,
ENSMUSG00000085095,,
ENSMUSG00000087607,,
ENSMUSG00000095829,,
ENSMUSG00000096016,ENSPTRG00000005355,ortholog_one2many
ENSMUSG00000095923,,
ENSMUSG00000025907,ENSPTRG00000020246,ortholog_one2one
ENSMUSG00000045962,ENSPTRG00000004513,ortholog_one2one
ENSMUSG00000042202,ENSPTRG00000000037,ortholog_one2one
ENSMUSG00000093790,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000086998,,
ENSMUSG00000042243,ENSPTRG00000021080,ortholog_one2many
ENSMUSG00000097974,,
ENSMUSG00000036202,ENSPTRG00000012534,ortholog_one2one
ENSMUSG00000034724,ENSPTRG00000016198,ortholog_one2one
ENSMUSG00000026829,ENSPTRG00000021510,ortholog_one2one
ENSMUSG00000095001,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000040430,ENSPTRG00000009564,ortholog_one2one
ENSMUSG00000094051,,
ENSMUSG00000096846,,
ENSMUSG00000091496,,
ENSMUSG00000040564,ENSPTRG00000011128,ortholog_one2many
ENSMUSG00000040564,ENSPTRG00000038932,ortholog_one2many
ENSMUSG00000091323,,
ENSMUSG00000096881,ENSPTRG00000005355,ortholog_one2many
ENSMUSG00000086477,,
ENSMUSG00000093955,,
ENSMUSG00000097148,,
ENSMUSG00000094056,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000096649,,
ENSMUSG00000082870,,
ENSMUSG00000095999,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000086993,,
ENSMUSG00000074336,ENSPTRG00000033962,ortholog_one2one
ENSMUSG00000072714,ENSPTRG00000005728,ortholog_many2many
ENSMUSG00000076694,,
ENSMUSG00000084939,,
ENSMUSG00000095302,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000094546,,
ENSMUSG00000026698,ENSPTRG00000001685,ortholog_one2one
ENSMUSG00000096666,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000074804,,
ENSMUSG00000094241,,
ENSMUSG00000086433,,
ENSMUSG00000056426,ENSPTRG00000020028,ortholog_many2many
ENSMUSG00000056426,ENSPTRG00000020029,ortholog_many2many
ENSMUSG00000083589,,
ENSMUSG00000096608,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000083974,,
ENSMUSG00000081251,,
ENSMUSG00000030735,ENSPTRG00000007939,ortholog_one2many
ENSMUSG00000084328,,
ENSMUSG00000066036,ENSPTRG00000000257,ortholog_one2one
ENSMUSG00000094126,,
ENSMUSG00000096739,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000087015,,
ENSMUSG00000027997,ENSPTRG00000012800,ortholog_many2many
ENSMUSG00000094561,,
ENSMUSG00000027428,ENSPTRG00000013289,ortholog_one2one
ENSMUSG00000087174,,
ENSMUSG00000085560,,
ENSMUSG00000094816,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000086637,,
ENSMUSG00000098485,,
ENSMUSG00000002992,ENSPTRG00000011129,ortholog_one2one
ENSMUSG00000083017,,
ENSMUSG00000081888,,
ENSMUSG00000096251,ENSPTRG00000028267,ortholog_one2many
ENSMUSG00000087304,,
ENSMUSG00000095761,,
ENSMUSG00000076619,,
