Ensembl Gene ID,Frog Ensembl Gene ID,Homology Type
ENSMUSG00000095867,,
ENSMUSG00000026821,ENSXETG00000006267,ortholog_one2one
ENSMUSG00000096203,,
ENSMUSG00000094739,,
ENSMUSG00000046844,ENSXETG00000012696,ortholog_one2one
ENSMUSG00000096266,,
ENSMUSG00000048807,ENSXETG00000019945,ortholog_one2one
ENSMUSG00000094045,,
ENSMUSG00000050912,,
ENSMUSG00000095090,,
ENSMUSG00000096898,,
ENSMUSG00000020744,ENSXETG00000025476,ortholog_one2one
ENSMUSG00000062300,ENSXETG00000024874,ortholog_one2many
ENSMUSG00000073854,,
ENSMUSG00000094647,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000074516,ENSXETG00000010811,ortholog_one2many
ENSMUSG00000047205,ENSXETG00000019946,ortholog_one2many
ENSMUSG00000028243,,
ENSMUSG00000095179,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000096491,,
ENSMUSG00000029516,ENSXETG00000012183,ortholog_one2one
ENSMUSG00000022607,ENSXETG00000023764,ortholog_one2one
ENSMUSG00000093982,,
ENSMUSG00000039976,ENSXETG00000012824,ortholog_one2many
ENSMUSG00000039976,ENSXETG00000006135,ortholog_one2many
ENSMUSG00000094549,,
ENSMUSG00000096040,,
ENSMUSG00000068323,ENSXETG00000012098,ortholog_one2one
ENSMUSG00000031767,ENSXETG00000012700,ortholog_one2one
ENSMUSG00000094404,,
ENSMUSG00000020434,,
ENSMUSG00000027429,ENSXETG00000000783,ortholog_one2one
ENSMUSG00000096207,,
ENSMUSG00000022892,ENSXETG00000013612,ortholog_one2one
ENSMUSG00000093872,,
ENSMUSG00000018623,ENSXETG00000022190,ortholog_many2many
ENSMUSG00000096843,,
ENSMUSG00000087247,,
ENSMUSG00000093819,,
ENSMUSG00000095808,,
ENSMUSG00000073741,,
ENSMUSG00000095949,,
ENSMUSG00000009207,ENSXETG00000007570,ortholog_one2one
ENSMUSG00000021728,ENSXETG00000017712,ortholog_one2one
ENSMUSG00000093882,,
ENSMUSG00000094507,,
ENSMUSG00000022538,ENSXETG00000003451,ortholog_one2one
ENSMUSG00000036158,ENSXETG00000006797,ortholog_one2one
ENSMUSG00000024150,ENSXETG00000022745,ortholog_one2one
ENSMUSG00000095378,,
ENSMUSG00000094645,,
ENSMUSG00000091423,,
ENSMUSG00000002984,ENSXETG00000019319,ortholog_one2one
ENSMUSG00000018620,ENSXETG00000034187,ortholog_one2one
ENSMUSG00000096754,,
ENSMUSG00000039753,ENSXETG00000020331,ortholog_one2one
ENSMUSG00000096643,,
ENSMUSG00000096013,,
ENSMUSG00000021180,ENSXETG00000030064,ortholog_one2one
ENSMUSG00000096234,,
ENSMUSG00000025757,,
ENSMUSG00000095173,,
ENSMUSG00000091903,,
ENSMUSG00000095679,,
ENSMUSG00000037104,ENSXETG00000022744,ortholog_one2one
ENSMUSG00000020241,ENSXETG00000011490,ortholog_one2one
ENSMUSG00000095887,,
ENSMUSG00000096261,,
ENSMUSG00000040265,ENSXETG00000000538,ortholog_one2one
ENSMUSG00000021071,ENSXETG00000016487,ortholog_one2one
ENSMUSG00000029656,ENSXETG00000011133,ortholog_one2one
ENSMUSG00000095598,,
ENSMUSG00000020067,ENSXETG00000031336,ortholog_one2one
ENSMUSG00000071035,ENSXETG00000026417,ortholog_one2many
ENSMUSG00000095904,,
ENSMUSG00000094142,,
ENSMUSG00000055933,,
ENSMUSG00000063550,ENSXETG00000004904,ortholog_one2one
ENSMUSG00000096902,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000094453,,
ENSMUSG00000036816,ENSXETG00000023575,ortholog_one2one
ENSMUSG00000063611,,
ENSMUSG00000093837,,
ENSMUSG00000070886,,
ENSMUSG00000035495,ENSXETG00000010177,ortholog_one2one
ENSMUSG00000094961,,
ENSMUSG00000096836,,
ENSMUSG00000030465,ENSXETG00000004466,ortholog_one2one
ENSMUSG00000041440,ENSXETG00000023572,ortholog_one2one
ENSMUSG00000096489,,
ENSMUSG00000041857,,
ENSMUSG00000096762,,
ENSMUSG00000066279,ENSXETG00000004900,ortholog_many2many
ENSMUSG00000046079,ENSXETG00000006088,ortholog_one2one
ENSMUSG00000095485,,
ENSMUSG00000041671,ENSXETG00000013520,ortholog_one2one
ENSMUSG00000094616,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000094052,,
ENSMUSG00000020435,ENSXETG00000033936,ortholog_one2one
ENSMUSG00000040387,ENSXETG00000000794,ortholog_one2one
ENSMUSG00000027784,ENSXETG00000008726,ortholog_one2one
ENSMUSG00000030996,ENSXETG00000030598,ortholog_one2many
ENSMUSG00000030996,ENSXETG00000000009,ortholog_one2many
ENSMUSG00000094260,,
ENSMUSG00000002985,ENSXETG00000019317,ortholog_one2one
ENSMUSG00000055895,,
ENSMUSG00000021745,ENSXETG00000010291,ortholog_one2one
ENSMUSG00000094781,,
ENSMUSG00000095535,,
ENSMUSG00000074874,,
ENSMUSG00000095296,,
ENSMUSG00000069041,,
ENSMUSG00000095855,,
ENSMUSG00000022438,ENSXETG00000004872,ortholog_one2one
ENSMUSG00000031285,ENSXETG00000012418,ortholog_one2one
ENSMUSG00000098207,ENSXETG00000008725,ortholog_one2one
ENSMUSG00000047731,ENSXETG00000031465,ortholog_one2one
ENSMUSG00000024681,,
ENSMUSG00000096419,,
ENSMUSG00000057246,,
ENSMUSG00000095888,,
ENSMUSG00000050345,ENSXETG00000027581,ortholog_one2many
ENSMUSG00000094763,,
ENSMUSG00000002147,ENSXETG00000004431,ortholog_one2one
ENSMUSG00000041681,,
ENSMUSG00000053399,ENSXETG00000012701,ortholog_one2one
ENSMUSG00000095634,,
ENSMUSG00000009739,ENSXETG00000014200,ortholog_one2many
ENSMUSG00000095496,,
ENSMUSG00000096732,,
ENSMUSG00000024680,,
ENSMUSG00000070424,ENSXETG00000032781,ortholog_one2many
ENSMUSG00000070424,ENSXETG00000033199,ortholog_one2many
ENSMUSG00000070424,ENSXETG00000031855,ortholog_one2many
ENSMUSG00000056728,ENSXETG00000027581,ortholog_one2many
ENSMUSG00000094882,,
ENSMUSG00000070323,ENSXETG00000022195,ortholog_many2many
ENSMUSG00000070323,ENSXETG00000031108,ortholog_many2many
ENSMUSG00000070323,ENSXETG00000033653,ortholog_many2many
ENSMUSG00000070323,ENSXETG00000031177,ortholog_many2many
ENSMUSG00000070323,ENSXETG00000034035,ortholog_many2many
ENSMUSG00000070323,ENSXETG00000022198,ortholog_many2many
ENSMUSG00000095829,,
ENSMUSG00000096016,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000025907,ENSXETG00000005678,ortholog_one2one
ENSMUSG00000045962,ENSXETG00000009416,ortholog_one2one
ENSMUSG00000042202,,
ENSMUSG00000093790,,
ENSMUSG00000042243,ENSXETG00000027581,ortholog_one2many
ENSMUSG00000036202,ENSXETG00000004530,ortholog_one2one
ENSMUSG00000034724,ENSXETG00000000372,ortholog_one2one
ENSMUSG00000026829,,
ENSMUSG00000095001,,
ENSMUSG00000040430,ENSXETG00000001586,ortholog_one2one
ENSMUSG00000096846,,
ENSMUSG00000040564,,
ENSMUSG00000096881,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000097148,ENSXETG00000033975,ortholog_one2many
ENSMUSG00000094056,,
ENSMUSG00000095999,,
ENSMUSG00000074336,,
ENSMUSG00000072714,ENSXETG00000009802,ortholog_one2many
ENSMUSG00000095302,,
ENSMUSG00000026698,ENSXETG00000000535,ortholog_one2one
ENSMUSG00000096666,,
ENSMUSG00000056426,,
ENSMUSG00000096608,,
ENSMUSG00000030735,ENSXETG00000028019,ortholog_one2many
ENSMUSG00000066036,ENSXETG00000033207,ortholog_one2one
ENSMUSG00000096739,,
ENSMUSG00000027997,ENSXETG00000024111,ortholog_one2one
ENSMUSG00000027428,,
ENSMUSG00000094816,,
ENSMUSG00000002992,,
ENSMUSG00000096251,,
ENSMUSG00000020072,,
ENSMUSG00000053654,ENSXETG00000012482,ortholog_one2many
ENSMUSG00000095613,,
ENSMUSG00000008976,ENSXETG00000013611,ortholog_one2one
ENSMUSG00000051147,,
ENSMUSG00000033409,,
ENSMUSG00000095918,,
ENSMUSG00000033530,ENSXETG00000032970,ortholog_one2one
ENSMUSG00000094908,,
ENSMUSG00000073102,ENSXETG00000003329,ortholog_one2one
ENSMUSG00000022537,ENSXETG00000030725,ortholog_one2one
ENSMUSG00000022437,ENSXETG00000004871,ortholog_one2one
ENSMUSG00000093993,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000027999,ENSXETG00000024112,ortholog_one2one
ENSMUSG00000060579,ENSXETG00000022969,ortholog_one2one
ENSMUSG00000025588,,
ENSMUSG00000054720,ENSXETG00000023003,ortholog_one2many
ENSMUSG00000054720,ENSXETG00000006089,ortholog_one2many
ENSMUSG00000054720,ENSXETG00000020373,ortholog_one2many
ENSMUSG00000096783,,
ENSMUSG00000094025,,
ENSMUSG00000002981,ENSXETG00000033140,ortholog_one2one
ENSMUSG00000086277,,
ENSMUSG00000095785,,
ENSMUSG00000041653,ENSXETG00000004865,ortholog_one2many
ENSMUSG00000038780,ENSXETG00000007498,ortholog_one2one
ENSMUSG00000044320,,
ENSMUSG00000095103,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000078908,ENSXETG00000015420,ortholog_one2one
ENSMUSG00000095710,,
ENSMUSG00000017664,ENSXETG00000007362,ortholog_one2one
ENSMUSG00000094953,,
ENSMUSG00000014907,,
ENSMUSG00000094490,,
ENSMUSG00000039989,ENSXETG00000012825,ortholog_one2one
ENSMUSG00000094216,,
ENSMUSG00000025036,ENSXETG00000015227,ortholog_one2one
ENSMUSG00000070639,ENSXETG00000025190,ortholog_one2one
ENSMUSG00000095215,,
ENSMUSG00000024146,ENSXETG00000022737,ortholog_one2one
ENSMUSG00000036437,ENSXETG00000004903,ortholog_one2one
ENSMUSG00000018770,ENSXETG00000024423,ortholog_one2one
ENSMUSG00000094788,,
ENSMUSG00000096503,,
ENSMUSG00000044014,ENSXETG00000004893,ortholog_one2one
ENSMUSG00000025035,ENSXETG00000015225,ortholog_one2one
ENSMUSG00000095515,,
ENSMUSG00000034543,ENSXETG00000016156,ortholog_one2many
ENSMUSG00000095417,,
ENSMUSG00000049119,ENSXETG00000005660,ortholog_one2one
ENSMUSG00000095317,,
ENSMUSG00000025519,ENSXETG00000026656,ortholog_one2many
ENSMUSG00000025034,ENSXETG00000032863,ortholog_one2one
ENSMUSG00000063975,,
ENSMUSG00000023078,,
ENSMUSG00000093950,,
ENSMUSG00000055639,ENSXETG00000012355,ortholog_one2one
ENSMUSG00000040297,ENSXETG00000000531,ortholog_one2one
ENSMUSG00000024679,,
ENSMUSG00000094821,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000019893,ENSXETG00000023452,ortholog_many2many
ENSMUSG00000019893,ENSXETG00000011726,ortholog_many2many
ENSMUSG00000002983,ENSXETG00000031521,ortholog_one2one
ENSMUSG00000021747,ENSXETG00000000564,ortholog_one2one
ENSMUSG00000095014,,
ENSMUSG00000072813,,
ENSMUSG00000005800,ENSXETG00000022195,ortholog_many2many
ENSMUSG00000005800,ENSXETG00000031108,ortholog_many2many
ENSMUSG00000005800,ENSXETG00000033653,ortholog_many2many
ENSMUSG00000005800,ENSXETG00000031177,ortholog_many2many
ENSMUSG00000005800,ENSXETG00000034035,ortholog_many2many
ENSMUSG00000005800,ENSXETG00000022198,ortholog_many2many
ENSMUSG00000096636,,
ENSMUSG00000047363,,
ENSMUSG00000037851,ENSXETG00000020903,ortholog_one2one
ENSMUSG00000095038,,
ENSMUSG00000067555,,
ENSMUSG00000095844,,
ENSMUSG00000089762,ENSXETG00000014109,ortholog_one2one
ENSMUSG00000096457,,
ENSMUSG00000070425,ENSXETG00000004224,ortholog_one2one
ENSMUSG00000028519,ENSXETG00000011130,ortholog_one2one
ENSMUSG00000096118,,
ENSMUSG00000059602,ENSXETG00000011517,ortholog_one2one
ENSMUSG00000094217,,
ENSMUSG00000024678,ENSXETG00000026864,ortholog_one2many
ENSMUSG00000018868,ENSXETG00000004865,ortholog_one2many
ENSMUSG00000021749,ENSXETG00000008641,ortholog_one2many
ENSMUSG00000021749,ENSXETG00000025698,ortholog_one2many
ENSMUSG00000024145,ENSXETG00000026168,ortholog_one2one
ENSMUSG00000091933,,
ENSMUSG00000095141,,
ENSMUSG00000009376,ENSXETG00000021752,ortholog_one2one
ENSMUSG00000094448,,
ENSMUSG00000091422,,
ENSMUSG00000010608,ENSXETG00000021857,ortholog_one2one
ENSMUSG00000096347,,
ENSMUSG00000073888,,
ENSMUSG00000028328,ENSXETG00000010173,ortholog_one2one
ENSMUSG00000024677,,
ENSMUSG00000096626,,
ENSMUSG00000001155,ENSXETG00000018288,ortholog_one2one
ENSMUSG00000062638,ENSXETG00000009860,ortholog_many2many
ENSMUSG00000062638,ENSXETG00000032062,ortholog_many2many
ENSMUSG00000062638,ENSXETG00000032097,ortholog_many2many
ENSMUSG00000069355,,
ENSMUSG00000000817,ENSXETG00000000529,ortholog_one2one
ENSMUSG00000095807,,
ENSMUSG00000072814,,
ENSMUSG00000095471,,
ENSMUSG00000053475,ENSXETG00000004529,ortholog_one2one
ENSMUSG00000094624,,
ENSMUSG00000096122,,
ENSMUSG00000021069,ENSXETG00000016477,ortholog_one2one
ENSMUSG00000066755,,
ENSMUSG00000094061,,
ENSMUSG00000020661,ENSXETG00000001232,ortholog_one2one
ENSMUSG00000058470,,
ENSMUSG00000094839,,
ENSMUSG00000096139,,
ENSMUSG00000096875,,
ENSMUSG00000047562,ENSXETG00000022195,ortholog_many2many
ENSMUSG00000047562,ENSXETG00000031108,ortholog_many2many
ENSMUSG00000047562,ENSXETG00000033653,ortholog_many2many
ENSMUSG00000047562,ENSXETG00000031177,ortholog_many2many
ENSMUSG00000047562,ENSXETG00000034035,ortholog_many2many
ENSMUSG00000047562,ENSXETG00000022198,ortholog_many2many
ENSMUSG00000009115,,
ENSMUSG00000095381,,
ENSMUSG00000079419,,
ENSMUSG00000079423,,
ENSMUSG00000033774,ENSXETG00000005682,ortholog_one2one
ENSMUSG00000026700,,
ENSMUSG00000095244,,
ENSMUSG00000093888,,
ENSMUSG00000027868,ENSXETG00000032807,ortholog_one2one
ENSMUSG00000023966,ENSXETG00000010879,ortholog_one2one
ENSMUSG00000095135,,
ENSMUSG00000025591,ENSXETG00000004891,ortholog_one2one
ENSMUSG00000096058,,
ENSMUSG00000035069,,
ENSMUSG00000022890,ENSXETG00000013610,ortholog_one2one
ENSMUSG00000021933,ENSXETG00000031936,ortholog_one2one
ENSMUSG00000096407,,
ENSMUSG00000096572,,
ENSMUSG00000024143,ENSXETG00000022733,ortholog_one2one
ENSMUSG00000025905,ENSXETG00000008092,ortholog_one2one
ENSMUSG00000094570,,
ENSMUSG00000094174,,
ENSMUSG00000043089,ENSXETG00000022195,ortholog_many2many
ENSMUSG00000043089,ENSXETG00000031108,ortholog_many2many
ENSMUSG00000043089,ENSXETG00000033653,ortholog_many2many
ENSMUSG00000043089,ENSXETG00000031177,ortholog_many2many
ENSMUSG00000043089,ENSXETG00000034035,ortholog_many2many
ENSMUSG00000043089,ENSXETG00000022198,ortholog_many2many
ENSMUSG00000096034,,
ENSMUSG00000066324,ENSXETG00000005659,ortholog_one2one
ENSMUSG00000095227,,
ENSMUSG00000061028,ENSXETG00000019073,ortholog_one2one
ENSMUSG00000058952,ENSXETG00000024110,ortholog_one2one
ENSMUSG00000096518,,
ENSMUSG00000070677,,
ENSMUSG00000032410,ENSXETG00000000619,ortholog_one2one
ENSMUSG00000027593,ENSXETG00000019514,ortholog_one2one
ENSMUSG00000095459,,
ENSMUSG00000094450,,
ENSMUSG00000031865,ENSXETG00000011761,ortholog_one2one
ENSMUSG00000026701,ENSXETG00000000525,ortholog_one2many
ENSMUSG00000094169,,
ENSMUSG00000079362,ENSXETG00000027208,ortholog_many2many
ENSMUSG00000001786,ENSXETG00000011520,ortholog_one2one
ENSMUSG00000094106,,
ENSMUSG00000035772,ENSXETG00000022329,ortholog_one2one
ENSMUSG00000053375,ENSXETG00000000869,ortholog_one2many
ENSMUSG00000095177,,
ENSMUSG00000009733,ENSXETG00000009632,ortholog_one2one
ENSMUSG00000053166,ENSXETG00000008671,ortholog_one2one
ENSMUSG00000094729,,
ENSMUSG00000022533,ENSXETG00000003447,ortholog_one2one
ENSMUSG00000018865,ENSXETG00000004864,ortholog_one2one
ENSMUSG00000037689,,
ENSMUSG00000094339,,
ENSMUSG00000060798,ENSXETG00000022533,ortholog_one2one
ENSMUSG00000096026,,
ENSMUSG00000007655,ENSXETG00000011572,ortholog_one2one
ENSMUSG00000073226,ENSXETG00000020963,ortholog_one2many
ENSMUSG00000093794,,
ENSMUSG00000011267,,
ENSMUSG00000033793,ENSXETG00000008095,ortholog_one2one
ENSMUSG00000044636,ENSXETG00000009634,ortholog_one2one
ENSMUSG00000031772,,
ENSMUSG00000003974,ENSXETG00000005426,ortholog_one2one
ENSMUSG00000095181,,
ENSMUSG00000045573,ENSXETG00000005657,ortholog_one2one
ENSMUSG00000079424,,
ENSMUSG00000095606,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000000724,ENSXETG00000009448,ortholog_one2one
ENSMUSG00000020068,,
ENSMUSG00000036167,ENSXETG00000026823,ortholog_one2many
ENSMUSG00000078935,,
ENSMUSG00000096060,,
ENSMUSG00000050533,ENSXETG00000033867,ortholog_one2many
ENSMUSG00000097692,,
ENSMUSG00000044709,ENSXETG00000009880,ortholog_one2one
ENSMUSG00000095359,,
ENSMUSG00000095219,,
ENSMUSG00000094699,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000028064,ENSXETG00000018164,ortholog_one2one
ENSMUSG00000025578,ENSXETG00000012826,ortholog_one2one
ENSMUSG00000054588,ENSXETG00000012343,ortholog_many2many
ENSMUSG00000096066,,
ENSMUSG00000096725,,
ENSMUSG00000058856,,
ENSMUSG00000095568,,
ENSMUSG00000036469,ENSXETG00000017063,ortholog_one2one
ENSMUSG00000023967,ENSXETG00000003270,ortholog_one2one
ENSMUSG00000044835,ENSXETG00000000524,ortholog_one2one
ENSMUSG00000095823,,
ENSMUSG00000037857,ENSXETG00000009447,ortholog_one2one
ENSMUSG00000094269,,
ENSMUSG00000026831,,
ENSMUSG00000096395,,
ENSMUSG00000051403,ENSXETG00000019084,ortholog_one2one
ENSMUSG00000095707,,
ENSMUSG00000057349,,
ENSMUSG00000047953,ENSXETG00000003446,ortholog_one2one
ENSMUSG00000004233,,
ENSMUSG00000096769,,
ENSMUSG00000020439,ENSXETG00000016155,ortholog_one2one
ENSMUSG00000024140,ENSXETG00000026167,ortholog_one2one
ENSMUSG00000025577,ENSXETG00000003005,ortholog_one2one
ENSMUSG00000096089,,
ENSMUSG00000092086,ENSXETG00000001806,ortholog_one2many
ENSMUSG00000060621,ENSXETG00000031057,ortholog_one2many
ENSMUSG00000060621,ENSXETG00000024451,ortholog_one2many
ENSMUSG00000060621,ENSXETG00000034158,ortholog_one2many
ENSMUSG00000060621,ENSXETG00000027105,ortholog_one2many
ENSMUSG00000098640,ENSXETG00000005009,ortholog_one2many
ENSMUSG00000043613,ENSXETG00000022195,ortholog_many2many
ENSMUSG00000043613,ENSXETG00000031108,ortholog_many2many
ENSMUSG00000043613,ENSXETG00000033653,ortholog_many2many
ENSMUSG00000043613,ENSXETG00000031177,ortholog_many2many
ENSMUSG00000043613,ENSXETG00000034035,ortholog_many2many
ENSMUSG00000043613,ENSXETG00000022198,ortholog_many2many
ENSMUSG00000063380,,
ENSMUSG00000095397,,
ENSMUSG00000033430,ENSXETG00000012487,ortholog_one2one
ENSMUSG00000094425,,
ENSMUSG00000052316,ENSXETG00000006623,ortholog_one2one
ENSMUSG00000028010,ENSXETG00000024114,ortholog_one2one
ENSMUSG00000002459,ENSXETG00000008098,ortholog_one2one
ENSMUSG00000071036,,
ENSMUSG00000095055,,
ENSMUSG00000096109,,
ENSMUSG00000027427,ENSXETG00000024898,ortholog_one2one
ENSMUSG00000096226,,
ENSMUSG00000095996,,
ENSMUSG00000023176,ENSXETG00000030284,ortholog_one2one
ENSMUSG00000093810,,
ENSMUSG00000096781,,
ENSMUSG00000096555,,
ENSMUSG00000095979,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000096063,,
ENSMUSG00000094246,,
ENSMUSG00000074300,,
ENSMUSG00000095058,,
ENSMUSG00000020886,ENSXETG00000001179,ortholog_one2one
ENSMUSG00000094970,,
ENSMUSG00000074302,,
ENSMUSG00000022076,,
ENSMUSG00000037353,ENSXETG00000009635,ortholog_one2one
ENSMUSG00000028012,ENSXETG00000024113,ortholog_one2one
ENSMUSG00000096469,,
ENSMUSG00000070426,ENSXETG00000023935,ortholog_one2one
ENSMUSG00000015095,ENSXETG00000003951,ortholog_one2one
ENSMUSG00000092166,,
ENSMUSG00000094170,,
ENSMUSG00000079042,,
ENSMUSG00000049708,,
ENSMUSG00000094782,,
ENSMUSG00000096742,,
ENSMUSG00000030030,,
ENSMUSG00000093865,ENSXETG00000024115,ortholog_one2one
ENSMUSG00000035557,ENSXETG00000012482,ortholog_one2many
ENSMUSG00000002043,ENSXETG00000019038,ortholog_one2one
ENSMUSG00000056290,ENSXETG00000026864,ortholog_one2many
ENSMUSG00000095617,,
ENSMUSG00000053490,ENSXETG00000033046,ortholog_many2many
ENSMUSG00000053490,ENSXETG00000007266,ortholog_many2many
ENSMUSG00000062588,ENSXETG00000007740,ortholog_one2many
ENSMUSG00000028520,,
ENSMUSG00000048501,,
ENSMUSG00000096693,,
ENSMUSG00000046697,ENSXETG00000003004,ortholog_one2one
ENSMUSG00000073510,,
ENSMUSG00000095353,,
ENSMUSG00000071089,ENSXETG00000033046,ortholog_many2many
ENSMUSG00000071089,ENSXETG00000007266,ortholog_many2many
ENSMUSG00000018433,ENSXETG00000031201,ortholog_one2one
ENSMUSG00000094043,,
ENSMUSG00000094666,,
ENSMUSG00000094182,,
ENSMUSG00000057667,ENSXETG00000024450,ortholog_one2one
ENSMUSG00000094181,,
ENSMUSG00000095194,,
ENSMUSG00000095954,,
ENSMUSG00000020743,ENSXETG00000027063,ortholog_one2one
ENSMUSG00000026705,ENSXETG00000000516,ortholog_one2one
ENSMUSG00000000058,ENSXETG00000011570,ortholog_one2one
ENSMUSG00000096332,,
ENSMUSG00000021750,ENSXETG00000008652,ortholog_one2one
ENSMUSG00000041620,ENSXETG00000022195,ortholog_many2many
ENSMUSG00000041620,ENSXETG00000031108,ortholog_many2many
ENSMUSG00000041620,ENSXETG00000033653,ortholog_many2many
ENSMUSG00000041620,ENSXETG00000031177,ortholog_many2many
ENSMUSG00000041620,ENSXETG00000034035,ortholog_many2many
ENSMUSG00000041620,ENSXETG00000022198,ortholog_many2many
ENSMUSG00000024340,ENSXETG00000009860,ortholog_many2many
ENSMUSG00000024340,ENSXETG00000032062,ortholog_many2many
ENSMUSG00000024340,ENSXETG00000032097,ortholog_many2many
ENSMUSG00000087444,,
ENSMUSG00000011263,,
ENSMUSG00000026668,ENSXETG00000009114,ortholog_one2one
ENSMUSG00000070427,,
ENSMUSG00000094368,,
ENSMUSG00000049641,ENSXETG00000014041,ortholog_one2one
ENSMUSG00000022528,ENSXETG00000016852,ortholog_one2one
ENSMUSG00000092073,,
ENSMUSG00000058820,,
ENSMUSG00000027782,ENSXETG00000008720,ortholog_one2one
ENSMUSG00000079262,,
ENSMUSG00000096267,,
ENSMUSG00000032409,ENSXETG00000000617,ortholog_many2many
ENSMUSG00000075286,,
ENSMUSG00000094071,,
ENSMUSG00000002010,ENSXETG00000000731,ortholog_one2many
ENSMUSG00000094195,,
ENSMUSG00000036698,ENSXETG00000023755,ortholog_one2one
ENSMUSG00000031948,ENSXETG00000003569,ortholog_one2one
ENSMUSG00000059595,,
ENSMUSG00000062224,ENSXETG00000022072,ortholog_one2many
ENSMUSG00000096120,,
ENSMUSG00000095503,,
ENSMUSG00000025521,ENSXETG00000017061,ortholog_one2one
ENSMUSG00000094100,,
ENSMUSG00000034689,,
ENSMUSG00000057424,,
ENSMUSG00000030397,ENSXETG00000019104,ortholog_one2one
ENSMUSG00000095452,,
ENSMUSG00000055421,ENSXETG00000021181,ortholog_one2one
ENSMUSG00000033813,ENSXETG00000008099,ortholog_one2one
ENSMUSG00000096885,,
ENSMUSG00000029823,ENSXETG00000000229,ortholog_one2one
ENSMUSG00000095074,,
ENSMUSG00000095784,,
ENSMUSG00000058515,,
ENSMUSG00000024675,ENSXETG00000026864,ortholog_one2many
ENSMUSG00000096533,,
ENSMUSG00000040705,,
ENSMUSG00000095433,,
ENSMUSG00000074011,,
ENSMUSG00000027361,ENSXETG00000016116,ortholog_one2one
ENSMUSG00000095725,,
ENSMUSG00000026664,ENSXETG00000009115,ortholog_one2one
ENSMUSG00000021725,ENSXETG00000017706,ortholog_one2one
ENSMUSG00000094354,,
ENSMUSG00000068391,ENSXETG00000007962,ortholog_one2one
ENSMUSG00000039765,ENSXETG00000032891,ortholog_one2one
ENSMUSG00000063221,,
ENSMUSG00000028017,ENSXETG00000013368,ortholog_one2one
ENSMUSG00000031605,ENSXETG00000034185,ortholog_one2one
ENSMUSG00000079363,ENSXETG00000012345,ortholog_many2many
ENSMUSG00000073497,,
ENSMUSG00000093895,,
ENSMUSG00000030399,ENSXETG00000019108,ortholog_one2one
ENSMUSG00000096173,ENSXETG00000025073,ortholog_one2many
ENSMUSG00000042628,ENSXETG00000021852,ortholog_one2one
ENSMUSG00000095718,,
ENSMUSG00000064333,,
ENSMUSG00000096275,ENSXETG00000023270,ortholog_one2many
ENSMUSG00000021932,ENSXETG00000020720,ortholog_one2one
ENSMUSG00000066306,ENSXETG00000028066,ortholog_one2one
ENSMUSG00000090121,,
ENSMUSG00000096556,,
ENSMUSG00000031626,ENSXETG00000001564,ortholog_one2one
ENSMUSG00000038467,ENSXETG00000021424,ortholog_one2one
