Ensembl Gene ID,Mus Ensembl Gene ID,Homology Type
ENSMUSG00000095386,ENSMUSG00000095386,ortholog_one2one
ENSMUSG00000094744,ENSMUSG00000094744,ortholog_one2one
ENSMUSG00000095838,ENSMUSG00000095838,ortholog_one2one
ENSMUSG00000006930,ENSMUSG00000006930,ortholog_one2one
ENSMUSG00000043300,ENSMUSG00000043300,ortholog_one2one
ENSMUSG00000039963,ENSMUSG00000039963,ortholog_one2one
ENSMUSG00000026672,ENSMUSG00000026672,ortholog_one2one
ENSMUSG00000073682,ENSMUSG00000073682,ortholog_one2one
ENSMUSG00000054423,ENSMUSG00000054423,ortholog_one2one
ENSMUSG00000094418,ENSMUSG00000094418,ortholog_one2one
ENSMUSG00000055435,ENSMUSG00000055435,ortholog_one2one
ENSMUSG00000049742,ENSMUSG00000049742,ortholog_one2one
ENSMUSG00000095443,ENSMUSG00000095443,ortholog_one2one
ENSMUSG00000095167,ENSMUSG00000095167,ortholog_one2one
ENSMUSG00000095760,ENSMUSG00000095760,ortholog_one2one
ENSMUSG00000090468,ENSMUSG00000090468,ortholog_one2one
ENSMUSG00000020430,ENSMUSG00000020430,ortholog_one2one
ENSMUSG00000030978,ENSMUSG00000030978,ortholog_one2one
ENSMUSG00000057367,ENSMUSG00000057367,ortholog_one2one
ENSMUSG00000026696,ENSMUSG00000026696,ortholog_one2one
ENSMUSG00000053886,ENSMUSG00000053886,ortholog_one2one
ENSMUSG00000095650,ENSMUSG00000095650,ortholog_one2one
ENSMUSG00000035161,ENSMUSG00000035161,ortholog_one2one
ENSMUSG00000032411,ENSMUSG00000032411,ortholog_one2one
ENSMUSG00000096187,ENSMUSG00000096187,ortholog_one2one
ENSMUSG00000095306,ENSMUSG00000095306,ortholog_one2one
ENSMUSG00000096575,ENSMUSG00000096575,ortholog_one2one
ENSMUSG00000020444,ENSMUSG00000020444,ortholog_one2one
ENSMUSG00000093832,ENSMUSG00000093832,ortholog_one2one
ENSMUSG00000096418,ENSMUSG00000096418,ortholog_one2one
ENSMUSG00000028063,ENSMUSG00000028063,ortholog_one2one
ENSMUSG00000094036,ENSMUSG00000094036,ortholog_one2one
ENSMUSG00000096671,ENSMUSG00000096671,ortholog_one2one
ENSMUSG00000021730,ENSMUSG00000021730,ortholog_one2one
ENSMUSG00000030987,ENSMUSG00000030987,ortholog_one2one
ENSMUSG00000094660,ENSMUSG00000094660,ortholog_one2one
ENSMUSG00000034493,ENSMUSG00000034493,ortholog_one2one
ENSMUSG00000095688,ENSMUSG00000095688,ortholog_one2one
ENSMUSG00000091155,ENSMUSG00000091155,ortholog_one2one
ENSMUSG00000073255,ENSMUSG00000073255,ortholog_one2one
ENSMUSG00000027363,ENSMUSG00000027363,ortholog_one2one
ENSMUSG00000017165,ENSMUSG00000017165,ortholog_one2one
ENSMUSG00000094469,ENSMUSG00000094469,ortholog_one2one
ENSMUSG00000004637,ENSMUSG00000004637,ortholog_one2one
ENSMUSG00000028330,ENSMUSG00000028330,ortholog_one2one
ENSMUSG00000090308,ENSMUSG00000090308,ortholog_one2one
ENSMUSG00000043448,ENSMUSG00000043448,ortholog_one2one
ENSMUSG00000095153,ENSMUSG00000095153,ortholog_one2one
ENSMUSG00000094205,ENSMUSG00000094205,ortholog_one2one
ENSMUSG00000090816,ENSMUSG00000090816,ortholog_one2one
ENSMUSG00000020720,ENSMUSG00000020720,ortholog_one2one
ENSMUSG00000095109,ENSMUSG00000095109,ortholog_one2one
ENSMUSG00000040525,ENSMUSG00000040525,ortholog_one2one
ENSMUSG00000062372,ENSMUSG00000062372,ortholog_one2one
ENSMUSG00000073982,ENSMUSG00000073982,ortholog_one2one
ENSMUSG00000096125,ENSMUSG00000096125,ortholog_one2one
ENSMUSG00000022449,ENSMUSG00000022449,ortholog_one2one
ENSMUSG00000094105,ENSMUSG00000094105,ortholog_one2one
ENSMUSG00000023952,ENSMUSG00000023952,ortholog_one2one
ENSMUSG00000094857,ENSMUSG00000094857,ortholog_one2one
ENSMUSG00000096552,ENSMUSG00000096552,ortholog_one2one
ENSMUSG00000020044,ENSMUSG00000020044,ortholog_one2one
ENSMUSG00000015733,ENSMUSG00000015733,ortholog_one2one
ENSMUSG00000003555,ENSMUSG00000003555,ortholog_one2one
ENSMUSG00000095582,ENSMUSG00000095582,ortholog_one2one
ENSMUSG00000035530,ENSMUSG00000035530,ortholog_one2one
ENSMUSG00000095726,ENSMUSG00000095726,ortholog_one2one
ENSMUSG00000021743,ENSMUSG00000021743,ortholog_one2one
ENSMUSG00000096816,ENSMUSG00000096816,ortholog_one2one
ENSMUSG00000035184,ENSMUSG00000035184,ortholog_one2one
ENSMUSG00000095815,ENSMUSG00000095815,ortholog_one2one
ENSMUSG00000095921,ENSMUSG00000095921,ortholog_one2one
ENSMUSG00000026669,ENSMUSG00000026669,ortholog_one2one
ENSMUSG00000094629,ENSMUSG00000094629,ortholog_one2one
ENSMUSG00000020432,ENSMUSG00000020432,ortholog_one2one
ENSMUSG00000094348,ENSMUSG00000094348,ortholog_one2one
ENSMUSG00000041488,ENSMUSG00000041488,ortholog_one2one
ENSMUSG00000055298,ENSMUSG00000055298,ortholog_one2one
ENSMUSG00000094209,ENSMUSG00000094209,ortholog_one2one
ENSMUSG00000057610,ENSMUSG00000057610,ortholog_one2one
ENSMUSG00000073257,ENSMUSG00000073257,ortholog_one2one
ENSMUSG00000037526,ENSMUSG00000037526,ortholog_one2one
ENSMUSG00000096104,ENSMUSG00000096104,ortholog_one2one
ENSMUSG00000021185,ENSMUSG00000021185,ortholog_one2one
ENSMUSG00000005667,ENSMUSG00000005667,ortholog_one2one
ENSMUSG00000026694,ENSMUSG00000026694,ortholog_one2one
ENSMUSG00000094047,ENSMUSG00000094047,ortholog_one2one
ENSMUSG00000026942,ENSMUSG00000026942,ortholog_one2one
ENSMUSG00000029290,ENSMUSG00000029290,ortholog_one2one
ENSMUSG00000035031,ENSMUSG00000035031,ortholog_one2one
ENSMUSG00000033834,ENSMUSG00000033834,ortholog_one2one
ENSMUSG00000095067,ENSMUSG00000095067,ortholog_one2one
ENSMUSG00000096548,ENSMUSG00000096548,ortholog_one2one
ENSMUSG00000095750,ENSMUSG00000095750,ortholog_one2one
ENSMUSG00000037536,ENSMUSG00000037536,ortholog_one2one
ENSMUSG00000044258,ENSMUSG00000044258,ortholog_one2one
ENSMUSG00000095441,ENSMUSG00000095441,ortholog_one2one
ENSMUSG00000027994,ENSMUSG00000027994,ortholog_one2one
ENSMUSG00000096778,ENSMUSG00000096778,ortholog_one2one
ENSMUSG00000033111,ENSMUSG00000033111,ortholog_one2one
ENSMUSG00000094279,ENSMUSG00000094279,ortholog_one2one
ENSMUSG00000034509,ENSMUSG00000034509,ortholog_one2one
ENSMUSG00000028412,ENSMUSG00000028412,ortholog_one2one
ENSMUSG00000036918,ENSMUSG00000036918,ortholog_one2one
ENSMUSG00000062705,ENSMUSG00000062705,ortholog_one2one
ENSMUSG00000049287,ENSMUSG00000049287,ortholog_one2one
ENSMUSG00000096032,ENSMUSG00000096032,ortholog_one2one
ENSMUSG00000022439,ENSMUSG00000022439,ortholog_one2one
ENSMUSG00000094742,ENSMUSG00000094742,ortholog_one2one
ENSMUSG00000002980,ENSMUSG00000002980,ortholog_one2one
ENSMUSG00000095578,ENSMUSG00000095578,ortholog_one2one
ENSMUSG00000095084,ENSMUSG00000095084,ortholog_one2one
ENSMUSG00000030990,ENSMUSG00000030990,ortholog_one2one
ENSMUSG00000008874,ENSMUSG00000008874,ortholog_one2one
ENSMUSG00000024683,ENSMUSG00000024683,ortholog_one2one
ENSMUSG00000094207,ENSMUSG00000094207,ortholog_one2one
ENSMUSG00000027867,ENSMUSG00000027867,ortholog_one2one
ENSMUSG00000045750,ENSMUSG00000045750,ortholog_one2one
ENSMUSG00000095114,ENSMUSG00000095114,ortholog_one2one
ENSMUSG00000041255,ENSMUSG00000041255,ortholog_one2one
ENSMUSG00000096369,ENSMUSG00000096369,ortholog_one2one
ENSMUSG00000066752,ENSMUSG00000066752,ortholog_one2one
ENSMUSG00000038770,ENSMUSG00000038770,ortholog_one2one
ENSMUSG00000094746,ENSMUSG00000094746,ortholog_one2one
ENSMUSG00000024682,ENSMUSG00000024682,ortholog_one2one
ENSMUSG00000095867,ENSMUSG00000095867,ortholog_one2one
ENSMUSG00000026821,ENSMUSG00000026821,ortholog_one2one
ENSMUSG00000096203,ENSMUSG00000096203,ortholog_one2one
ENSMUSG00000094739,ENSMUSG00000094739,ortholog_one2one
ENSMUSG00000046844,ENSMUSG00000046844,ortholog_one2one
ENSMUSG00000096266,ENSMUSG00000096266,ortholog_one2one
ENSMUSG00000048807,ENSMUSG00000048807,ortholog_one2one
ENSMUSG00000094045,ENSMUSG00000094045,ortholog_one2one
ENSMUSG00000050912,ENSMUSG00000050912,ortholog_one2one
ENSMUSG00000095090,ENSMUSG00000095090,ortholog_one2one
ENSMUSG00000096898,ENSMUSG00000096898,ortholog_one2one
ENSMUSG00000020744,ENSMUSG00000020744,ortholog_one2one
ENSMUSG00000062300,ENSMUSG00000062300,ortholog_one2one
ENSMUSG00000073854,ENSMUSG00000073854,ortholog_one2one
ENSMUSG00000094647,ENSMUSG00000094647,ortholog_one2one
ENSMUSG00000074516,ENSMUSG00000074516,ortholog_one2one
ENSMUSG00000047205,ENSMUSG00000047205,ortholog_one2one
ENSMUSG00000028243,ENSMUSG00000028243,ortholog_one2one
ENSMUSG00000095179,ENSMUSG00000095179,ortholog_one2one
ENSMUSG00000096491,ENSMUSG00000096491,ortholog_one2one
ENSMUSG00000029516,ENSMUSG00000029516,ortholog_one2one
ENSMUSG00000022607,ENSMUSG00000022607,ortholog_one2one
ENSMUSG00000093982,ENSMUSG00000093982,ortholog_one2one
ENSMUSG00000039976,ENSMUSG00000039976,ortholog_one2one
ENSMUSG00000094549,ENSMUSG00000094549,ortholog_one2one
ENSMUSG00000096040,ENSMUSG00000096040,ortholog_one2one
ENSMUSG00000068323,ENSMUSG00000068323,ortholog_one2one
ENSMUSG00000031767,ENSMUSG00000031767,ortholog_one2one
ENSMUSG00000094404,ENSMUSG00000094404,ortholog_one2one
ENSMUSG00000020434,ENSMUSG00000020434,ortholog_one2one
ENSMUSG00000027429,ENSMUSG00000027429,ortholog_one2one
ENSMUSG00000096207,ENSMUSG00000096207,ortholog_one2one
ENSMUSG00000022892,ENSMUSG00000022892,ortholog_one2one
ENSMUSG00000093872,ENSMUSG00000093872,ortholog_one2one
ENSMUSG00000018623,ENSMUSG00000018623,ortholog_one2one
ENSMUSG00000096843,ENSMUSG00000096843,ortholog_one2one
ENSMUSG00000087247,ENSMUSG00000087247,ortholog_one2one
ENSMUSG00000093819,ENSMUSG00000093819,ortholog_one2one
ENSMUSG00000095808,ENSMUSG00000095808,ortholog_one2one
ENSMUSG00000073741,ENSMUSG00000073741,ortholog_one2one
ENSMUSG00000095949,ENSMUSG00000095949,ortholog_one2one
ENSMUSG00000009207,ENSMUSG00000009207,ortholog_one2one
ENSMUSG00000021728,ENSMUSG00000021728,ortholog_one2one
ENSMUSG00000093882,ENSMUSG00000093882,ortholog_one2one
ENSMUSG00000094507,ENSMUSG00000094507,ortholog_one2one
ENSMUSG00000022538,ENSMUSG00000022538,ortholog_one2one
ENSMUSG00000036158,ENSMUSG00000036158,ortholog_one2one
ENSMUSG00000024150,ENSMUSG00000024150,ortholog_one2one
ENSMUSG00000095378,ENSMUSG00000095378,ortholog_one2one
ENSMUSG00000094645,ENSMUSG00000094645,ortholog_one2one
ENSMUSG00000091423,ENSMUSG00000091423,ortholog_one2one
ENSMUSG00000002984,ENSMUSG00000002984,ortholog_one2one
ENSMUSG00000018620,ENSMUSG00000018620,ortholog_one2one
ENSMUSG00000096754,ENSMUSG00000096754,ortholog_one2one
ENSMUSG00000039753,ENSMUSG00000039753,ortholog_one2one
ENSMUSG00000096643,ENSMUSG00000096643,ortholog_one2one
ENSMUSG00000096013,ENSMUSG00000096013,ortholog_one2one
ENSMUSG00000021180,ENSMUSG00000021180,ortholog_one2one
ENSMUSG00000096234,ENSMUSG00000096234,ortholog_one2one
ENSMUSG00000025757,ENSMUSG00000025757,ortholog_one2one
ENSMUSG00000095173,ENSMUSG00000095173,ortholog_one2one
ENSMUSG00000091903,ENSMUSG00000091903,ortholog_one2one
ENSMUSG00000095679,ENSMUSG00000095679,ortholog_one2one
ENSMUSG00000037104,ENSMUSG00000037104,ortholog_one2one
ENSMUSG00000020241,ENSMUSG00000020241,ortholog_one2one
ENSMUSG00000095887,ENSMUSG00000095887,ortholog_one2one
ENSMUSG00000096261,ENSMUSG00000096261,ortholog_one2one
ENSMUSG00000040265,ENSMUSG00000040265,ortholog_one2one
ENSMUSG00000021071,ENSMUSG00000021071,ortholog_one2one
ENSMUSG00000029656,ENSMUSG00000029656,ortholog_one2one
ENSMUSG00000095598,ENSMUSG00000095598,ortholog_one2one
ENSMUSG00000020067,ENSMUSG00000020067,ortholog_one2one
ENSMUSG00000071035,ENSMUSG00000071035,ortholog_one2one
ENSMUSG00000095904,ENSMUSG00000095904,ortholog_one2one
ENSMUSG00000094142,ENSMUSG00000094142,ortholog_one2one
ENSMUSG00000055933,ENSMUSG00000055933,ortholog_one2one
ENSMUSG00000063550,ENSMUSG00000063550,ortholog_one2one
ENSMUSG00000096902,ENSMUSG00000096902,ortholog_one2one
ENSMUSG00000094453,ENSMUSG00000094453,ortholog_one2one
ENSMUSG00000036816,ENSMUSG00000036816,ortholog_one2one
ENSMUSG00000063611,ENSMUSG00000063611,ortholog_one2one
ENSMUSG00000093837,ENSMUSG00000093837,ortholog_one2one
ENSMUSG00000070886,ENSMUSG00000070886,ortholog_one2one
ENSMUSG00000035495,ENSMUSG00000035495,ortholog_one2one
ENSMUSG00000094961,ENSMUSG00000094961,ortholog_one2one
ENSMUSG00000096836,ENSMUSG00000096836,ortholog_one2one
ENSMUSG00000030465,ENSMUSG00000030465,ortholog_one2one
ENSMUSG00000041440,ENSMUSG00000041440,ortholog_one2one
ENSMUSG00000096489,ENSMUSG00000096489,ortholog_one2one
ENSMUSG00000041857,ENSMUSG00000041857,ortholog_one2one
ENSMUSG00000096762,ENSMUSG00000096762,ortholog_one2one
ENSMUSG00000066279,ENSMUSG00000066279,ortholog_one2one
ENSMUSG00000046079,ENSMUSG00000046079,ortholog_one2one
ENSMUSG00000095485,ENSMUSG00000095485,ortholog_one2one
ENSMUSG00000041671,ENSMUSG00000041671,ortholog_one2one
ENSMUSG00000094616,ENSMUSG00000094616,ortholog_one2one
ENSMUSG00000094052,ENSMUSG00000094052,ortholog_one2one
ENSMUSG00000020435,ENSMUSG00000020435,ortholog_one2one
ENSMUSG00000040387,ENSMUSG00000040387,ortholog_one2one
ENSMUSG00000027784,ENSMUSG00000027784,ortholog_one2one
ENSMUSG00000030996,ENSMUSG00000030996,ortholog_one2one
ENSMUSG00000094260,ENSMUSG00000094260,ortholog_one2one
ENSMUSG00000002985,ENSMUSG00000002985,ortholog_one2one
ENSMUSG00000055895,ENSMUSG00000055895,ortholog_one2one
ENSMUSG00000021745,ENSMUSG00000021745,ortholog_one2one
ENSMUSG00000094781,ENSMUSG00000094781,ortholog_one2one
ENSMUSG00000095535,ENSMUSG00000095535,ortholog_one2one
ENSMUSG00000074874,ENSMUSG00000074874,ortholog_one2one
ENSMUSG00000095296,ENSMUSG00000095296,ortholog_one2one
ENSMUSG00000069041,ENSMUSG00000069041,ortholog_one2one
ENSMUSG00000095855,ENSMUSG00000095855,ortholog_one2one
ENSMUSG00000022438,ENSMUSG00000022438,ortholog_one2one
ENSMUSG00000031285,ENSMUSG00000031285,ortholog_one2one
ENSMUSG00000098207,ENSMUSG00000098207,ortholog_one2one
ENSMUSG00000047731,ENSMUSG00000047731,ortholog_one2one
ENSMUSG00000024681,ENSMUSG00000024681,ortholog_one2one
ENSMUSG00000096419,ENSMUSG00000096419,ortholog_one2one
ENSMUSG00000057246,ENSMUSG00000057246,ortholog_one2one
ENSMUSG00000095888,ENSMUSG00000095888,ortholog_one2one
ENSMUSG00000050345,ENSMUSG00000050345,ortholog_one2one
ENSMUSG00000094763,ENSMUSG00000094763,ortholog_one2one
ENSMUSG00000002147,ENSMUSG00000002147,ortholog_one2one
ENSMUSG00000041681,ENSMUSG00000041681,ortholog_one2one
ENSMUSG00000053399,ENSMUSG00000053399,ortholog_one2one
ENSMUSG00000095634,ENSMUSG00000095634,ortholog_one2one
ENSMUSG00000009739,ENSMUSG00000009739,ortholog_one2one
ENSMUSG00000095496,ENSMUSG00000095496,ortholog_one2one
ENSMUSG00000096732,ENSMUSG00000096732,ortholog_one2one
ENSMUSG00000024680,ENSMUSG00000024680,ortholog_one2one
ENSMUSG00000070424,ENSMUSG00000070424,ortholog_one2one
ENSMUSG00000056728,ENSMUSG00000056728,ortholog_one2one
ENSMUSG00000094882,ENSMUSG00000094882,ortholog_one2one
ENSMUSG00000070323,ENSMUSG00000070323,ortholog_one2one
ENSMUSG00000095829,ENSMUSG00000095829,ortholog_one2one
ENSMUSG00000096016,ENSMUSG00000096016,ortholog_one2one
ENSMUSG00000025907,ENSMUSG00000025907,ortholog_one2one
ENSMUSG00000045962,ENSMUSG00000045962,ortholog_one2one
ENSMUSG00000042202,ENSMUSG00000042202,ortholog_one2one
ENSMUSG00000093790,ENSMUSG00000093790,ortholog_one2one
ENSMUSG00000042243,ENSMUSG00000042243,ortholog_one2one
ENSMUSG00000036202,ENSMUSG00000036202,ortholog_one2one
ENSMUSG00000034724,ENSMUSG00000034724,ortholog_one2one
ENSMUSG00000026829,ENSMUSG00000026829,ortholog_one2one
ENSMUSG00000095001,ENSMUSG00000095001,ortholog_one2one
ENSMUSG00000040430,ENSMUSG00000040430,ortholog_one2one
ENSMUSG00000096846,ENSMUSG00000096846,ortholog_one2one
ENSMUSG00000040564,ENSMUSG00000040564,ortholog_one2one
ENSMUSG00000096881,ENSMUSG00000096881,ortholog_one2one
ENSMUSG00000097148,ENSMUSG00000097148,ortholog_one2one
ENSMUSG00000094056,ENSMUSG00000094056,ortholog_one2one
ENSMUSG00000095999,ENSMUSG00000095999,ortholog_one2one
ENSMUSG00000074336,ENSMUSG00000074336,ortholog_one2one
ENSMUSG00000072714,ENSMUSG00000072714,ortholog_one2one
ENSMUSG00000095302,ENSMUSG00000095302,ortholog_one2one
ENSMUSG00000026698,ENSMUSG00000026698,ortholog_one2one
ENSMUSG00000096666,ENSMUSG00000096666,ortholog_one2one
ENSMUSG00000056426,ENSMUSG00000056426,ortholog_one2one
ENSMUSG00000096608,ENSMUSG00000096608,ortholog_one2one
ENSMUSG00000030735,ENSMUSG00000030735,ortholog_one2one
ENSMUSG00000066036,ENSMUSG00000066036,ortholog_one2one
ENSMUSG00000096739,ENSMUSG00000096739,ortholog_one2one
ENSMUSG00000027997,ENSMUSG00000027997,ortholog_one2one
ENSMUSG00000027428,ENSMUSG00000027428,ortholog_one2one
ENSMUSG00000094816,ENSMUSG00000094816,ortholog_one2one
ENSMUSG00000002992,ENSMUSG00000002992,ortholog_one2one
ENSMUSG00000096251,ENSMUSG00000096251,ortholog_one2one
ENSMUSG00000020072,ENSMUSG00000020072,ortholog_one2one
ENSMUSG00000053654,ENSMUSG00000053654,ortholog_one2one
ENSMUSG00000095613,ENSMUSG00000095613,ortholog_one2one
ENSMUSG00000008976,ENSMUSG00000008976,ortholog_one2one
ENSMUSG00000051147,ENSMUSG00000051147,ortholog_one2one
ENSMUSG00000033409,ENSMUSG00000033409,ortholog_one2one
ENSMUSG00000095918,ENSMUSG00000095918,ortholog_one2one
ENSMUSG00000033530,ENSMUSG00000033530,ortholog_one2one
ENSMUSG00000094908,ENSMUSG00000094908,ortholog_one2one
ENSMUSG00000073102,ENSMUSG00000073102,ortholog_one2one
ENSMUSG00000022537,ENSMUSG00000022537,ortholog_one2one
ENSMUSG00000022437,ENSMUSG00000022437,ortholog_one2one
ENSMUSG00000093993,ENSMUSG00000093993,ortholog_one2one
ENSMUSG00000027999,ENSMUSG00000027999,ortholog_one2one
ENSMUSG00000060579,ENSMUSG00000060579,ortholog_one2one
ENSMUSG00000025588,ENSMUSG00000025588,ortholog_one2one
ENSMUSG00000054720,ENSMUSG00000054720,ortholog_one2one
ENSMUSG00000096783,ENSMUSG00000096783,ortholog_one2one
ENSMUSG00000094025,ENSMUSG00000094025,ortholog_one2one
ENSMUSG00000002981,ENSMUSG00000002981,ortholog_one2one
ENSMUSG00000086277,ENSMUSG00000086277,ortholog_one2one
ENSMUSG00000095785,ENSMUSG00000095785,ortholog_one2one
ENSMUSG00000041653,ENSMUSG00000041653,ortholog_one2one
ENSMUSG00000038780,ENSMUSG00000038780,ortholog_one2one
ENSMUSG00000044320,ENSMUSG00000044320,ortholog_one2one
ENSMUSG00000095103,ENSMUSG00000095103,ortholog_one2one
ENSMUSG00000078908,ENSMUSG00000078908,ortholog_one2one
ENSMUSG00000095710,ENSMUSG00000095710,ortholog_one2one
ENSMUSG00000017664,ENSMUSG00000017664,ortholog_one2one
ENSMUSG00000094953,ENSMUSG00000094953,ortholog_one2one
ENSMUSG00000014907,ENSMUSG00000014907,ortholog_one2one
ENSMUSG00000094490,ENSMUSG00000094490,ortholog_one2one
ENSMUSG00000039989,ENSMUSG00000039989,ortholog_one2one
ENSMUSG00000094216,ENSMUSG00000094216,ortholog_one2one
ENSMUSG00000025036,ENSMUSG00000025036,ortholog_one2one
ENSMUSG00000070639,ENSMUSG00000070639,ortholog_one2one
ENSMUSG00000095215,ENSMUSG00000095215,ortholog_one2one
ENSMUSG00000024146,ENSMUSG00000024146,ortholog_one2one
ENSMUSG00000036437,ENSMUSG00000036437,ortholog_one2one
ENSMUSG00000018770,ENSMUSG00000018770,ortholog_one2one
ENSMUSG00000094788,ENSMUSG00000094788,ortholog_one2one
ENSMUSG00000096503,ENSMUSG00000096503,ortholog_one2one
ENSMUSG00000044014,ENSMUSG00000044014,ortholog_one2one
ENSMUSG00000025035,ENSMUSG00000025035,ortholog_one2one
ENSMUSG00000095515,ENSMUSG00000095515,ortholog_one2one
ENSMUSG00000034543,ENSMUSG00000034543,ortholog_one2one
ENSMUSG00000095417,ENSMUSG00000095417,ortholog_one2one
ENSMUSG00000049119,ENSMUSG00000049119,ortholog_one2one
ENSMUSG00000095317,ENSMUSG00000095317,ortholog_one2one
ENSMUSG00000025519,ENSMUSG00000025519,ortholog_one2one
ENSMUSG00000025034,ENSMUSG00000025034,ortholog_one2one
ENSMUSG00000063975,ENSMUSG00000063975,ortholog_one2one
ENSMUSG00000023078,ENSMUSG00000023078,ortholog_one2one
ENSMUSG00000093950,ENSMUSG00000093950,ortholog_one2one
ENSMUSG00000055639,ENSMUSG00000055639,ortholog_one2one
ENSMUSG00000040297,ENSMUSG00000040297,ortholog_one2one
ENSMUSG00000024679,ENSMUSG00000024679,ortholog_one2one
ENSMUSG00000094821,ENSMUSG00000094821,ortholog_one2one
ENSMUSG00000019893,ENSMUSG00000019893,ortholog_one2one
ENSMUSG00000002983,ENSMUSG00000002983,ortholog_one2one
ENSMUSG00000021747,ENSMUSG00000021747,ortholog_one2one
ENSMUSG00000095014,ENSMUSG00000095014,ortholog_one2one
ENSMUSG00000072813,ENSMUSG00000072813,ortholog_one2one
ENSMUSG00000005800,ENSMUSG00000005800,ortholog_one2one
ENSMUSG00000096636,ENSMUSG00000096636,ortholog_one2one
ENSMUSG00000047363,ENSMUSG00000047363,ortholog_one2one
ENSMUSG00000037851,ENSMUSG00000037851,ortholog_one2one
ENSMUSG00000095038,ENSMUSG00000095038,ortholog_one2one
ENSMUSG00000067555,ENSMUSG00000067555,ortholog_one2one
ENSMUSG00000095844,ENSMUSG00000095844,ortholog_one2one
ENSMUSG00000089762,ENSMUSG00000089762,ortholog_one2one
ENSMUSG00000096457,ENSMUSG00000096457,ortholog_one2one
ENSMUSG00000070425,ENSMUSG00000070425,ortholog_one2one
ENSMUSG00000028519,ENSMUSG00000028519,ortholog_one2one
ENSMUSG00000096118,ENSMUSG00000096118,ortholog_one2one
ENSMUSG00000059602,ENSMUSG00000059602,ortholog_one2one
ENSMUSG00000094217,ENSMUSG00000094217,ortholog_one2one
ENSMUSG00000024678,ENSMUSG00000024678,ortholog_one2one
ENSMUSG00000018868,ENSMUSG00000018868,ortholog_one2one
ENSMUSG00000021749,ENSMUSG00000021749,ortholog_one2one
ENSMUSG00000024145,ENSMUSG00000024145,ortholog_one2one
ENSMUSG00000091933,ENSMUSG00000091933,ortholog_one2one
ENSMUSG00000095141,ENSMUSG00000095141,ortholog_one2one
ENSMUSG00000009376,ENSMUSG00000009376,ortholog_one2one
ENSMUSG00000094448,ENSMUSG00000094448,ortholog_one2one
ENSMUSG00000091422,ENSMUSG00000091422,ortholog_one2one
ENSMUSG00000010608,ENSMUSG00000010608,ortholog_one2one
ENSMUSG00000096347,ENSMUSG00000096347,ortholog_one2one
ENSMUSG00000073888,ENSMUSG00000073888,ortholog_one2one
ENSMUSG00000028328,ENSMUSG00000028328,ortholog_one2one
ENSMUSG00000024677,ENSMUSG00000024677,ortholog_one2one
ENSMUSG00000096626,ENSMUSG00000096626,ortholog_one2one
ENSMUSG00000001155,ENSMUSG00000001155,ortholog_one2one
ENSMUSG00000062638,ENSMUSG00000062638,ortholog_one2one
ENSMUSG00000069355,ENSMUSG00000069355,ortholog_one2one
ENSMUSG00000000817,ENSMUSG00000000817,ortholog_one2one
ENSMUSG00000095807,ENSMUSG00000095807,ortholog_one2one
ENSMUSG00000072814,ENSMUSG00000072814,ortholog_one2one
ENSMUSG00000095471,ENSMUSG00000095471,ortholog_one2one
ENSMUSG00000053475,ENSMUSG00000053475,ortholog_one2one
ENSMUSG00000094624,ENSMUSG00000094624,ortholog_one2one
ENSMUSG00000096122,ENSMUSG00000096122,ortholog_one2one
ENSMUSG00000021069,ENSMUSG00000021069,ortholog_one2one
ENSMUSG00000066755,ENSMUSG00000066755,ortholog_one2one
ENSMUSG00000094061,ENSMUSG00000094061,ortholog_one2one
