Ensembl.Gene.ID	Paralog.Ensembl.Gene.ID	Ancestor
ENSMUSG00000070708	ENSMUSG00000074608	Mus musculus
ENSMUSG00000070856	ENSMUSG00000070857	Mus musculus
ENSMUSG00000071275	ENSMUSG00000071276	Mus musculus
ENSMUSG00000071428	ENSMUSG00000093679	Mus musculus
ENSMUSG00000071434	ENSMUSG00000079685	Mus musculus
ENSMUSG00000071713	ENSMUSG00000071714	Mus musculus
ENSMUSG00000071767	ENSMUSG00000079626	Mus musculus
ENSMUSG00000072616	ENSMUSG00000096405	Mus musculus
ENSMUSG00000072674	ENSMUSG00000095304	Mus musculus
ENSMUSG00000072694	ENSMUSG00000092252	Mus musculus
ENSMUSG00000072708	ENSMUSG00000072709	Mus musculus
ENSMUSG00000072780	ENSMUSG00000091620	Mus musculus
ENSMUSG00000072972	ENSMUSG00000072974	Mus musculus
ENSMUSG00000073111	ENSMUSG00000091386	Mus musculus
ENSMUSG00000073290	ENSMUSG00000073291	Mus musculus
ENSMUSG00000073294	ENSMUSG00000079374	Mus musculus
ENSMUSG00000073407	ENSMUSG00000092277	Mus musculus
ENSMUSG00000073788	ENSMUSG00000094646	Mus musculus
ENSMUSG00000073943	ENSMUSG00000073946	Mus musculus
ENSMUSG00000073951	ENSMUSG00000073952	Mus musculus
ENSMUSG00000073959	ENSMUSG00000073961	Mus musculus
ENSMUSG00000073978	ENSMUSG00000073979	Mus musculus
ENSMUSG00000074028	ENSMUSG00000092212	Mus musculus
ENSMUSG00000074571	ENSMUSG00000078912	Mus musculus
ENSMUSG00000074634	ENSMUSG00000094114	Mus musculus
ENSMUSG00000074695	ENSMUSG00000090461	Mus musculus
ENSMUSG00000074865	ENSMUSG00000094942	Mus musculus
ENSMUSG00000074870	ENSMUSG00000074871	Mus musculus
ENSMUSG00000074995	ENSMUSG00000074996	Mus musculus
ENSMUSG00000075006	ENSMUSG00000078091	Mus musculus
ENSMUSG00000075064	ENSMUSG00000089859	Mus musculus
ENSMUSG00000075077	ENSMUSG00000075079	Mus musculus
ENSMUSG00000075082	ENSMUSG00000075083	Mus musculus
ENSMUSG00000075084	ENSMUSG00000075085	Mus musculus
ENSMUSG00000075096	ENSMUSG00000075097	Mus musculus
ENSMUSG00000075099	ENSMUSG00000075100	Mus musculus
ENSMUSG00000075102	ENSMUSG00000075103	Mus musculus
ENSMUSG00000075105	ENSMUSG00000075107	Mus musculus
ENSMUSG00000075124	ENSMUSG00000075125	Mus musculus
ENSMUSG00000075137	ENSMUSG00000075139	Mus musculus
ENSMUSG00000075159	ENSMUSG00000075160	Mus musculus
ENSMUSG00000075169	ENSMUSG00000075170	Mus musculus
ENSMUSG00000075171	ENSMUSG00000078420	Mus musculus
ENSMUSG00000075187	ENSMUSG00000090059	Mus musculus
ENSMUSG00000075193	ENSMUSG00000075194	Mus musculus
ENSMUSG00000075203	ENSMUSG00000075204	Mus musculus
ENSMUSG00000075212	ENSMUSG00000075214	Mus musculus
ENSMUSG00000075222	ENSMUSG00000075223	Mus musculus
ENSMUSG00000075297	ENSMUSG00000091618	Mus musculus
ENSMUSG00000076436	ENSMUSG00000076438	Mus musculus
ENSMUSG00000076612	ENSMUSG00000076613	Mus musculus
ENSMUSG00000078153	ENSMUSG00000079197	Mus musculus
ENSMUSG00000078177	ENSMUSG00000098640	Mus musculus
ENSMUSG00000078193	ENSMUSG00000091449	Mus musculus
ENSMUSG00000078504	ENSMUSG00000078505	Mus musculus
ENSMUSG00000078508	ENSMUSG00000078509	Mus musculus
ENSMUSG00000078598	ENSMUSG00000087194	Mus musculus
ENSMUSG00000078691	ENSMUSG00000096792	Mus musculus
ENSMUSG00000078784	ENSMUSG00000092072	Mus musculus
ENSMUSG00000078919	ENSMUSG00000093752	Mus musculus
ENSMUSG00000078921	ENSMUSG00000078922	Mus musculus
ENSMUSG00000079444	ENSMUSG00000096549	Mus musculus
ENSMUSG00000079476	ENSMUSG00000079479	Mus musculus
ENSMUSG00000079492	ENSMUSG00000092243	Mus musculus
ENSMUSG00000079532	ENSMUSG00000079536	Mus musculus
ENSMUSG00000079577	ENSMUSG00000079578	Mus musculus
ENSMUSG00000079597	ENSMUSG00000095620	Mus musculus
ENSMUSG00000079619	ENSMUSG00000095240	Mus musculus
ENSMUSG00000079733	ENSMUSG00000038141	Mus musculus
ENSMUSG00000089661	ENSMUSG00000095538	Mus musculus
ENSMUSG00000089675	ENSMUSG00000090124	Mus musculus
ENSMUSG00000089704	ENSMUSG00000092329	Mus musculus
ENSMUSG00000089865	ENSMUSG00000092192	Mus musculus
ENSMUSG00000089943	ENSMUSG00000090171	Mus musculus
ENSMUSG00000090000	ENSMUSG00000094886	Mus musculus
ENSMUSG00000090083	ENSMUSG00000098374	Mus musculus
ENSMUSG00000090165	ENSMUSG00000090175	Mus musculus
ENSMUSG00000090231	ENSMUSG00000092511	Mus musculus
ENSMUSG00000090305	ENSMUSG00000090489	Mus musculus
ENSMUSG00000090308	ENSMUSG00000090816	Mus musculus
ENSMUSG00000090631	ENSMUSG00000091983	Mus musculus
ENSMUSG00000090675	ENSMUSG00000090894	Mus musculus
ENSMUSG00000090874	ENSMUSG00000091873	Mus musculus
ENSMUSG00000090877	ENSMUSG00000091971	Mus musculus
ENSMUSG00000090963	ENSMUSG00000095993	Mus musculus
ENSMUSG00000091512	ENSMUSG00000094685	Mus musculus
ENSMUSG00000091531	ENSMUSG00000092077	Mus musculus
ENSMUSG00000091734	ENSMUSG00000093523	Mus musculus
ENSMUSG00000091879	ENSMUSG00000092080	Mus musculus
ENSMUSG00000092310	ENSMUSG00000092622	Mus musculus
ENSMUSG00000093379	ENSMUSG00000093411	Mus musculus
ENSMUSG00000093639	ENSMUSG00000097437	Mus musculus
ENSMUSG00000093825	ENSMUSG00000096254	Mus musculus
ENSMUSG00000093839	ENSMUSG00000093920	Mus musculus
ENSMUSG00000093922	ENSMUSG00000095638	Mus musculus
ENSMUSG00000093934	ENSMUSG00000095390	Mus musculus
ENSMUSG00000093942	ENSMUSG00000095901	Mus musculus
ENSMUSG00000094063	ENSMUSG00000094520	Mus musculus
ENSMUSG00000094076	ENSMUSG00000096856	Mus musculus
ENSMUSG00000094083	ENSMUSG00000095720	Mus musculus
ENSMUSG00000094103	ENSMUSG00000095595	Mus musculus
ENSMUSG00000094104	ENSMUSG00000096679	Mus musculus
ENSMUSG00000094113	ENSMUSG00000095577	Mus musculus
ENSMUSG00000094119	ENSMUSG00000096584	Mus musculus
ENSMUSG00000094135	ENSMUSG00000095365	Mus musculus
ENSMUSG00000094140	ENSMUSG00000095030	Mus musculus
ENSMUSG00000094174	ENSMUSG00000096407	Mus musculus
ENSMUSG00000094197	ENSMUSG00000095212	Mus musculus
ENSMUSG00000094269	ENSMUSG00000094745	Mus musculus
ENSMUSG00000094289	ENSMUSG00000095910	Mus musculus
ENSMUSG00000094293	ENSMUSG00000095755	Mus musculus
ENSMUSG00000094302	ENSMUSG00000095559	Mus musculus
ENSMUSG00000094398	ENSMUSG00000096404	Mus musculus
ENSMUSG00000094441	ENSMUSG00000096910	Mus musculus
ENSMUSG00000094531	ENSMUSG00000096773	Mus musculus
ENSMUSG00000094588	ENSMUSG00000096757	Mus musculus
ENSMUSG00000094672	ENSMUSG00000096630	Mus musculus
ENSMUSG00000094724	ENSMUSG00000095687	Mus musculus
ENSMUSG00000094734	ENSMUSG00000095138	Mus musculus
ENSMUSG00000094747	ENSMUSG00000096566	Mus musculus
ENSMUSG00000094808	ENSMUSG00000096525	Mus musculus
ENSMUSG00000094822	ENSMUSG00000096516	Mus musculus
ENSMUSG00000094858	ENSMUSG00000096853	Mus musculus
ENSMUSG00000094861	ENSMUSG00000096072	Mus musculus
ENSMUSG00000094878	ENSMUSG00000095286	Mus musculus
ENSMUSG00000094913	ENSMUSG00000096131	Mus musculus
ENSMUSG00000094936	ENSMUSG00000096370	Mus musculus
ENSMUSG00000094944	ENSMUSG00000096000	Mus musculus
ENSMUSG00000095029	ENSMUSG00000095609	Mus musculus
ENSMUSG00000095075	ENSMUSG00000095401	Mus musculus
ENSMUSG00000095248	ENSMUSG00000096029	Mus musculus
ENSMUSG00000095301	ENSMUSG00000096151	Mus musculus
ENSMUSG00000095366	ENSMUSG00000096850	Mus musculus
ENSMUSG00000095415	ENSMUSG00000096138	Mus musculus
ENSMUSG00000095525	ENSMUSG00000095957	Mus musculus
ENSMUSG00000095562	ENSMUSG00000096768	Mus musculus
ENSMUSG00000095804	ENSMUSG00000096747	Mus musculus
ENSMUSG00000095893	ENSMUSG00000096424	Mus musculus
ENSMUSG00000096818	ENSMUSG00000096872	Mus musculus
ENSMUSG00000097239	ENSMUSG00000097487	Mus musculus
ENSMUSG00000098034	ENSMUSG00000092572	Mus musculus
ENSMUSG00000098427	ENSMUSG00000098551	Mus musculus
ENSMUSG00000098905	ENSMUSG00000099122	Mus musculus
ENSMUSG00000000157	ENSMUSG00000000290	Murinae
ENSMUSG00000000215	ENSMUSG00000035804	Murinae
ENSMUSG00000000386	ENSMUSG00000023341	Murinae
ENSMUSG00000000740	ENSMUSG00000059835	Murinae
ENSMUSG00000000787	ENSMUSG00000039224	Murinae
ENSMUSG00000002384	ENSMUSG00000032726	Murinae
ENSMUSG00000005078	ENSMUSG00000056197	Murinae
ENSMUSG00000006216	ENSMUSG00000033770	Murinae
ENSMUSG00000009047	ENSMUSG00000022931	Murinae
ENSMUSG00000009185	ENSMUSG00000035352	Murinae
ENSMUSG00000009596	ENSMUSG00000074734	Murinae
ENSMUSG00000009941	ENSMUSG00000031410	Murinae
ENSMUSG00000010601	ENSMUSG00000056656	Murinae
ENSMUSG00000011427	ENSMUSG00000050855	Murinae
ENSMUSG00000015242	ENSMUSG00000015247	Murinae
ENSMUSG00000015437	ENSMUSG00000079186	Murinae
ENSMUSG00000015441	ENSMUSG00000015443	Murinae
ENSMUSG00000018211	ENSMUSG00000051769	Murinae
ENSMUSG00000018927	ENSMUSG00000019122	Murinae
ENSMUSG00000021207	ENSMUSG00000033715	Murinae
ENSMUSG00000021327	ENSMUSG00000054931	Murinae
ENSMUSG00000021416	ENSMUSG00000021417	Murinae
ENSMUSG00000021514	ENSMUSG00000058638	Murinae
ENSMUSG00000021840	ENSMUSG00000041775	Murinae
ENSMUSG00000022226	ENSMUSG00000061068	Murinae
ENSMUSG00000022589	ENSMUSG00000075604	Murinae
ENSMUSG00000023140	ENSMUSG00000059654	Murinae
ENSMUSG00000023186	ENSMUSG00000038112	Murinae
ENSMUSG00000023350	ENSMUSG00000041229	Murinae
ENSMUSG00000024173	ENSMUSG00000033825	Murinae
ENSMUSG00000024174	ENSMUSG00000029676	Murinae
ENSMUSG00000024571	ENSMUSG00000046000	Murinae
ENSMUSG00000024747	ENSMUSG00000053279	Murinae
ENSMUSG00000025165	ENSMUSG00000039364	Murinae
ENSMUSG00000025804	ENSMUSG00000064039	Murinae
ENSMUSG00000026125	ENSMUSG00000037529	Murinae
ENSMUSG00000026238	ENSMUSG00000094790	Murinae
ENSMUSG00000026246	ENSMUSG00000079440	Murinae
ENSMUSG00000026536	ENSMUSG00000090272	Murinae
ENSMUSG00000026656	ENSMUSG00000059498	Murinae
ENSMUSG00000027157	ENSMUSG00000063932	Murinae
ENSMUSG00000027483	ENSMUSG00000027484	Murinae
ENSMUSG00000027973	ENSMUSG00000074655	Murinae
ENSMUSG00000028269	ENSMUSG00000028270	Murinae
ENSMUSG00000028394	ENSMUSG00000096158	Murinae
ENSMUSG00000028970	ENSMUSG00000040584	Murinae
ENSMUSG00000029379	ENSMUSG00000058427	Murinae
ENSMUSG00000029678	ENSMUSG00000029682	Murinae
ENSMUSG00000029917	ENSMUSG00000058400	Murinae
ENSMUSG00000030017	ENSMUSG00000071356	Murinae
ENSMUSG00000030194	ENSMUSG00000056926	Murinae
ENSMUSG00000030427	ENSMUSG00000070873	Murinae
ENSMUSG00000030432	ENSMUSG00000090549	Murinae
ENSMUSG00000030469	ENSMUSG00000055102	Murinae
ENSMUSG00000030858	ENSMUSG00000030859	Murinae
ENSMUSG00000031059	ENSMUSG00000061633	Murinae
ENSMUSG00000031286	ENSMUSG00000041718	Murinae
ENSMUSG00000031323	ENSMUSG00000073027	Murinae
ENSMUSG00000031370	ENSMUSG00000044068	Murinae
ENSMUSG00000031428	ENSMUSG00000036699	Murinae
ENSMUSG00000031494	ENSMUSG00000040165	Murinae
ENSMUSG00000031495	ENSMUSG00000065987	Murinae
ENSMUSG00000031725	ENSMUSG00000061959	Murinae
ENSMUSG00000032369	ENSMUSG00000032372	Murinae
ENSMUSG00000032565	ENSMUSG00000032566	Murinae
ENSMUSG00000032959	ENSMUSG00000047104	Murinae
ENSMUSG00000035387	ENSMUSG00000079513	Murinae
ENSMUSG00000035592	ENSMUSG00000048981	Murinae
ENSMUSG00000035785	ENSMUSG00000074127	Murinae
ENSMUSG00000036167	ENSMUSG00000079737	Murinae
ENSMUSG00000037849	ENSMUSG00000070501	Murinae
ENSMUSG00000038633	ENSMUSG00000038768	Murinae
ENSMUSG00000038793	ENSMUSG00000066652	Murinae
ENSMUSG00000039329	ENSMUSG00000039337	Murinae
ENSMUSG00000040065	ENSMUSG00000046805	Murinae
ENSMUSG00000040364	ENSMUSG00000055978	Murinae
ENSMUSG00000041620	ENSMUSG00000043089	Murinae
ENSMUSG00000041805	ENSMUSG00000073721	Murinae
ENSMUSG00000042386	ENSMUSG00000071686	Murinae
ENSMUSG00000042750	ENSMUSG00000050071	Murinae
ENSMUSG00000042863	ENSMUSG00000058884	Murinae
ENSMUSG00000043282	ENSMUSG00000047053	Murinae
ENSMUSG00000043925	ENSMUSG00000044824	Murinae
ENSMUSG00000043932	ENSMUSG00000067610	Murinae
ENSMUSG00000044106	ENSMUSG00000050803	Murinae
ENSMUSG00000044120	ENSMUSG00000047225	Murinae
ENSMUSG00000044213	ENSMUSG00000049843	Murinae
ENSMUSG00000044441	ENSMUSG00000045030	Murinae
ENSMUSG00000044454	ENSMUSG00000051118	Murinae
ENSMUSG00000044649	ENSMUSG00000069718	Murinae
ENSMUSG00000044801	ENSMUSG00000071000	Murinae
ENSMUSG00000045132	ENSMUSG00000045780	Murinae
ENSMUSG00000045225	ENSMUSG00000048197	Murinae
ENSMUSG00000045284	ENSMUSG00000050926	Murinae
ENSMUSG00000045587	ENSMUSG00000058717	Murinae
ENSMUSG00000046150	ENSMUSG00000049098	Murinae
ENSMUSG00000046173	ENSMUSG00000051732	Murinae
ENSMUSG00000046575	ENSMUSG00000047702	Murinae
ENSMUSG00000046643	ENSMUSG00000049456	Murinae
ENSMUSG00000046652	ENSMUSG00000056115	Murinae
ENSMUSG00000046774	ENSMUSG00000071749	Murinae
ENSMUSG00000047163	ENSMUSG00000055124	Murinae
ENSMUSG00000047253	ENSMUSG00000049809	Murinae
ENSMUSG00000047730	ENSMUSG00000078776	Murinae
ENSMUSG00000047759	ENSMUSG00000070407	Murinae
ENSMUSG00000047990	ENSMUSG00000091956	Murinae
ENSMUSG00000048226	ENSMUSG00000075112	Murinae
ENSMUSG00000048391	ENSMUSG00000052625	Murinae
ENSMUSG00000048455	ENSMUSG00000050359	Murinae
ENSMUSG00000048497	ENSMUSG00000061273	Murinae
ENSMUSG00000048758	ENSMUSG00000056797	Murinae
ENSMUSG00000049103	ENSMUSG00000079227	Murinae
ENSMUSG00000049115	ENSMUSG00000054988	Murinae
ENSMUSG00000049372	ENSMUSG00000057735	Murinae
ENSMUSG00000049498	ENSMUSG00000062892	Murinae
ENSMUSG00000049815	ENSMUSG00000062791	Murinae
ENSMUSG00000050158	ENSMUSG00000050742	Murinae
ENSMUSG00000050281	ENSMUSG00000073949	Murinae
ENSMUSG00000050704	ENSMUSG00000056350	Murinae
ENSMUSG00000050781	ENSMUSG00000068646	Murinae
ENSMUSG00000051081	ENSMUSG00000086056	Murinae
ENSMUSG00000051906	ENSMUSG00000079168	Murinae
ENSMUSG00000052146	ENSMUSG00000060438	Murinae
ENSMUSG00000052605	ENSMUSG00000086784	Murinae
ENSMUSG00000052785	ENSMUSG00000073970	Murinae
ENSMUSG00000053217	ENSMUSG00000059382	Murinae
ENSMUSG00000054052	ENSMUSG00000040134	Murinae
ENSMUSG00000054994	ENSMUSG00000031411	Murinae
ENSMUSG00000055228	ENSMUSG00000072774	Murinae
ENSMUSG00000055357	ENSMUSG00000070372	Murinae
ENSMUSG00000055676	ENSMUSG00000099294	Murinae
ENSMUSG00000055789	ENSMUSG00000075002	Murinae
ENSMUSG00000057113	ENSMUSG00000090602	Murinae
ENSMUSG00000057461	ENSMUSG00000073955	Murinae
ENSMUSG00000057564	ENSMUSG00000059887	Murinae
ENSMUSG00000058079	ENSMUSG00000061200	Murinae
ENSMUSG00000058084	ENSMUSG00000059862	Murinae
ENSMUSG00000058200	ENSMUSG00000063615	Murinae
ENSMUSG00000058222	ENSMUSG00000064044	Murinae
ENSMUSG00000058254	ENSMUSG00000094854	Murinae
ENSMUSG00000058662	ENSMUSG00000061626	Murinae
ENSMUSG00000058981	ENSMUSG00000062527	Murinae
ENSMUSG00000060205	ENSMUSG00000063216	Murinae
ENSMUSG00000060586	ENSMUSG00000067341	Murinae
ENSMUSG00000061065	ENSMUSG00000048994	Murinae
ENSMUSG00000061489	ENSMUSG00000063823	Murinae
ENSMUSG00000061875	ENSMUSG00000068814	Murinae
ENSMUSG00000062083	ENSMUSG00000074129	Murinae
ENSMUSG00000062438	ENSMUSG00000072647	Murinae
ENSMUSG00000062712	ENSMUSG00000062782	Murinae
ENSMUSG00000063106	ENSMUSG00000063867	Murinae
ENSMUSG00000063785	ENSMUSG00000079470	Murinae
ENSMUSG00000066137	ENSMUSG00000045942	Murinae
ENSMUSG00000067613	ENSMUSG00000047641	Murinae
ENSMUSG00000068809	ENSMUSG00000075091	Murinae
ENSMUSG00000069717	ENSMUSG00000059845	Murinae
ENSMUSG00000069830	ENSMUSG00000070390	Murinae
ENSMUSG00000070360	ENSMUSG00000074264	Murinae
ENSMUSG00000070531	ENSMUSG00000074595	Murinae
ENSMUSG00000070816	ENSMUSG00000070817	Murinae
ENSMUSG00000073293	ENSMUSG00000073295	Murinae
ENSMUSG00000073494	ENSMUSG00000096334	Murinae
ENSMUSG00000073877	ENSMUSG00000096826	Murinae
ENSMUSG00000074449	ENSMUSG00000090808	Murinae
ENSMUSG00000075061	ENSMUSG00000075065	Murinae
ENSMUSG00000075092	ENSMUSG00000075095	Murinae
ENSMUSG00000075114	ENSMUSG00000075117	Murinae
ENSMUSG00000075173	ENSMUSG00000075176	Murinae
ENSMUSG00000075174	ENSMUSG00000075196	Murinae
ENSMUSG00000075177	ENSMUSG00000075172	Murinae
ENSMUSG00000075382	ENSMUSG00000075383	Murinae
ENSMUSG00000075567	ENSMUSG00000078131	Murinae
ENSMUSG00000079566	ENSMUSG00000046550	Murinae
ENSMUSG00000091682	ENSMUSG00000076757	Murinae
ENSMUSG00000093866	ENSMUSG00000095696	Murinae
ENSMUSG00000094496	ENSMUSG00000095002	Murinae
ENSMUSG00000001665	ENSMUSG00000092360	Sciurognathi
ENSMUSG00000007777	ENSMUSG00000079317	Sciurognathi
ENSMUSG00000021214	ENSMUSG00000025955	Sciurognathi
ENSMUSG00000028268	ENSMUSG00000040253	Sciurognathi
ENSMUSG00000043357	ENSMUSG00000062105	Sciurognathi
ENSMUSG00000043855	ENSMUSG00000049280	Sciurognathi
ENSMUSG00000047594	ENSMUSG00000089732	Sciurognathi
ENSMUSG00000048810	ENSMUSG00000052537	Sciurognathi
ENSMUSG00000050023	ENSMUSG00000075136	Sciurognathi
ENSMUSG00000063021	ENSMUSG00000069272	Sciurognathi
ENSMUSG00000075370	ENSMUSG00000076937	Sciurognathi
ENSMUSG00000004609	ENSMUSG00000051504	Rodentia
ENSMUSG00000022754	ENSMUSG00000046748	Rodentia
ENSMUSG00000028712	ENSMUSG00000028715	Rodentia
ENSMUSG00000029299	ENSMUSG00000029802	Rodentia
ENSMUSG00000029630	ENSMUSG00000029727	Rodentia
ENSMUSG00000031358	ENSMUSG00000047669	Rodentia
ENSMUSG00000034543	ENSMUSG00000048602	Rodentia
ENSMUSG00000039962	ENSMUSG00000096794	Rodentia
ENSMUSG00000043087	ENSMUSG00000049229	Rodentia
ENSMUSG00000045204	ENSMUSG00000061614	Rodentia
ENSMUSG00000047960	ENSMUSG00000064006	Rodentia
ENSMUSG00000050425	ENSMUSG00000070552	Rodentia
ENSMUSG00000052058	ENSMUSG00000044205	Rodentia
ENSMUSG00000058005	ENSMUSG00000057522	Rodentia
ENSMUSG00000060685	ENSMUSG00000035491	Rodentia
ENSMUSG00000063252	ENSMUSG00000029882	Rodentia
ENSMUSG00000075074	ENSMUSG00000075089	Rodentia
ENSMUSG00000016619	ENSMUSG00000072878	Glires
ENSMUSG00000020226	ENSMUSG00000020229	Glires
ENSMUSG00000025838	ENSMUSG00000028591	Glires
ENSMUSG00000029402	ENSMUSG00000031998	Glires
ENSMUSG00000031762	ENSMUSG00000031765	Glires
ENSMUSG00000044248	ENSMUSG00000091013	Glires
ENSMUSG00000048620	ENSMUSG00000096228	Glires
ENSMUSG00000054630	ENSMUSG00000029260	Glires
ENSMUSG00000067679	ENSMUSG00000000003	Glires
ENSMUSG00000068808	ENSMUSG00000075094	Glires
ENSMUSG00000089824	ENSMUSG00000098950	Glires
ENSMUSG00000003053	ENSMUSG00000025002	Euarchontoglires
ENSMUSG00000027447	ENSMUSG00000033156	Euarchontoglires
ENSMUSG00000036687	ENSMUSG00000098140	Euarchontoglires
ENSMUSG00000042774	ENSMUSG00000048101	Euarchontoglires
ENSMUSG00000045503	ENSMUSG00000090996	Euarchontoglires
ENSMUSG00000049057	ENSMUSG00000049149	Euarchontoglires
ENSMUSG00000057863	ENSMUSG00000064081	Euarchontoglires
ENSMUSG00000059475	ENSMUSG00000060510	Euarchontoglires
ENSMUSG00000075167	ENSMUSG00000075175	Euarchontoglires
ENSMUSG00000000355	ENSMUSG00000042814	Eutheria
ENSMUSG00000000701	ENSMUSG00000041359	Eutheria
ENSMUSG00000000827	ENSMUSG00000024815	Eutheria
ENSMUSG00000001827	ENSMUSG00000032725	Eutheria
ENSMUSG00000001924	ENSMUSG00000069053	Eutheria
ENSMUSG00000004207	ENSMUSG00000043430	Eutheria
ENSMUSG00000004341	ENSMUSG00000004344	Eutheria
ENSMUSG00000004897	ENSMUSG00000045835	Eutheria
ENSMUSG00000004988	ENSMUSG00000057092	Eutheria
ENSMUSG00000005312	ENSMUSG00000050148	Eutheria
ENSMUSG00000007850	ENSMUSG00000091223	Eutheria
ENSMUSG00000007892	ENSMUSG00000091014	Eutheria
ENSMUSG00000008475	ENSMUSG00000057160	Eutheria
ENSMUSG00000008668	ENSMUSG00000057657	Eutheria
ENSMUSG00000009927	ENSMUSG00000091842	Eutheria
ENSMUSG00000014543	ENSMUSG00000071158	Eutheria
ENSMUSG00000016409	ENSMUSG00000059395	Eutheria
ENSMUSG00000016481	ENSMUSG00000094924	Eutheria
ENSMUSG00000016982	ENSMUSG00000053293	Eutheria
ENSMUSG00000018907	ENSMUSG00000018924	Eutheria
ENSMUSG00000019210	ENSMUSG00000053375	Eutheria
ENSMUSG00000019831	ENSMUSG00000073006	Eutheria
ENSMUSG00000020307	ENSMUSG00000020870	Eutheria
ENSMUSG00000020401	ENSMUSG00000091017	Eutheria
ENSMUSG00000020413	ENSMUSG00000076430	Eutheria
ENSMUSG00000020897	ENSMUSG00000070837	Eutheria
ENSMUSG00000020950	ENSMUSG00000089922	Eutheria
ENSMUSG00000021111	ENSMUSG00000074817	Eutheria
ENSMUSG00000021139	ENSMUSG00000090935	Eutheria
ENSMUSG00000021326	ENSMUSG00000073968	Eutheria
ENSMUSG00000021403	ENSMUSG00000026315	Eutheria
ENSMUSG00000021439	ENSMUSG00000021477	Eutheria
ENSMUSG00000021546	ENSMUSG00000063902	Eutheria
ENSMUSG00000021905	ENSMUSG00000059877	Eutheria
ENSMUSG00000022194	ENSMUSG00000092232	Eutheria
ENSMUSG00000022228	ENSMUSG00000057895	Eutheria
ENSMUSG00000022346	ENSMUSG00000049086	Eutheria
ENSMUSG00000022783	ENSMUSG00000037708	Eutheria
ENSMUSG00000022947	ENSMUSG00000051483	Eutheria
ENSMUSG00000023092	ENSMUSG00000050035	Eutheria
ENSMUSG00000023443	ENSMUSG00000050197	Eutheria
ENSMUSG00000023911	ENSMUSG00000040097	Eutheria
ENSMUSG00000024083	ENSMUSG00000034403	Eutheria
ENSMUSG00000024114	ENSMUSG00000024116	Eutheria
ENSMUSG00000024207	ENSMUSG00000024209	Eutheria
ENSMUSG00000024317	ENSMUSG00000083695	Eutheria
ENSMUSG00000024340	ENSMUSG00000062638	Eutheria
ENSMUSG00000024406	ENSMUSG00000093668	Eutheria
ENSMUSG00000024679	ENSMUSG00000024672	Eutheria
ENSMUSG00000024863	ENSMUSG00000037780	Eutheria
ENSMUSG00000025043	ENSMUSG00000047205	Eutheria
ENSMUSG00000025204	ENSMUSG00000091471	Eutheria
ENSMUSG00000025243	ENSMUSG00000036814	Eutheria
ENSMUSG00000025332	ENSMUSG00000056673	Eutheria
ENSMUSG00000025461	ENSMUSG00000054672	Eutheria
ENSMUSG00000025480	ENSMUSG00000033409	Eutheria
ENSMUSG00000025491	ENSMUSG00000059108	Eutheria
ENSMUSG00000025519	ENSMUSG00000031397	Eutheria
ENSMUSG00000025531	ENSMUSG00000078185	Eutheria
ENSMUSG00000025935	ENSMUSG00000044528	Eutheria
ENSMUSG00000026180	ENSMUSG00000048480	Eutheria
ENSMUSG00000026405	ENSMUSG00000042554	Eutheria
ENSMUSG00000026554	ENSMUSG00000035395	Eutheria
ENSMUSG00000026882	ENSMUSG00000036401	Eutheria
ENSMUSG00000026919	ENSMUSG00000026936	Eutheria
ENSMUSG00000026937	ENSMUSG00000036449	Eutheria
ENSMUSG00000027072	ENSMUSG00000027073	Eutheria
ENSMUSG00000027301	ENSMUSG00000037727	Eutheria
ENSMUSG00000027751	ENSMUSG00000095832	Eutheria
ENSMUSG00000028037	ENSMUSG00000039146	Eutheria
ENSMUSG00000028367	ENSMUSG00000050612	Eutheria
ENSMUSG00000028593	ENSMUSG00000078507	Eutheria
ENSMUSG00000029001	ENSMUSG00000055401	Eutheria
ENSMUSG00000029369	ENSMUSG00000070690	Eutheria
ENSMUSG00000029561	ENSMUSG00000041827	Eutheria
ENSMUSG00000030145	ENSMUSG00000056824	Eutheria
ENSMUSG00000030158	ENSMUSG00000053063	Eutheria
ENSMUSG00000030165	ENSMUSG00000050241	Eutheria
ENSMUSG00000030386	ENSMUSG00000057101	Eutheria
ENSMUSG00000030598	ENSMUSG00000037463	Eutheria
ENSMUSG00000030662	ENSMUSG00000074909	Eutheria
ENSMUSG00000030666	ENSMUSG00000030669	Eutheria
ENSMUSG00000031010	ENSMUSG00000069044	Eutheria
ENSMUSG00000031181	ENSMUSG00000015289	Eutheria
ENSMUSG00000031221	ENSMUSG00000046717	Eutheria
ENSMUSG00000031231	ENSMUSG00000049387	Eutheria
ENSMUSG00000031256	ENSMUSG00000053536	Eutheria
ENSMUSG00000031271	ENSMUSG00000058260	Eutheria
ENSMUSG00000031297	ENSMUSG00000054753	Eutheria
ENSMUSG00000031299	ENSMUSG00000047674	Eutheria
ENSMUSG00000031374	ENSMUSG00000034429	Eutheria
ENSMUSG00000031482	ENSMUSG00000050304	Eutheria
