Ensembl.Gene.ID	Human.Paralog.Ensembl.Gene.ID	Paralogs.Number	Ancestor
ENSG00000203972	ENSG00000149124	3	Amniota
ENSG00000203972	ENSG00000166840	3	Amniota
ENSG00000203972	ENSG00000156689	3	Amniota
ENSG00000256566	ENSG00000256087	7	Amniota
ENSG00000256566	ENSG00000175787	7	Amniota
ENSG00000256566	ENSG00000164048	7	Amniota
ENSG00000256566	ENSG00000181666	7	Amniota
ENSG00000256566	ENSG00000125846	7	Amniota
ENSG00000256566	ENSG00000164256	7	Amniota
ENSG00000256566	ENSG00000088876	7	Amniota
ENSG00000088876	ENSG00000175787	7	Amniota
ENSG00000088876	ENSG00000164048	7	Amniota
ENSG00000088876	ENSG00000181666	7	Amniota
ENSG00000088876	ENSG00000125846	7	Amniota
ENSG00000088876	ENSG00000164256	7	Amniota
ENSG00000088876	ENSG00000256566	7	Amniota
ENSG00000088876	ENSG00000256087	7	Amniota
ENSG00000124490	ENSG00000124812	1	Amniota
ENSG00000139187	ENSG00000188883	1	Amniota
ENSG00000184313	ENSG00000101353	2	Amniota
ENSG00000184313	ENSG00000204839	2	Amniota
ENSG00000271723	ENSG00000101353	2	Amniota
ENSG00000271723	ENSG00000204839	2	Amniota
ENSG00000096006	ENSG00000124812	1	Amniota
ENSG00000206474	ENSG00000170790	6	Amniota
ENSG00000206474	ENSG00000166363	6	Amniota
ENSG00000206474	ENSG00000170782	6	Amniota
ENSG00000206474	ENSG00000170683	6	Amniota
ENSG00000206474	ENSG00000175393	6	Amniota
ENSG00000206474	ENSG00000179919	6	Amniota
ENSG00000184933	ENSG00000197532	5	Amniota
ENSG00000184933	ENSG00000186440	5	Amniota
ENSG00000184933	ENSG00000172381	5	Amniota
ENSG00000184933	ENSG00000178586	5	Amniota
ENSG00000184933	ENSG00000182083	5	Amniota
ENSG00000166363	ENSG00000206474	1	Amniota
ENSG00000170790	ENSG00000206474	1	Amniota
ENSG00000204687	ENSG00000130368	1	Amniota
ENSG00000188883	ENSG00000139187	1	Amniota
ENSG00000170782	ENSG00000206474	1	Amniota
ENSG00000090339	ENSG00000105371	1	Amniota
ENSG00000236279	ENSG00000110848	4	Amniota
ENSG00000236279	ENSG00000110852	4	Amniota
ENSG00000236279	ENSG00000188393	4	Amniota
ENSG00000236279	ENSG00000069493	4	Amniota
ENSG00000105371	ENSG00000108622	4	Amniota
ENSG00000105371	ENSG00000105376	4	Amniota
ENSG00000105371	ENSG00000090339	4	Amniota
ENSG00000105371	ENSG00000076662	4	Amniota
ENSG00000172717	ENSG00000162771	6	Amniota
ENSG00000172717	ENSG00000170613	6	Amniota
ENSG00000172717	ENSG00000180219	6	Amniota
ENSG00000172717	ENSG00000267706	6	Amniota
ENSG00000172717	ENSG00000142530	6	Amniota
ENSG00000172717	ENSG00000180043	6	Amniota
ENSG00000166634	ENSG00000206073	3	Amniota
ENSG00000166634	ENSG00000197641	3	Amniota
ENSG00000166634	ENSG00000057149	3	Amniota
ENSG00000124812	ENSG00000096006	2	Amniota
ENSG00000124812	ENSG00000124490	2	Amniota
ENSG00000197641	ENSG00000166634	2	Amniota
ENSG00000197641	ENSG00000206072	2	Amniota
ENSG00000105376	ENSG00000105371	1	Amniota
ENSG00000196228	ENSG00000198203	2	Amniota
ENSG00000196228	ENSG00000198075	2	Amniota
ENSG00000206073	ENSG00000166634	2	Amniota
ENSG00000206073	ENSG00000206072	2	Amniota
ENSG00000198203	ENSG00000198075	2	Amniota
ENSG00000198203	ENSG00000196228	2	Amniota
ENSG00000111796	ENSG00000150045	3	Amniota
ENSG00000111796	ENSG00000256797	3	Amniota
ENSG00000111796	ENSG00000184293	3	Amniota
ENSG00000069493	ENSG00000110848	2	Amniota
ENSG00000069493	ENSG00000236279	2	Amniota
ENSG00000167968	ENSG00000213918	1	Amniota
ENSG00000161570	ENSG00000161573	2	Amniota
ENSG00000161570	ENSG00000006606	2	Amniota
ENSG00000165799	ENSG00000214274	1	Amniota
ENSG00000057149	ENSG00000166634	2	Amniota
ENSG00000057149	ENSG00000206072	2	Amniota
ENSG00000173431	ENSG00000214274	1	Amniota
ENSG00000179826	ENSG00000130368	1	Amniota
ENSG00000179817	ENSG00000130368	1	Amniota
ENSG00000076662	ENSG00000105371	1	Amniota
ENSG00000198075	ENSG00000198203	2	Amniota
ENSG00000198075	ENSG00000196228	2	Amniota
ENSG00000184292	ENSG00000119888	1	Amniota
ENSG00000184293	ENSG00000111796	3	Amniota
ENSG00000184293	ENSG00000150045	3	Amniota
ENSG00000184293	ENSG00000256797	3	Amniota
ENSG00000197632	ENSG00000242550	1	Amniota
ENSG00000110848	ENSG00000110852	4	Amniota
ENSG00000110848	ENSG00000188393	4	Amniota
ENSG00000110848	ENSG00000069493	4	Amniota
ENSG00000110848	ENSG00000236279	4	Amniota
ENSG00000160213	ENSG00000121552	1	Amniota
ENSG00000242550	ENSG00000197632	1	Amniota
ENSG00000125846	ENSG00000256566	3	Amniota
ENSG00000125846	ENSG00000256087	3	Amniota
ENSG00000125846	ENSG00000088876	3	Amniota
ENSG00000196934	ENSG00000005379	1	Amniota
ENSG00000166704	ENSG00000180938	2	Amniota
ENSG00000166704	ENSG00000180787	2	Amniota
ENSG00000183246	ENSG00000005379	1	Amniota
ENSG00000124942	ENSG00000105227	2	Amniota
ENSG00000124942	ENSG00000185567	2	Amniota
ENSG00000175393	ENSG00000206474	1	Amniota
ENSG00000170683	ENSG00000206474	1	Amniota
ENSG00000182261	ENSG00000174885	1	Amniota
ENSG00000150045	ENSG00000111796	2	Amniota
ENSG00000150045	ENSG00000184293	2	Amniota
ENSG00000177143	ENSG00000147400	1	Amniota
ENSG00000177889	ENSG00000102069	1	Amniota
ENSG00000174740	ENSG00000090621	1	Amniota
ENSG00000110852	ENSG00000110848	2	Amniota
ENSG00000110852	ENSG00000236279	2	Amniota
ENSG00000256797	ENSG00000111796	2	Amniota
ENSG00000256797	ENSG00000184293	2	Amniota
ENSG00000188393	ENSG00000110848	2	Amniota
ENSG00000188393	ENSG00000236279	2	Amniota
ENSG00000135976	ENSG00000170160	3	Amniota
ENSG00000135976	ENSG00000266302	3	Amniota
ENSG00000135976	ENSG00000106013	3	Amniota
ENSG00000133835	ENSG00000132631	1	Amniota
ENSG00000172382	ENSG00000116176	2	Amniota
ENSG00000172382	ENSG00000103355	2	Amniota
ENSG00000132631	ENSG00000133835	1	Amniota
ENSG00000182318	ENSG00000103199	5	Amniota
ENSG00000182318	ENSG00000103343	5	Amniota
ENSG00000182318	ENSG00000160908	5	Amniota
ENSG00000182318	ENSG00000235109	5	Amniota
ENSG00000182318	ENSG00000166526	5	Amniota
ENSG00000103355	ENSG00000172382	2	Amniota
ENSG00000103355	ENSG00000005001	2	Amniota
ENSG00000174586	ENSG00000152475	1	Amniota
ENSG00000152475	ENSG00000174586	1	Amniota
ENSG00000132874	ENSG00000141469	1	Amniota
ENSG00000169575	ENSG00000211672	5	Amniota
ENSG00000169575	ENSG00000211639	5	Amniota
ENSG00000169575	ENSG00000223350	5	Amniota
ENSG00000169575	ENSG00000211637	5	Amniota
ENSG00000169575	ENSG00000128218	5	Amniota
ENSG00000141469	ENSG00000132874	1	Amniota
ENSG00000005001	ENSG00000116176	2	Amniota
ENSG00000005001	ENSG00000103355	2	Amniota
ENSG00000106346	ENSG00000233136	21	Amniota
ENSG00000106346	ENSG00000228856	21	Amniota
ENSG00000106346	ENSG00000227140	21	Amniota
ENSG00000106346	ENSG00000231396	21	Amniota
ENSG00000106346	ENSG00000223569	21	Amniota
ENSG00000106346	ENSG00000250844	21	Amniota
ENSG00000106346	ENSG00000232399	21	Amniota
ENSG00000106346	ENSG00000248933	21	Amniota
ENSG00000106346	ENSG00000231051	21	Amniota
ENSG00000106346	ENSG00000223443	21	Amniota
ENSG00000106346	ENSG00000248920	21	Amniota
ENSG00000106346	ENSG00000235780	21	Amniota
ENSG00000106346	ENSG00000232264	21	Amniota
ENSG00000106346	ENSG00000231637	21	Amniota
ENSG00000106346	ENSG00000227551	21	Amniota
ENSG00000106346	ENSG00000250745	21	Amniota
ENSG00000106346	ENSG00000249104	21	Amniota
ENSG00000106346	ENSG00000230430	21	Amniota
ENSG00000106346	ENSG00000249811	21	Amniota
ENSG00000106346	ENSG00000229579	21	Amniota
ENSG00000106346	ENSG00000250913	21	Amniota
ENSG00000198830	ENSG00000182952	1	Amniota
ENSG00000172938	ENSG00000130368	1	Amniota
ENSG00000172935	ENSG00000130368	1	Amniota
ENSG00000170255	ENSG00000130368	1	Amniota
ENSG00000183695	ENSG00000130368	1	Amniota
ENSG00000171489	ENSG00000141316	1	Amniota
ENSG00000171478	ENSG00000141316	1	Amniota
ENSG00000140835	ENSG00000135702	2	Amniota
ENSG00000140835	ENSG00000183196	2	Amniota
ENSG00000139112	ENSG00000238244	1	Amniota
ENSG00000183625	ENSG00000160791	3	Amniota
ENSG00000183625	ENSG00000121807	3	Amniota
ENSG00000183625	ENSG00000168329	3	Amniota
ENSG00000197956	ENSG00000196154	4	Amniota
ENSG00000197956	ENSG00000196754	4	Amniota
ENSG00000197956	ENSG00000188015	4	Amniota
ENSG00000197956	ENSG00000196420	4	Amniota
ENSG00000196420	ENSG00000197956	4	Amniota
ENSG00000196420	ENSG00000196154	4	Amniota
ENSG00000196420	ENSG00000196754	4	Amniota
ENSG00000196420	ENSG00000188015	4	Amniota
ENSG00000196154	ENSG00000196754	4	Amniota
ENSG00000196154	ENSG00000188015	4	Amniota
ENSG00000196154	ENSG00000197956	4	Amniota
ENSG00000196154	ENSG00000196420	4	Amniota
ENSG00000188015	ENSG00000196154	4	Amniota
ENSG00000188015	ENSG00000196754	4	Amniota
ENSG00000188015	ENSG00000197956	4	Amniota
ENSG00000188015	ENSG00000196420	4	Amniota
ENSG00000196754	ENSG00000196154	4	Amniota
ENSG00000196754	ENSG00000188015	4	Amniota
ENSG00000196754	ENSG00000197956	4	Amniota
ENSG00000196754	ENSG00000196420	4	Amniota
ENSG00000163823	ENSG00000160791	3	Amniota
ENSG00000163823	ENSG00000121807	3	Amniota
ENSG00000163823	ENSG00000168329	3	Amniota
ENSG00000180071	ENSG00000170160	3	Amniota
ENSG00000180071	ENSG00000266302	3	Amniota
ENSG00000180071	ENSG00000106013	3	Amniota
ENSG00000121807	ENSG00000183625	4	Amniota
ENSG00000121807	ENSG00000163823	4	Amniota
ENSG00000121807	ENSG00000121797	4	Amniota
ENSG00000121807	ENSG00000168329	4	Amniota
ENSG00000160791	ENSG00000183625	4	Amniota
ENSG00000160791	ENSG00000163823	4	Amniota
ENSG00000160791	ENSG00000121797	4	Amniota
ENSG00000160791	ENSG00000168329	4	Amniota
ENSG00000006788	ENSG00000109063	1	Amniota
ENSG00000189334	ENSG00000189171	1	Amniota
ENSG00000121797	ENSG00000160791	3	Amniota
ENSG00000121797	ENSG00000121807	3	Amniota
ENSG00000121797	ENSG00000168329	3	Amniota
ENSG00000189171	ENSG00000189334	1	Amniota
ENSG00000183148	ENSG00000170160	3	Amniota
ENSG00000183148	ENSG00000266302	3	Amniota
ENSG00000183148	ENSG00000106013	3	Amniota
ENSG00000175077	ENSG00000188011	3	Amniota
ENSG00000175077	ENSG00000136514	3	Amniota
ENSG00000175077	ENSG00000163825	3	Amniota
ENSG00000140987	ENSG00000140265	3	Amniota
ENSG00000140987	ENSG00000155592	3	Amniota
ENSG00000140987	ENSG00000121903	3	Amniota
ENSG00000103343	ENSG00000103199	5	Amniota
ENSG00000103343	ENSG00000182318	5	Amniota
ENSG00000103343	ENSG00000160908	5	Amniota
ENSG00000103343	ENSG00000235109	5	Amniota
ENSG00000103343	ENSG00000166526	5	Amniota
ENSG00000132498	ENSG00000170160	3	Amniota
ENSG00000132498	ENSG00000266302	3	Amniota
ENSG00000132498	ENSG00000106013	3	Amniota
ENSG00000221977	ENSG00000183706	8	Amniota
ENSG00000221977	ENSG00000182974	8	Amniota
ENSG00000221977	ENSG00000171014	8	Amniota
ENSG00000221977	ENSG00000184394	8	Amniota
ENSG00000221977	ENSG00000182652	8	Amniota
ENSG00000221977	ENSG00000176299	8	Amniota
ENSG00000221977	ENSG00000176294	8	Amniota
ENSG00000221977	ENSG00000196383	8	Amniota
ENSG00000196774	ENSG00000170160	3	Amniota
ENSG00000196774	ENSG00000266302	3	Amniota
ENSG00000196774	ENSG00000106013	3	Amniota
ENSG00000155282	ENSG00000170160	3	Amniota
ENSG00000155282	ENSG00000266302	3	Amniota
ENSG00000155282	ENSG00000106013	3	Amniota
ENSG00000168497	ENSG00000170955	1	Amniota
ENSG00000163825	ENSG00000188011	3	Amniota
ENSG00000163825	ENSG00000198471	3	Amniota
ENSG00000163825	ENSG00000175077	3	Amniota
ENSG00000213918	ENSG00000167968	1	Amniota
ENSG00000172014	ENSG00000170160	3	Amniota
ENSG00000172014	ENSG00000266302	3	Amniota
ENSG00000172014	ENSG00000106013	3	Amniota
ENSG00000128383	ENSG00000111701	1	Amniota
ENSG00000179750	ENSG00000111701	1	Amniota
ENSG00000244509	ENSG00000111701	1	Amniota
ENSG00000243811	ENSG00000111701	1	Amniota
ENSG00000128394	ENSG00000111701	1	Amniota
ENSG00000239713	ENSG00000111701	1	Amniota
ENSG00000143761	ENSG00000272822	1	Amniota
ENSG00000100298	ENSG00000111701	1	Amniota
ENSG00000106013	ENSG00000135976	28	Amniota
ENSG00000106013	ENSG00000196604	28	Amniota
ENSG00000106013	ENSG00000180777	28	Amniota
ENSG00000106013	ENSG00000166351	28	Amniota
ENSG00000106013	ENSG00000237375	28	Amniota
ENSG00000106013	ENSG00000188219	28	Amniota
ENSG00000106013	ENSG00000107890	28	Amniota
ENSG00000106013	ENSG00000174501	28	Amniota
ENSG00000106013	ENSG00000148513	28	Amniota
ENSG00000106013	ENSG00000132498	28	Amniota
ENSG00000106013	ENSG00000183206	28	Amniota
ENSG00000106013	ENSG00000196774	28	Amniota
ENSG00000106013	ENSG00000181626	28	Amniota
ENSG00000106013	ENSG00000198062	28	Amniota
ENSG00000106013	ENSG00000163046	28	Amniota
ENSG00000106013	ENSG00000222038	28	Amniota
ENSG00000106013	ENSG00000172014	28	Amniota
ENSG00000106013	ENSG00000187537	28	Amniota
ENSG00000106013	ENSG00000222036	28	Amniota
ENSG00000106013	ENSG00000183148	28	Amniota
ENSG00000106013	ENSG00000155282	28	Amniota
ENSG00000106013	ENSG00000233917	28	Amniota
ENSG00000106013	ENSG00000170160	28	Amniota
ENSG00000106013	ENSG00000180071	28	Amniota
ENSG00000106013	ENSG00000266302	28	Amniota
ENSG00000106013	ENSG00000230031	28	Amniota
ENSG00000106013	ENSG00000196834	28	Amniota
ENSG00000106013	ENSG00000230453	28	Amniota
ENSG00000005379	ENSG00000183246	3	Amniota
ENSG00000005379	ENSG00000196622	3	Amniota
ENSG00000005379	ENSG00000196934	3	Amniota
ENSG00000136514	ENSG00000188011	3	Amniota
ENSG00000136514	ENSG00000198471	3	Amniota
ENSG00000136514	ENSG00000175077	3	Amniota
ENSG00000180787	ENSG00000166704	3	Amniota
ENSG00000180787	ENSG00000167384	3	Amniota
ENSG00000180787	ENSG00000180938	3	Amniota
ENSG00000119888	ENSG00000184292	1	Amniota
ENSG00000109063	ENSG00000006788	1	Amniota
ENSG00000255804	ENSG00000221931	2	Amniota
ENSG00000255804	ENSG00000181499	2	Amniota
ENSG00000256223	ENSG00000196391	1	Amniota
ENSG00000196262	ENSG00000255963	5	Amniota
ENSG00000196262	ENSG00000256374	5	Amniota
ENSG00000196262	ENSG00000255854	5	Amniota
ENSG00000196262	ENSG00000198161	5	Amniota
ENSG00000196262	ENSG00000236334	5	Amniota
ENSG00000198471	ENSG00000188011	3	Amniota
ENSG00000198471	ENSG00000136514	3	Amniota
ENSG00000198471	ENSG00000163825	3	Amniota
ENSG00000181218	ENSG00000183558	4	Amniota
ENSG00000181218	ENSG00000203812	4	Amniota
ENSG00000181218	ENSG00000184260	4	Amniota
ENSG00000181218	ENSG00000246705	4	Amniota
ENSG00000168101	ENSG00000198585	1	Amniota
ENSG00000108622	ENSG00000105371	1	Amniota
ENSG00000103199	ENSG00000103343	5	Amniota
ENSG00000103199	ENSG00000182318	5	Amniota
ENSG00000103199	ENSG00000160908	5	Amniota
ENSG00000103199	ENSG00000235109	5	Amniota
ENSG00000103199	ENSG00000166526	5	Amniota
ENSG00000140798	ENSG00000121270	1	Amniota
ENSG00000134028	ENSG00000197140	3	Amniota
ENSG00000134028	ENSG00000168619	3	Amniota
ENSG00000134028	ENSG00000104755	3	Amniota
ENSG00000121552	ENSG00000160213	1	Amniota
ENSG00000145945	ENSG00000071859	1	Amniota
ENSG00000121270	ENSG00000140798	1	Amniota
ENSG00000185038	ENSG00000171495	1	Amniota
ENSG00000171431	ENSG00000196859	4	Amniota
ENSG00000171431	ENSG00000171360	4	Amniota
ENSG00000171431	ENSG00000108417	4	Amniota
ENSG00000171431	ENSG00000204889	4	Amniota
ENSG00000204599	ENSG00000176979	2	Amniota
ENSG00000204599	ENSG00000146054	2	Amniota
ENSG00000166432	ENSG00000172086	1	Amniota
ENSG00000196859	ENSG00000171431	1	Amniota
ENSG00000229729	ENSG00000175105	1	Amniota
ENSG00000175105	ENSG00000229729	1	Amniota
ENSG00000183196	ENSG00000140835	1	Amniota
ENSG00000204889	ENSG00000171431	1	Amniota
ENSG00000135702	ENSG00000140835	1	Amniota
ENSG00000248167	ENSG00000176979	2	Amniota
ENSG00000248167	ENSG00000146054	2	Amniota
ENSG00000128519	ENSG00000221937	4	Amniota
ENSG00000128519	ENSG00000127364	4	Amniota
ENSG00000128519	ENSG00000169777	4	Amniota
ENSG00000128519	ENSG00000236398	4	Amniota
ENSG00000181626	ENSG00000170160	3	Amniota
ENSG00000181626	ENSG00000266302	3	Amniota
ENSG00000181626	ENSG00000106013	3	Amniota
ENSG00000158164	ENSG00000154620	2	Amniota
ENSG00000158164	ENSG00000205542	2	Amniota
ENSG00000108417	ENSG00000171431	1	Amniota
ENSG00000171360	ENSG00000171431	1	Amniota
ENSG00000196604	ENSG00000170160	3	Amniota
ENSG00000196604	ENSG00000266302	3	Amniota
ENSG00000196604	ENSG00000106013	3	Amniota
ENSG00000171401	ENSG00000171345	1	Amniota
ENSG00000167098	ENSG00000164744	1	Amniota
ENSG00000171346	ENSG00000171345	1	Amniota
ENSG00000171345	ENSG00000171346	2	Amniota
ENSG00000171345	ENSG00000171401	2	Amniota
ENSG00000171403	ENSG00000186847	3	Amniota
ENSG00000171403	ENSG00000186832	3	Amniota
ENSG00000171403	ENSG00000128422	3	Amniota
ENSG00000186847	ENSG00000171403	1	Amniota
ENSG00000116996	ENSG00000149506	1	Amniota
ENSG00000137975	ENSG00000016602	2	Amniota
ENSG00000137975	ENSG00000016490	2	Amniota
ENSG00000016490	ENSG00000137975	1	Amniota
ENSG00000016602	ENSG00000137975	1	Amniota
ENSG00000186832	ENSG00000171403	1	Amniota
ENSG00000128422	ENSG00000171403	1	Amniota
ENSG00000169894	ENSG00000169876	2	Amniota
ENSG00000169894	ENSG00000205277	2	Amniota
ENSG00000205277	ENSG00000169894	1	Amniota
ENSG00000170454	ENSG00000170477	4	Amniota
ENSG00000170454	ENSG00000185069	4	Amniota
ENSG00000170454	ENSG00000186442	4	Amniota
ENSG00000170454	ENSG00000185640	4	Amniota
ENSG00000142530	ENSG00000180043	5	Amniota
ENSG00000142530	ENSG00000162771	5	Amniota
ENSG00000142530	ENSG00000170613	5	Amniota
ENSG00000142530	ENSG00000172717	5	Amniota
ENSG00000142530	ENSG00000180219	5	Amniota
ENSG00000185479	ENSG00000170477	4	Amniota
ENSG00000185479	ENSG00000185069	4	Amniota
ENSG00000185479	ENSG00000186442	4	Amniota
ENSG00000185479	ENSG00000185640	4	Amniota
ENSG00000246705	ENSG00000183558	5	Amniota
ENSG00000246705	ENSG00000203812	5	Amniota
ENSG00000246705	ENSG00000184260	5	Amniota
ENSG00000246705	ENSG00000180573	5	Amniota
ENSG00000246705	ENSG00000181218	5	Amniota
ENSG00000170465	ENSG00000170477	4	Amniota
ENSG00000170465	ENSG00000185069	4	Amniota
ENSG00000170465	ENSG00000186442	4	Amniota
ENSG00000170465	ENSG00000185640	4	Amniota
ENSG00000153253	ENSG00000136531	3	Amniota
ENSG00000153253	ENSG00000144285	3	Amniota
ENSG00000153253	ENSG00000169432	3	Amniota
ENSG00000169876	ENSG00000169894	1	Amniota
ENSG00000205420	ENSG00000170477	4	Amniota
ENSG00000205420	ENSG00000185069	4	Amniota
ENSG00000205420	ENSG00000186442	4	Amniota
ENSG00000205420	ENSG00000185640	4	Amniota
ENSG00000142511	ENSG00000134830	1	Amniota
ENSG00000186081	ENSG00000170477	4	Amniota
ENSG00000186081	ENSG00000185069	4	Amniota
ENSG00000186081	ENSG00000186442	4	Amniota
ENSG00000186081	ENSG00000185640	4	Amniota
ENSG00000165568	ENSG00000085662	3	Amniota
ENSG00000165568	ENSG00000227471	3	Amniota
ENSG00000165568	ENSG00000198074	3	Amniota
ENSG00000174562	ENSG00000167755	8	Amniota
ENSG00000174562	ENSG00000129437	8	Amniota
ENSG00000174562	ENSG00000167754	8	Amniota
ENSG00000174562	ENSG00000129455	8	Amniota
ENSG00000174562	ENSG00000129451	8	Amniota
ENSG00000174562	ENSG00000169035	8	Amniota
ENSG00000174562	ENSG00000167749	8	Amniota
ENSG00000174562	ENSG00000167759	8	Amniota
ENSG00000256812	ENSG00000126247	1	Amniota
ENSG00000198848	ENSG00000172828	3	Amniota
ENSG00000198848	ENSG00000159398	3	Amniota
ENSG00000198848	ENSG00000172831	3	Amniota
ENSG00000136531	ENSG00000144285	3	Amniota
ENSG00000136531	ENSG00000153253	3	Amniota
ENSG00000136531	ENSG00000169432	3	Amniota
ENSG00000126247	ENSG00000256812	1	Amniota
ENSG00000158427	ENSG00000154620	2	Amniota
ENSG00000158427	ENSG00000205542	2	Amniota
ENSG00000159398	ENSG00000172824	3	Amniota
ENSG00000159398	ENSG00000172828	3	Amniota
ENSG00000159398	ENSG00000198848	3	Amniota
ENSG00000162711	ENSG00000174885	1	Amniota
ENSG00000167749	ENSG00000174562	1	Amniota
ENSG00000167754	ENSG00000174562	1	Amniota
ENSG00000185069	ENSG00000185640	6	Amniota
ENSG00000185069	ENSG00000170454	6	Amniota
ENSG00000185069	ENSG00000185479	6	Amniota
ENSG00000185069	ENSG00000170465	6	Amniota
ENSG00000185069	ENSG00000186081	6	Amniota
ENSG00000185069	ENSG00000205420	6	Amniota
ENSG00000167755	ENSG00000174562	1	Amniota
ENSG00000197437	ENSG00000256574	1	Amniota
ENSG00000169214	ENSG00000179468	3	Amniota
ENSG00000169214	ENSG00000258083	3	Amniota
ENSG00000169214	ENSG00000225781	3	Amniota
ENSG00000170509	ENSG00000198189	1	Amniota
ENSG00000169035	ENSG00000174562	1	Amniota
ENSG00000129455	ENSG00000174562	1	Amniota
ENSG00000269741	ENSG00000258223	2	Amniota
ENSG00000269741	ENSG00000165076	2	Amniota
ENSG00000213022	ENSG00000258223	2	Amniota
ENSG00000213022	ENSG00000165076	2	Amniota
ENSG00000129451	ENSG00000174562	1	Amniota
ENSG00000167757	ENSG00000258223	2	Amniota
ENSG00000167757	ENSG00000165076	2	Amniota
ENSG00000186442	ENSG00000185640	6	Amniota
ENSG00000186442	ENSG00000170454	6	Amniota
ENSG00000186442	ENSG00000185479	6	Amniota
ENSG00000186442	ENSG00000170465	6	Amniota
ENSG00000186442	ENSG00000186081	6	Amniota
ENSG00000186442	ENSG00000205420	6	Amniota
ENSG00000170477	ENSG00000185640	6	Amniota
ENSG00000170477	ENSG00000170454	6	Amniota
ENSG00000170477	ENSG00000185479	6	Amniota
ENSG00000170477	ENSG00000170465	6	Amniota
ENSG00000170477	ENSG00000186081	6	Amniota
ENSG00000170477	ENSG00000205420	6	Amniota
ENSG00000186474	ENSG00000258223	2	Amniota
ENSG00000186474	ENSG00000165076	2	Amniota
ENSG00000167759	ENSG00000174562	1	Amniota
ENSG00000185640	ENSG00000170477	8	Amniota
ENSG00000185640	ENSG00000185069	8	Amniota
ENSG00000185640	ENSG00000186442	8	Amniota
ENSG00000185640	ENSG00000170454	8	Amniota
ENSG00000185640	ENSG00000185479	8	Amniota
ENSG00000185640	ENSG00000170465	8	Amniota
ENSG00000185640	ENSG00000186081	8	Amniota
ENSG00000185640	ENSG00000205420	8	Amniota
ENSG00000172086	ENSG00000166432	1	Amniota
ENSG00000198189	ENSG00000170509	1	Amniota
ENSG00000169777	ENSG00000221937	8	Amniota
ENSG00000169777	ENSG00000127364	8	Amniota
ENSG00000169777	ENSG00000236398	8	Amniota
ENSG00000169777	ENSG00000257138	8	Amniota
ENSG00000169777	ENSG00000221855	8	Amniota
ENSG00000169777	ENSG00000185899	8	Amniota
ENSG00000169777	ENSG00000127366	8	Amniota
ENSG00000169777	ENSG00000128519	8	Amniota
ENSG00000129437	ENSG00000174562	1	Amniota
ENSG00000197616	ENSG00000092054	1	Amniota
ENSG00000196834	ENSG00000170160	3	Amniota
ENSG00000196834	ENSG00000266302	3	Amniota
ENSG00000196834	ENSG00000106013	3	Amniota
ENSG00000181788	ENSG00000215475	1	Amniota
ENSG00000181666	ENSG00000256566	3	Amniota
ENSG00000181666	ENSG00000256087	3	Amniota
ENSG00000181666	ENSG00000088876	3	Amniota
ENSG00000092054	ENSG00000197616	1	Amniota
ENSG00000222038	ENSG00000170160	3	Amniota
ENSG00000222038	ENSG00000266302	3	Amniota
ENSG00000222038	ENSG00000106013	3	Amniota
ENSG00000164744	ENSG00000061656	2	Amniota
