Ensembl Gene ID,Macaca Ensembl Gene ID,Homology Type
ENSMUSG00000035530,ENSMMUG00000022883,ortholog_one2many
ENSMUSG00000095726,,
ENSMUSG00000021743,ENSMMUG00000021592,ortholog_one2one
ENSMUSG00000096816,,
ENSMUSG00000035184,ENSMMUG00000001480,ortholog_one2one
ENSMUSG00000095815,,
ENSMUSG00000095921,,
ENSMUSG00000026669,ENSMMUG00000005602,ortholog_one2one
ENSMUSG00000094629,,
ENSMUSG00000020432,ENSMMUG00000019803,ortholog_one2one
ENSMUSG00000094348,,
ENSMUSG00000041488,ENSMMUG00000022319,ortholog_one2one
ENSMUSG00000055298,ENSMMUG00000013861,ortholog_one2many
ENSMUSG00000094209,,
ENSMUSG00000057610,ENSMMUG00000004909,ortholog_many2many
ENSMUSG00000073257,,
ENSMUSG00000037526,ENSMMUG00000003761,ortholog_one2one
ENSMUSG00000096104,,
ENSMUSG00000021185,ENSMMUG00000008964,ortholog_one2one
ENSMUSG00000005667,ENSMMUG00000011383,ortholog_one2one
ENSMUSG00000026694,ENSMMUG00000007266,ortholog_one2one
ENSMUSG00000094047,,
ENSMUSG00000026942,ENSMMUG00000011527,ortholog_one2one
ENSMUSG00000029290,ENSMMUG00000003442,ortholog_one2one
ENSMUSG00000035031,ENSMMUG00000022992,ortholog_one2one
ENSMUSG00000033834,,
ENSMUSG00000095067,,
ENSMUSG00000096548,,
ENSMUSG00000095750,,
ENSMUSG00000037536,ENSMMUG00000023258,ortholog_one2one
ENSMUSG00000044258,,
ENSMUSG00000095441,,
ENSMUSG00000027994,ENSMMUG00000008171,ortholog_one2one
ENSMUSG00000096778,,
ENSMUSG00000033111,ENSMMUG00000012495,ortholog_one2one
ENSMUSG00000094279,,
ENSMUSG00000034509,ENSMMUG00000006363,ortholog_one2one
ENSMUSG00000028412,ENSMMUG00000015024,ortholog_one2one
ENSMUSG00000036918,ENSMMUG00000003310,ortholog_one2one
ENSMUSG00000062705,,
ENSMUSG00000049287,ENSMMUG00000023087,ortholog_one2one
ENSMUSG00000096032,,
ENSMUSG00000022439,ENSMMUG00000014203,ortholog_one2one
ENSMUSG00000094742,,
ENSMUSG00000002980,ENSMMUG00000003273,ortholog_one2one
ENSMUSG00000095578,,
ENSMUSG00000095084,,
ENSMUSG00000030990,ENSMMUG00000003955,ortholog_one2one
ENSMUSG00000008874,ENSMMUG00000023309,ortholog_one2one
ENSMUSG00000024683,ENSMMUG00000022321,ortholog_one2one
ENSMUSG00000094207,,
ENSMUSG00000027867,ENSMMUG00000031793,ortholog_one2many
ENSMUSG00000027867,ENSMMUG00000008519,ortholog_one2many
ENSMUSG00000045750,,
ENSMUSG00000095114,,
ENSMUSG00000041255,ENSMMUG00000007287,ortholog_one2one
ENSMUSG00000096369,,
ENSMUSG00000066752,,
ENSMUSG00000038770,ENSMMUG00000019445,ortholog_one2one
ENSMUSG00000094746,,
ENSMUSG00000024682,ENSMMUG00000013523,ortholog_one2one
ENSMUSG00000095867,,
ENSMUSG00000026821,ENSMMUG00000015274,ortholog_one2one
ENSMUSG00000096203,,
ENSMUSG00000094739,,
ENSMUSG00000046844,ENSMMUG00000011797,ortholog_one2one
ENSMUSG00000096266,,
ENSMUSG00000048807,ENSMMUG00000019804,ortholog_one2one
ENSMUSG00000094045,,
ENSMUSG00000050912,ENSMMUG00000003403,ortholog_one2one
ENSMUSG00000095090,,
ENSMUSG00000096898,,
ENSMUSG00000020744,ENSMMUG00000018031,ortholog_one2one
ENSMUSG00000062300,ENSMMUG00000014301,ortholog_one2one
ENSMUSG00000073854,,
ENSMUSG00000094647,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000094647,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000074516,ENSMMUG00000029730,ortholog_many2many
ENSMUSG00000047205,ENSMMUG00000019805,ortholog_one2one
ENSMUSG00000028243,ENSMMUG00000001100,ortholog_one2one
ENSMUSG00000095179,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000095179,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000096491,,
ENSMUSG00000029516,ENSMMUG00000019861,ortholog_one2one
ENSMUSG00000022607,ENSMMUG00000002336,ortholog_one2one
ENSMUSG00000093982,,
ENSMUSG00000039976,ENSMMUG00000020840,ortholog_one2one
ENSMUSG00000094549,,
ENSMUSG00000096040,,
ENSMUSG00000068323,ENSMMUG00000030803,ortholog_one2many
ENSMUSG00000068323,ENSMMUG00000015605,ortholog_one2many
ENSMUSG00000031767,ENSMMUG00000011795,ortholog_one2one
ENSMUSG00000094404,,
ENSMUSG00000020434,ENSMMUG00000002239,ortholog_one2one
ENSMUSG00000027429,ENSMMUG00000012878,ortholog_one2one
ENSMUSG00000096207,,
ENSMUSG00000022892,ENSMMUG00000014384,ortholog_one2one
ENSMUSG00000093872,,
ENSMUSG00000018623,ENSMMUG00000003405,ortholog_one2one
ENSMUSG00000096843,,
ENSMUSG00000087247,ENSMMUG00000003027,ortholog_one2one
ENSMUSG00000093819,,
ENSMUSG00000095808,,
ENSMUSG00000073741,,
ENSMUSG00000095949,,
ENSMUSG00000009207,ENSMMUG00000023498,ortholog_one2one
ENSMUSG00000021728,ENSMMUG00000016149,ortholog_one2one
ENSMUSG00000093882,,
ENSMUSG00000094507,,
ENSMUSG00000022538,ENSMMUG00000010708,ortholog_one2one
ENSMUSG00000036158,ENSMMUG00000021733,ortholog_one2one
ENSMUSG00000024150,ENSMMUG00000008061,ortholog_one2one
ENSMUSG00000095378,,
ENSMUSG00000094645,,
ENSMUSG00000091423,,
ENSMUSG00000002984,ENSMMUG00000014303,ortholog_one2one
ENSMUSG00000018620,ENSMMUG00000011013,ortholog_one2one
ENSMUSG00000096754,,
ENSMUSG00000039753,ENSMMUG00000009388,ortholog_one2one
ENSMUSG00000096643,,
ENSMUSG00000096013,,
ENSMUSG00000021180,ENSMMUG00000005586,ortholog_one2one
ENSMUSG00000096234,,
ENSMUSG00000025757,ENSMMUG00000015245,ortholog_one2one
ENSMUSG00000095173,,
ENSMUSG00000091903,,
ENSMUSG00000095679,,
ENSMUSG00000037104,ENSMMUG00000005384,ortholog_one2one
ENSMUSG00000020241,ENSMMUG00000022317,ortholog_one2one
ENSMUSG00000095887,,
ENSMUSG00000096261,,
ENSMUSG00000040265,ENSMMUG00000007273,ortholog_one2one
ENSMUSG00000021071,ENSMMUG00000011051,ortholog_one2one
ENSMUSG00000029656,ENSMMUG00000022993,ortholog_one2one
ENSMUSG00000095598,,
ENSMUSG00000020067,ENSMMUG00000006867,ortholog_one2one
ENSMUSG00000071035,,
ENSMUSG00000095904,,
ENSMUSG00000094142,,
ENSMUSG00000055933,,
ENSMUSG00000063550,ENSMMUG00000003950,ortholog_one2one
ENSMUSG00000096902,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000096902,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000094453,,
ENSMUSG00000036816,ENSMMUG00000015131,ortholog_one2one
ENSMUSG00000063611,,
ENSMUSG00000093837,,
ENSMUSG00000070886,,
ENSMUSG00000035495,ENSMMUG00000012279,ortholog_one2one
ENSMUSG00000094961,,
ENSMUSG00000096836,,
ENSMUSG00000030465,ENSMMUG00000016385,ortholog_one2one
ENSMUSG00000041440,ENSMMUG00000012151,ortholog_one2one
ENSMUSG00000096489,,
ENSMUSG00000041857,,
ENSMUSG00000096762,,
ENSMUSG00000066279,ENSMMUG00000003949,ortholog_one2one
ENSMUSG00000046079,ENSMMUG00000012828,ortholog_one2one
ENSMUSG00000095485,,
ENSMUSG00000041671,ENSMMUG00000010854,ortholog_one2one
ENSMUSG00000094616,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000094616,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000094052,,
ENSMUSG00000020435,ENSMMUG00000018299,ortholog_one2one
ENSMUSG00000040387,ENSMMUG00000005093,ortholog_one2one
ENSMUSG00000027784,ENSMMUG00000003540,ortholog_one2one
ENSMUSG00000030996,ENSMMUG00000003948,ortholog_one2one
ENSMUSG00000094260,,
ENSMUSG00000002985,ENSMMUG00000014305,ortholog_one2one
ENSMUSG00000055895,ENSMMUG00000013525,ortholog_one2one
ENSMUSG00000021745,ENSMMUG00000012487,ortholog_one2one
ENSMUSG00000094781,,
ENSMUSG00000095535,,
ENSMUSG00000074874,,
ENSMUSG00000095296,,
ENSMUSG00000069041,ENSMMUG00000015243,ortholog_one2one
ENSMUSG00000095855,,
ENSMUSG00000022438,ENSMMUG00000015448,ortholog_one2one
ENSMUSG00000031285,ENSMMUG00000015312,ortholog_one2one
ENSMUSG00000098207,ENSMMUG00000031560,ortholog_one2one
ENSMUSG00000047731,ENSMMUG00000017596,ortholog_one2one
ENSMUSG00000024681,ENSMMUG00000013526,ortholog_one2one
ENSMUSG00000096419,,
ENSMUSG00000057246,,
ENSMUSG00000095888,,
ENSMUSG00000050345,ENSMMUG00000013861,ortholog_one2many
ENSMUSG00000094763,,
ENSMUSG00000002147,ENSMMUG00000017527,ortholog_one2one
ENSMUSG00000041681,ENSMMUG00000032087,ortholog_one2one
ENSMUSG00000053399,ENSMMUG00000000824,ortholog_one2one
ENSMUSG00000095634,,
ENSMUSG00000009739,ENSMMUG00000001139,ortholog_one2many
ENSMUSG00000095496,,
ENSMUSG00000096732,,
ENSMUSG00000024680,ENSMMUG00000013528,ortholog_one2one
ENSMUSG00000070424,ENSMMUG00000003946,ortholog_one2one
ENSMUSG00000056728,ENSMMUG00000013861,ortholog_one2many
ENSMUSG00000094882,,
ENSMUSG00000070323,ENSMMUG00000011015,ortholog_one2one
ENSMUSG00000095829,,
ENSMUSG00000096016,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000096016,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000025907,ENSMMUG00000009990,ortholog_one2one
ENSMUSG00000045962,ENSMMUG00000018650,ortholog_one2one
ENSMUSG00000042202,ENSMMUG00000005578,ortholog_one2one
ENSMUSG00000093790,,
ENSMUSG00000042243,ENSMMUG00000013861,ortholog_one2many
ENSMUSG00000036202,ENSMMUG00000008611,ortholog_one2one
ENSMUSG00000034724,ENSMMUG00000005958,ortholog_one2one
ENSMUSG00000026829,ENSMMUG00000015277,ortholog_one2one
ENSMUSG00000095001,,
ENSMUSG00000040430,ENSMMUG00000002133,ortholog_one2one
ENSMUSG00000096846,,
ENSMUSG00000040564,ENSMMUG00000028749,ortholog_one2one
ENSMUSG00000096881,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000096881,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000097148,,
ENSMUSG00000094056,,
ENSMUSG00000095999,,
ENSMUSG00000074336,ENSMMUG00000029171,ortholog_one2one
ENSMUSG00000072714,ENSMMUG00000029342,ortholog_many2many
ENSMUSG00000095302,,
ENSMUSG00000026698,ENSMMUG00000007279,ortholog_one2one
ENSMUSG00000096666,,
ENSMUSG00000056426,ENSMMUG00000021680,ortholog_many2many
ENSMUSG00000056426,ENSMMUG00000005920,ortholog_many2many
ENSMUSG00000096608,,
ENSMUSG00000030735,ENSMMUG00000003303,ortholog_one2many
ENSMUSG00000066036,ENSMMUG00000006669,ortholog_one2one
ENSMUSG00000096739,,
ENSMUSG00000027997,ENSMMUG00000008174,ortholog_one2one
ENSMUSG00000027428,ENSMMUG00000004146,ortholog_one2one
ENSMUSG00000094816,,
ENSMUSG00000002992,ENSMMUG00000002471,ortholog_one2one
ENSMUSG00000096251,,
ENSMUSG00000020072,ENSMMUG00000015125,ortholog_one2many
ENSMUSG00000053654,,
ENSMUSG00000095613,,
ENSMUSG00000008976,ENSMMUG00000008727,ortholog_one2one
ENSMUSG00000051147,ENSMMUG00000021680,ortholog_many2many
ENSMUSG00000051147,ENSMMUG00000005920,ortholog_many2many
ENSMUSG00000033409,ENSMMUG00000029079,ortholog_one2one
ENSMUSG00000095918,,
ENSMUSG00000033530,ENSMMUG00000000321,ortholog_one2one
ENSMUSG00000094908,,
ENSMUSG00000073102,ENSMMUG00000014289,ortholog_one2one
ENSMUSG00000022537,ENSMMUG00000010706,ortholog_one2one
ENSMUSG00000022437,ENSMMUG00000015446,ortholog_one2one
ENSMUSG00000093993,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000093993,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000027999,ENSMMUG00000008177,ortholog_one2one
ENSMUSG00000060579,ENSMMUG00000012832,ortholog_one2one
ENSMUSG00000025588,ENSMMUG00000021680,ortholog_many2many
ENSMUSG00000025588,ENSMMUG00000005920,ortholog_many2many
ENSMUSG00000054720,ENSMMUG00000008003,ortholog_one2one
ENSMUSG00000096783,,
ENSMUSG00000094025,,
ENSMUSG00000002981,ENSMMUG00000002472,ortholog_one2one
ENSMUSG00000086277,ENSMMUG00000007278,ortholog_one2one
ENSMUSG00000095785,,
ENSMUSG00000041653,ENSMMUG00000016698,ortholog_one2one
ENSMUSG00000038780,ENSMMUG00000009183,ortholog_one2one
ENSMUSG00000044320,ENSMMUG00000009965,ortholog_one2one
ENSMUSG00000095103,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000095103,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000078908,ENSMMUG00000005331,ortholog_one2one
ENSMUSG00000095710,,
ENSMUSG00000017664,ENSMMUG00000018071,ortholog_one2one
ENSMUSG00000094953,,
ENSMUSG00000014907,ENSMMUG00000001717,ortholog_one2one
ENSMUSG00000094490,,
ENSMUSG00000039989,ENSMMUG00000016418,ortholog_one2one
ENSMUSG00000094216,,
ENSMUSG00000025036,ENSMMUG00000019834,ortholog_one2one
ENSMUSG00000070639,ENSMMUG00000017707,ortholog_one2one
ENSMUSG00000095215,,
ENSMUSG00000024146,ENSMMUG00000005388,ortholog_one2one
ENSMUSG00000036437,ENSMMUG00000020241,ortholog_one2one
ENSMUSG00000018770,ENSMMUG00000003954,ortholog_one2many
ENSMUSG00000018770,ENSMMUG00000029649,ortholog_one2many
ENSMUSG00000094788,,
ENSMUSG00000096503,,
ENSMUSG00000044014,ENSMMUG00000020242,ortholog_one2one
ENSMUSG00000025035,ENSMMUG00000019158,ortholog_one2one
ENSMUSG00000095515,,
ENSMUSG00000034543,ENSMMUG00000005898,ortholog_one2many
ENSMUSG00000095417,,
ENSMUSG00000049119,ENSMMUG00000011433,ortholog_one2one
ENSMUSG00000095317,,
ENSMUSG00000025519,ENSMMUG00000003388,ortholog_one2one
ENSMUSG00000025034,ENSMMUG00000004394,ortholog_one2one
ENSMUSG00000063975,ENSMMUG00000008584,ortholog_one2many
ENSMUSG00000023078,ENSMMUG00000023186,ortholog_one2one
ENSMUSG00000093950,,
ENSMUSG00000055639,ENSMMUG00000013234,ortholog_one2one
ENSMUSG00000040297,ENSMMUG00000007280,ortholog_one2one
ENSMUSG00000024679,ENSMMUG00000020176,ortholog_many2many
ENSMUSG00000024679,ENSMMUG00000013530,ortholog_many2many
ENSMUSG00000094821,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000094821,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000019893,ENSMMUG00000023738,ortholog_one2one
ENSMUSG00000002983,ENSMMUG00000014153,ortholog_one2one
ENSMUSG00000021747,ENSMMUG00000021205,ortholog_one2one
ENSMUSG00000095014,,
ENSMUSG00000072813,,
ENSMUSG00000005800,ENSMMUG00000004489,ortholog_one2one
ENSMUSG00000096636,,
ENSMUSG00000047363,,
ENSMUSG00000037851,ENSMMUG00000004628,ortholog_one2one
ENSMUSG00000095038,,
ENSMUSG00000067555,ENSMMUG00000020176,ortholog_many2many
ENSMUSG00000067555,ENSMMUG00000013530,ortholog_many2many
ENSMUSG00000095844,,
ENSMUSG00000089762,,
ENSMUSG00000096457,,
ENSMUSG00000070425,,
ENSMUSG00000028519,ENSMMUG00000022995,ortholog_one2one
ENSMUSG00000096118,,
ENSMUSG00000059602,ENSMMUG00000006732,ortholog_one2one
ENSMUSG00000094217,,
ENSMUSG00000024678,ENSMMUG00000020177,ortholog_one2many
ENSMUSG00000018868,ENSMMUG00000002020,ortholog_one2one
ENSMUSG00000021749,ENSMMUG00000011947,ortholog_one2one
ENSMUSG00000024145,ENSMMUG00000005389,ortholog_one2one
ENSMUSG00000091933,,
ENSMUSG00000095141,,
ENSMUSG00000009376,ENSMMUG00000006779,ortholog_one2one
ENSMUSG00000094448,,
ENSMUSG00000091422,,
ENSMUSG00000010608,ENSMMUG00000002332,ortholog_one2one
ENSMUSG00000096347,,
ENSMUSG00000073888,ENSMMUG00000020791,ortholog_one2many
ENSMUSG00000028328,ENSMMUG00000012278,ortholog_one2one
ENSMUSG00000024677,ENSMMUG00000020176,ortholog_many2many
ENSMUSG00000024677,ENSMMUG00000013530,ortholog_many2many
ENSMUSG00000096626,,
ENSMUSG00000001155,ENSMMUG00000022324,ortholog_one2one
ENSMUSG00000062638,,
ENSMUSG00000069355,,
ENSMUSG00000000817,ENSMMUG00000007285,ortholog_one2one
ENSMUSG00000095807,,
ENSMUSG00000072814,,
ENSMUSG00000095471,,
ENSMUSG00000053475,ENSMMUG00000010927,ortholog_one2one
ENSMUSG00000094624,,
ENSMUSG00000096122,,
ENSMUSG00000021069,ENSMMUG00000014670,ortholog_one2one
ENSMUSG00000066755,ENSMMUG00000010597,ortholog_one2one
ENSMUSG00000094061,,
ENSMUSG00000020661,ENSMMUG00000013565,ortholog_one2one
ENSMUSG00000058470,,
ENSMUSG00000094839,,
ENSMUSG00000096139,,
ENSMUSG00000096875,,
ENSMUSG00000047562,ENSMMUG00000021764,ortholog_one2one
ENSMUSG00000009115,ENSMMUG00000022327,ortholog_one2one
ENSMUSG00000095381,,
ENSMUSG00000079419,ENSMMUG00000020176,ortholog_many2many
ENSMUSG00000079419,ENSMMUG00000013530,ortholog_many2many
ENSMUSG00000079423,,
ENSMUSG00000033774,ENSMMUG00000020909,ortholog_one2one
ENSMUSG00000026700,ENSMMUG00000005510,ortholog_one2one
ENSMUSG00000095244,,
ENSMUSG00000093888,,
ENSMUSG00000027868,ENSMMUG00000009257,ortholog_one2one
ENSMUSG00000023966,ENSMMUG00000029639,ortholog_one2one
ENSMUSG00000095135,,
ENSMUSG00000025591,ENSMMUG00000004482,ortholog_one2many
ENSMUSG00000025591,ENSMMUG00000030262,ortholog_one2many
ENSMUSG00000025591,ENSMMUG00000031884,ortholog_one2many
ENSMUSG00000096058,,
ENSMUSG00000035069,ENSMMUG00000022762,ortholog_one2one
ENSMUSG00000022890,ENSMMUG00000008725,ortholog_one2one
ENSMUSG00000021933,,
ENSMUSG00000096407,ENSMMUG00000000120,ortholog_many2many
ENSMUSG00000096407,ENSMMUG00000019133,ortholog_many2many
ENSMUSG00000096407,ENSMMUG00000001826,ortholog_many2many
ENSMUSG00000096572,,
ENSMUSG00000024143,ENSMMUG00000005391,ortholog_one2one
ENSMUSG00000025905,ENSMMUG00000018372,ortholog_one2one
ENSMUSG00000094570,,
ENSMUSG00000094174,ENSMMUG00000000120,ortholog_many2many
ENSMUSG00000094174,ENSMMUG00000019133,ortholog_many2many
ENSMUSG00000094174,ENSMMUG00000001826,ortholog_many2many
ENSMUSG00000043089,ENSMMUG00000002037,ortholog_one2many
ENSMUSG00000096034,,
ENSMUSG00000066324,ENSMMUG00000014650,ortholog_one2one
ENSMUSG00000095227,,
ENSMUSG00000061028,ENSMMUG00000014155,ortholog_one2one
ENSMUSG00000058952,ENSMMUG00000021226,ortholog_one2many
ENSMUSG00000058952,ENSMMUG00000011972,ortholog_one2many
ENSMUSG00000096518,,
ENSMUSG00000070677,,
ENSMUSG00000032410,ENSMMUG00000014038,ortholog_one2one
ENSMUSG00000027593,ENSMMUG00000018093,ortholog_one2one
ENSMUSG00000095459,,
ENSMUSG00000094450,,
ENSMUSG00000031865,ENSMMUG00000015610,ortholog_one2one
ENSMUSG00000026701,ENSMMUG00000008776,ortholog_one2many
ENSMUSG00000094169,,
ENSMUSG00000079362,ENSMMUG00000000663,ortholog_many2many
ENSMUSG00000079362,ENSMMUG00000020157,ortholog_many2many
ENSMUSG00000001786,ENSMMUG00000006728,ortholog_one2one
ENSMUSG00000094106,,
ENSMUSG00000035772,ENSMMUG00000021597,ortholog_one2one
ENSMUSG00000053375,ENSMMUG00000005392,ortholog_one2one
ENSMUSG00000095177,,
ENSMUSG00000009733,ENSMMUG00000000152,ortholog_one2one
ENSMUSG00000053166,ENSMMUG00000004479,ortholog_one2one
ENSMUSG00000094729,,
ENSMUSG00000022533,ENSMMUG00000012032,ortholog_one2one
ENSMUSG00000018865,ENSMMUG00000005252,ortholog_one2one
ENSMUSG00000037689,ENSMMUG00000023328,ortholog_one2one
ENSMUSG00000094339,,
ENSMUSG00000060798,ENSMMUG00000015241,ortholog_one2one
ENSMUSG00000096026,,
ENSMUSG00000007655,ENSMMUG00000014122,ortholog_one2one
ENSMUSG00000073226,,
ENSMUSG00000093794,,
ENSMUSG00000011267,ENSMMUG00000014156,ortholog_one2one
ENSMUSG00000033793,ENSMMUG00000004064,ortholog_one2one
ENSMUSG00000044636,ENSMMUG00000012457,ortholog_one2one
ENSMUSG00000031772,ENSMMUG00000003916,ortholog_one2one
ENSMUSG00000003974,ENSMMUG00000022513,ortholog_one2one
ENSMUSG00000095181,,
ENSMUSG00000045573,ENSMMUG00000006775,ortholog_one2one
ENSMUSG00000079424,,
ENSMUSG00000095606,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000095606,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000000724,ENSMMUG00000012855,ortholog_one2one
ENSMUSG00000020068,ENSMMUG00000015125,ortholog_one2many
ENSMUSG00000036167,ENSMMUG00000021735,ortholog_one2many
ENSMUSG00000078935,,
ENSMUSG00000096060,,
ENSMUSG00000050533,ENSMMUG00000012310,ortholog_one2many
ENSMUSG00000097692,,
ENSMUSG00000044709,ENSMMUG00000022929,ortholog_one2one
ENSMUSG00000095359,,
ENSMUSG00000095219,,
ENSMUSG00000094699,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000094699,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000028064,ENSMMUG00000004901,ortholog_one2one
ENSMUSG00000025578,ENSMMUG00000016417,ortholog_one2one
ENSMUSG00000054588,ENSMMUG00000000663,ortholog_many2many
ENSMUSG00000054588,ENSMMUG00000020157,ortholog_many2many
ENSMUSG00000096066,,
ENSMUSG00000096725,,
ENSMUSG00000058856,,
ENSMUSG00000095568,,
ENSMUSG00000036469,ENSMMUG00000010258,ortholog_one2one
ENSMUSG00000023967,ENSMMUG00000014749,ortholog_one2one
ENSMUSG00000044835,ENSMMUG00000010683,ortholog_one2one
ENSMUSG00000095823,,
ENSMUSG00000037857,ENSMMUG00000012856,ortholog_one2one
ENSMUSG00000094269,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000026831,ENSMMUG00000017918,ortholog_one2one
ENSMUSG00000096395,,
ENSMUSG00000051403,ENSMMUG00000022930,ortholog_one2one
ENSMUSG00000095707,,
ENSMUSG00000057349,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000047953,ENSMMUG00000022431,ortholog_one2one
ENSMUSG00000004233,ENSMMUG00000009260,ortholog_one2one
ENSMUSG00000096769,,
ENSMUSG00000020439,ENSMMUG00000004675,ortholog_one2one
ENSMUSG00000024140,ENSMMUG00000023326,ortholog_one2one
ENSMUSG00000025577,ENSMMUG00000016416,ortholog_one2one
ENSMUSG00000096089,,
ENSMUSG00000092086,ENSMMUG00000001858,ortholog_one2many
ENSMUSG00000060621,ENSMMUG00000022931,ortholog_one2one
ENSMUSG00000098640,ENSMMUG00000010041,ortholog_many2many
ENSMUSG00000043613,ENSMMUG00000004249,ortholog_one2one
ENSMUSG00000063380,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000095397,,
ENSMUSG00000033430,ENSMMUG00000005756,ortholog_one2one
ENSMUSG00000094425,,
ENSMUSG00000052316,ENSMMUG00000007866,ortholog_one2one
ENSMUSG00000028010,ENSMMUG00000021225,ortholog_one2one
ENSMUSG00000002459,ENSMMUG00000015417,ortholog_one2one
ENSMUSG00000071036,,
ENSMUSG00000095055,,
ENSMUSG00000096109,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000027427,ENSMMUG00000004143,ortholog_one2one
ENSMUSG00000096226,,
ENSMUSG00000095996,,
ENSMUSG00000023176,ENSMMUG00000007865,ortholog_one2one
ENSMUSG00000093810,,
ENSMUSG00000096781,,
ENSMUSG00000096555,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000095979,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000095979,ENSMMUG00000020879,ortholog_many2many
ENSMUSG00000096063,,
ENSMUSG00000094246,,
ENSMUSG00000074300,,
ENSMUSG00000095058,,
ENSMUSG00000020886,ENSMMUG00000010536,ortholog_one2one
ENSMUSG00000094970,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000074302,,
ENSMUSG00000022076,ENSMMUG00000019967,ortholog_one2one
ENSMUSG00000037353,ENSMMUG00000012453,ortholog_one2one
ENSMUSG00000028012,ENSMMUG00000021223,ortholog_one2one
ENSMUSG00000096469,,
ENSMUSG00000070426,ENSMMUG00000007326,ortholog_one2one
ENSMUSG00000015095,ENSMMUG00000011528,ortholog_one2one
ENSMUSG00000092166,,
ENSMUSG00000094170,,
ENSMUSG00000079042,,
ENSMUSG00000049708,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000094782,,
ENSMUSG00000096742,,
ENSMUSG00000030030,ENSMMUG00000015613,ortholog_one2one
ENSMUSG00000093865,ENSMMUG00000022956,ortholog_one2one
ENSMUSG00000035557,ENSMMUG00000009895,ortholog_one2one
ENSMUSG00000002043,ENSMMUG00000022932,ortholog_one2one
ENSMUSG00000056290,ENSMMUG00000020177,ortholog_one2many
ENSMUSG00000095617,,
ENSMUSG00000053490,ENSMMUG00000000102,ortholog_one2one
ENSMUSG00000062588,ENSMMUG00000007761,ortholog_many2many
ENSMUSG00000028520,ENSMMUG00000000647,ortholog_one2one
ENSMUSG00000048501,,
ENSMUSG00000096693,,
ENSMUSG00000046697,ENSMMUG00000016414,ortholog_one2one
ENSMUSG00000073510,,
ENSMUSG00000095353,,
ENSMUSG00000071089,ENSMMUG00000000099,ortholog_one2one
ENSMUSG00000018433,ENSMMUG00000002414,ortholog_one2many
ENSMUSG00000018433,ENSMMUG00000032322,ortholog_one2many
ENSMUSG00000094043,,
ENSMUSG00000094666,,
ENSMUSG00000094182,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000057667,ENSMMUG00000022934,ortholog_one2one
ENSMUSG00000094181,,
ENSMUSG00000095194,ENSMMUG00000015426,ortholog_one2many
ENSMUSG00000095954,,
ENSMUSG00000020743,ENSMMUG00000018023,ortholog_one2one
