Ensembl Gene ID,Platypus Ensembl Gene ID,Homology Type
ENSMUSG00000095114,,
ENSMUSG00000041255,,
ENSMUSG00000096369,,
ENSMUSG00000066752,,
ENSMUSG00000038770,ENSOANG00000007721,ortholog_one2one
ENSMUSG00000094746,,
ENSMUSG00000024682,ENSOANG00000021050,ortholog_one2one
ENSMUSG00000095867,,
ENSMUSG00000026821,ENSOANG00000014726,ortholog_one2one
ENSMUSG00000096203,,
ENSMUSG00000094739,,
ENSMUSG00000046844,ENSOANG00000015098,ortholog_one2one
ENSMUSG00000096266,,
ENSMUSG00000048807,ENSOANG00000011552,ortholog_one2one
ENSMUSG00000094045,,
ENSMUSG00000050912,ENSOANG00000030101,ortholog_one2one
ENSMUSG00000095090,,
ENSMUSG00000096898,,
ENSMUSG00000020744,ENSOANG00000008326,ortholog_one2one
ENSMUSG00000062300,ENSOANG00000029385,ortholog_many2many
ENSMUSG00000062300,ENSOANG00000012179,ortholog_many2many
ENSMUSG00000073854,,
ENSMUSG00000094647,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000094647,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000074516,,
ENSMUSG00000047205,ENSOANG00000006350,ortholog_one2many
ENSMUSG00000028243,ENSOANG00000005031,ortholog_one2one
ENSMUSG00000095179,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000095179,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000096491,,
ENSMUSG00000029516,ENSOANG00000022050,ortholog_one2one
ENSMUSG00000022607,ENSOANG00000007126,ortholog_one2one
ENSMUSG00000093982,,
ENSMUSG00000039976,ENSOANG00000005235,ortholog_one2one
ENSMUSG00000094549,,
ENSMUSG00000096040,,
ENSMUSG00000068323,ENSOANG00000005435,ortholog_one2one
ENSMUSG00000031767,ENSOANG00000032220,ortholog_one2one
ENSMUSG00000094404,,
ENSMUSG00000020434,,
ENSMUSG00000027429,ENSOANG00000008750,ortholog_one2one
ENSMUSG00000096207,,
ENSMUSG00000022892,ENSOANG00000012989,ortholog_one2one
ENSMUSG00000093872,,
ENSMUSG00000018623,ENSOANG00000010485,ortholog_one2one
ENSMUSG00000096843,,
ENSMUSG00000087247,ENSOANG00000021848,ortholog_one2one
ENSMUSG00000093819,,
ENSMUSG00000095808,,
ENSMUSG00000073741,,
ENSMUSG00000095949,,
ENSMUSG00000009207,ENSOANG00000008614,ortholog_one2one
ENSMUSG00000021728,ENSOANG00000007345,ortholog_one2many
ENSMUSG00000021728,ENSOANG00000012953,ortholog_one2many
ENSMUSG00000093882,,
ENSMUSG00000094507,,
ENSMUSG00000022538,ENSOANG00000012742,ortholog_one2one
ENSMUSG00000036158,ENSOANG00000011364,ortholog_one2one
ENSMUSG00000024150,,
ENSMUSG00000095378,,
ENSMUSG00000094645,,
ENSMUSG00000091423,,
ENSMUSG00000002984,ENSOANG00000014472,ortholog_one2one
ENSMUSG00000018620,ENSOANG00000021139,ortholog_many2many
ENSMUSG00000096754,,
ENSMUSG00000039753,ENSOANG00000010867,ortholog_one2one
ENSMUSG00000096643,,
ENSMUSG00000096013,,
ENSMUSG00000021180,ENSOANG00000031451,ortholog_one2one
ENSMUSG00000096234,,
ENSMUSG00000025757,ENSOANG00000004367,ortholog_one2many
ENSMUSG00000025757,ENSOANG00000028567,ortholog_one2many
ENSMUSG00000095173,,
ENSMUSG00000091903,,
ENSMUSG00000095679,,
ENSMUSG00000037104,,
ENSMUSG00000020241,ENSOANG00000013567,ortholog_one2one
ENSMUSG00000095887,,
ENSMUSG00000096261,,
ENSMUSG00000040265,ENSOANG00000000906,ortholog_one2one
ENSMUSG00000021071,ENSOANG00000013965,ortholog_one2one
ENSMUSG00000029656,ENSOANG00000020647,ortholog_one2one
ENSMUSG00000095598,,
ENSMUSG00000020067,ENSOANG00000004617,ortholog_one2one
ENSMUSG00000071035,ENSOANG00000021960,ortholog_one2many
ENSMUSG00000095904,,
ENSMUSG00000094142,,
ENSMUSG00000055933,,
ENSMUSG00000063550,ENSOANG00000005159,ortholog_one2many
ENSMUSG00000063550,ENSOANG00000001668,ortholog_one2many
ENSMUSG00000063550,ENSOANG00000000269,ortholog_one2many
ENSMUSG00000063550,ENSOANG00000001666,ortholog_one2many
ENSMUSG00000063550,ENSOANG00000032164,ortholog_one2many
ENSMUSG00000096902,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000096902,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000094453,,
ENSMUSG00000036816,ENSOANG00000001952,ortholog_one2one
ENSMUSG00000063611,,
ENSMUSG00000093837,,
ENSMUSG00000070886,,
ENSMUSG00000035495,ENSOANG00000022357,ortholog_one2one
ENSMUSG00000094961,,
ENSMUSG00000096836,,
ENSMUSG00000030465,ENSOANG00000005948,ortholog_one2many
ENSMUSG00000030465,ENSOANG00000014422,ortholog_one2many
ENSMUSG00000030465,ENSOANG00000028586,ortholog_one2many
ENSMUSG00000041440,ENSOANG00000008784,ortholog_one2one
ENSMUSG00000096489,,
ENSMUSG00000041857,,
ENSMUSG00000096762,,
ENSMUSG00000066279,ENSOANG00000012926,ortholog_one2one
ENSMUSG00000046079,ENSOANG00000002515,ortholog_one2one
ENSMUSG00000095485,,
ENSMUSG00000041671,ENSOANG00000008834,ortholog_one2many
ENSMUSG00000041671,ENSOANG00000021525,ortholog_one2many
ENSMUSG00000041671,ENSOANG00000032100,ortholog_one2many
ENSMUSG00000094616,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000094616,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000094052,,
ENSMUSG00000020435,ENSOANG00000012851,ortholog_one2one
ENSMUSG00000040387,,
ENSMUSG00000027784,ENSOANG00000008982,ortholog_one2one
ENSMUSG00000030996,ENSOANG00000010012,ortholog_one2one
ENSMUSG00000094260,,
ENSMUSG00000002985,ENSOANG00000014474,ortholog_one2one
ENSMUSG00000055895,,
ENSMUSG00000021745,ENSOANG00000006011,ortholog_one2one
ENSMUSG00000094781,,
ENSMUSG00000095535,,
ENSMUSG00000074874,,
ENSMUSG00000095296,,
ENSMUSG00000069041,,
ENSMUSG00000095855,,
ENSMUSG00000022438,ENSOANG00000015231,ortholog_one2one
ENSMUSG00000031285,,
ENSMUSG00000098207,ENSOANG00000009134,ortholog_one2one
ENSMUSG00000047731,ENSOANG00000001648,ortholog_one2one
ENSMUSG00000024681,ENSOANG00000030848,ortholog_one2many
ENSMUSG00000096419,,
ENSMUSG00000057246,,
ENSMUSG00000095888,,
ENSMUSG00000050345,ENSOANG00000010814,ortholog_one2many
ENSMUSG00000094763,,
ENSMUSG00000002147,,
ENSMUSG00000041681,,
ENSMUSG00000053399,,
ENSMUSG00000095634,,
ENSMUSG00000009739,ENSOANG00000007677,ortholog_one2many
ENSMUSG00000095496,,
ENSMUSG00000096732,,
ENSMUSG00000024680,ENSOANG00000030848,ortholog_one2many
ENSMUSG00000070424,ENSOANG00000002242,ortholog_one2one
ENSMUSG00000056728,ENSOANG00000010814,ortholog_one2many
ENSMUSG00000094882,,
ENSMUSG00000070323,,
ENSMUSG00000095829,,
ENSMUSG00000096016,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000096016,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000025907,ENSOANG00000007278,ortholog_one2one
ENSMUSG00000045962,ENSOANG00000011423,ortholog_one2one
ENSMUSG00000042202,ENSOANG00000000642,ortholog_one2one
ENSMUSG00000093790,,
ENSMUSG00000042243,ENSOANG00000010814,ortholog_one2many
ENSMUSG00000036202,ENSOANG00000029566,ortholog_one2many
ENSMUSG00000036202,ENSOANG00000006078,ortholog_one2many
ENSMUSG00000034724,ENSOANG00000003561,ortholog_one2one
ENSMUSG00000026829,ENSOANG00000008304,ortholog_one2one
ENSMUSG00000095001,,
ENSMUSG00000040430,ENSOANG00000008053,ortholog_one2one
ENSMUSG00000096846,,
ENSMUSG00000040564,,
ENSMUSG00000096881,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000096881,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000097148,ENSOANG00000004492,ortholog_many2many
ENSMUSG00000094056,,
ENSMUSG00000095999,,
ENSMUSG00000074336,,
ENSMUSG00000072714,ENSOANG00000009054,ortholog_one2many
ENSMUSG00000095302,,
ENSMUSG00000026698,ENSOANG00000000908,ortholog_one2one
ENSMUSG00000096666,,
ENSMUSG00000056426,ENSOANG00000011333,ortholog_one2many
ENSMUSG00000096608,,
ENSMUSG00000030735,ENSOANG00000013114,ortholog_one2many
ENSMUSG00000066036,ENSOANG00000028336,ortholog_one2one
ENSMUSG00000096739,,
ENSMUSG00000027997,ENSOANG00000003663,ortholog_one2one
ENSMUSG00000027428,,
ENSMUSG00000094816,,
ENSMUSG00000002992,ENSOANG00000019877,ortholog_one2one
ENSMUSG00000096251,,
ENSMUSG00000020072,ENSOANG00000020345,ortholog_one2many
ENSMUSG00000053654,,
ENSMUSG00000095613,,
ENSMUSG00000008976,ENSOANG00000022349,ortholog_one2one
ENSMUSG00000051147,ENSOANG00000011333,ortholog_one2many
ENSMUSG00000033409,ENSOANG00000014595,ortholog_one2many
ENSMUSG00000095918,,
ENSMUSG00000033530,ENSOANG00000015364,ortholog_one2one
ENSMUSG00000094908,,
ENSMUSG00000073102,ENSOANG00000000522,ortholog_one2many
ENSMUSG00000073102,ENSOANG00000009747,ortholog_one2many
ENSMUSG00000022537,ENSOANG00000015689,ortholog_one2one
ENSMUSG00000022437,ENSOANG00000015232,ortholog_one2one
ENSMUSG00000093993,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000093993,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000027999,,
ENSMUSG00000060579,ENSOANG00000013507,ortholog_one2one
ENSMUSG00000025588,ENSOANG00000011333,ortholog_one2many
ENSMUSG00000054720,ENSOANG00000010843,ortholog_one2one
ENSMUSG00000096783,,
ENSMUSG00000094025,,
ENSMUSG00000002981,ENSOANG00000022258,ortholog_one2one
ENSMUSG00000086277,,
ENSMUSG00000095785,,
ENSMUSG00000041653,ENSOANG00000011387,ortholog_one2one
ENSMUSG00000038780,ENSOANG00000007719,ortholog_one2one
ENSMUSG00000044320,,
ENSMUSG00000095103,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000095103,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000078908,ENSOANG00000014596,ortholog_one2one
ENSMUSG00000095710,,
ENSMUSG00000017664,,
ENSMUSG00000094953,,
ENSMUSG00000014907,ENSOANG00000014157,ortholog_one2one
ENSMUSG00000094490,,
ENSMUSG00000039989,,
ENSMUSG00000094216,,
ENSMUSG00000025036,ENSOANG00000001649,ortholog_one2one
ENSMUSG00000070639,ENSOANG00000007872,ortholog_one2one
ENSMUSG00000095215,,
ENSMUSG00000024146,ENSOANG00000002821,ortholog_one2one
ENSMUSG00000036437,ENSOANG00000014966,ortholog_many2many
ENSMUSG00000018770,ENSOANG00000008613,ortholog_one2one
ENSMUSG00000094788,,
ENSMUSG00000096503,,
ENSMUSG00000044014,ENSOANG00000008226,ortholog_one2one
ENSMUSG00000025035,ENSOANG00000001653,ortholog_one2one
ENSMUSG00000095515,,
ENSMUSG00000034543,ENSOANG00000019932,ortholog_one2many
ENSMUSG00000095417,,
ENSMUSG00000049119,ENSOANG00000030653,ortholog_one2one
ENSMUSG00000095317,,
ENSMUSG00000025519,ENSOANG00000031650,ortholog_many2many
ENSMUSG00000025519,ENSOANG00000011021,ortholog_many2many
ENSMUSG00000025034,ENSOANG00000001654,ortholog_one2one
ENSMUSG00000063975,,
ENSMUSG00000023078,,
ENSMUSG00000093950,,
ENSMUSG00000055639,ENSOANG00000006057,ortholog_one2one
ENSMUSG00000040297,ENSOANG00000000909,ortholog_one2one
ENSMUSG00000024679,,
ENSMUSG00000094821,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000094821,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000019893,ENSOANG00000012474,ortholog_one2one
ENSMUSG00000002983,,
ENSMUSG00000021747,ENSOANG00000022192,ortholog_one2one
ENSMUSG00000095014,,
ENSMUSG00000072813,,
ENSMUSG00000005800,ENSOANG00000010484,ortholog_one2one
ENSMUSG00000096636,,
ENSMUSG00000047363,,
ENSMUSG00000037851,ENSOANG00000020510,ortholog_one2one
ENSMUSG00000095038,,
ENSMUSG00000067555,,
ENSMUSG00000095844,,
ENSMUSG00000089762,,
ENSMUSG00000096457,,
ENSMUSG00000070425,ENSOANG00000022283,ortholog_one2one
ENSMUSG00000028519,ENSOANG00000004861,ortholog_one2one
ENSMUSG00000096118,,
ENSMUSG00000059602,ENSOANG00000005521,ortholog_one2many
ENSMUSG00000059602,ENSOANG00000005520,ortholog_one2many
ENSMUSG00000059602,ENSOANG00000028718,ortholog_one2many
ENSMUSG00000094217,,
ENSMUSG00000024678,ENSOANG00000021053,ortholog_many2many
ENSMUSG00000024678,ENSOANG00000014343,ortholog_many2many
ENSMUSG00000018868,ENSOANG00000030717,ortholog_one2many
ENSMUSG00000018868,ENSOANG00000010812,ortholog_one2many
ENSMUSG00000021749,ENSOANG00000001686,ortholog_one2one
ENSMUSG00000024145,ENSOANG00000004856,ortholog_one2one
ENSMUSG00000091933,,
ENSMUSG00000095141,,
ENSMUSG00000009376,ENSOANG00000015031,ortholog_one2one
ENSMUSG00000094448,,
ENSMUSG00000091422,,
ENSMUSG00000010608,ENSOANG00000001056,ortholog_one2one
ENSMUSG00000096347,,
ENSMUSG00000073888,ENSOANG00000000471,ortholog_one2many
ENSMUSG00000028328,ENSOANG00000001919,ortholog_one2one
ENSMUSG00000024677,,
ENSMUSG00000096626,,
ENSMUSG00000001155,ENSOANG00000013566,ortholog_one2one
ENSMUSG00000062638,ENSOANG00000005485,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000020890,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000005968,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000021732,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000013146,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000000592,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000005456,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000020655,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000020656,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000020021,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000003685,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000015806,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000012443,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000010014,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000010644,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000007482,ortholog_many2many
ENSMUSG00000062638,ENSOANG00000010013,ortholog_many2many
ENSMUSG00000069355,,
ENSMUSG00000000817,ENSOANG00000000910,ortholog_one2one
ENSMUSG00000095807,,
ENSMUSG00000072814,,
ENSMUSG00000095471,,
ENSMUSG00000053475,ENSOANG00000006076,ortholog_one2one
ENSMUSG00000094624,,
ENSMUSG00000096122,,
ENSMUSG00000021069,ENSOANG00000013967,ortholog_one2one
ENSMUSG00000066755,ENSOANG00000000914,ortholog_one2one
ENSMUSG00000094061,,
ENSMUSG00000020661,ENSOANG00000015836,ortholog_one2many
ENSMUSG00000020661,ENSOANG00000012189,ortholog_one2many
ENSMUSG00000058470,,
ENSMUSG00000094839,,
ENSMUSG00000096139,,
ENSMUSG00000096875,,
ENSMUSG00000047562,ENSOANG00000010478,ortholog_one2many
ENSMUSG00000009115,ENSOANG00000000806,ortholog_one2one
ENSMUSG00000095381,,
ENSMUSG00000079419,,
ENSMUSG00000079423,,
ENSMUSG00000033774,ENSOANG00000004915,ortholog_one2one
ENSMUSG00000026700,ENSOANG00000000915,ortholog_one2one
ENSMUSG00000095244,,
ENSMUSG00000093888,,
ENSMUSG00000027868,,
ENSMUSG00000023966,ENSOANG00000001956,ortholog_one2one
ENSMUSG00000095135,,
ENSMUSG00000025591,ENSOANG00000008227,ortholog_one2one
ENSMUSG00000096058,,
ENSMUSG00000035069,,
ENSMUSG00000022890,,
ENSMUSG00000021933,ENSOANG00000015535,ortholog_one2one
ENSMUSG00000096407,,
ENSMUSG00000096572,,
ENSMUSG00000024143,ENSOANG00000020399,ortholog_one2one
ENSMUSG00000025905,ENSOANG00000007280,ortholog_one2one
ENSMUSG00000094570,,
ENSMUSG00000094174,,
ENSMUSG00000043089,ENSOANG00000010480,ortholog_one2many
ENSMUSG00000096034,,
ENSMUSG00000066324,ENSOANG00000005030,ortholog_one2one
ENSMUSG00000095227,,
ENSMUSG00000061028,,
ENSMUSG00000058952,ENSOANG00000003664,ortholog_one2one
ENSMUSG00000096518,,
ENSMUSG00000070677,,
ENSMUSG00000032410,ENSOANG00000006735,ortholog_one2one
ENSMUSG00000027593,ENSOANG00000021693,ortholog_many2many
ENSMUSG00000095459,,
ENSMUSG00000094450,,
ENSMUSG00000031865,ENSOANG00000030410,ortholog_one2one
ENSMUSG00000026701,ENSOANG00000000916,ortholog_one2many
ENSMUSG00000094169,,
ENSMUSG00000079362,ENSOANG00000007771,ortholog_one2many
ENSMUSG00000001786,ENSOANG00000005522,ortholog_one2one
ENSMUSG00000094106,,
ENSMUSG00000035772,ENSOANG00000020558,ortholog_one2one
ENSMUSG00000053375,ENSOANG00000003250,ortholog_one2many
ENSMUSG00000095177,,
ENSMUSG00000009733,ENSOANG00000005721,ortholog_one2one
ENSMUSG00000053166,,
ENSMUSG00000094729,,
ENSMUSG00000022533,ENSOANG00000015687,ortholog_one2one
ENSMUSG00000018865,ENSOANG00000009629,ortholog_one2one
ENSMUSG00000037689,,
ENSMUSG00000094339,,
ENSMUSG00000060798,,
ENSMUSG00000096026,,
ENSMUSG00000007655,ENSOANG00000015033,ortholog_one2many
ENSMUSG00000007655,ENSOANG00000015032,ortholog_one2many
ENSMUSG00000073226,ENSOANG00000000804,ortholog_one2many
ENSMUSG00000073226,ENSOANG00000029203,ortholog_one2many
ENSMUSG00000093794,,
ENSMUSG00000011267,,
ENSMUSG00000033793,ENSOANG00000030322,ortholog_one2many
ENSMUSG00000033793,ENSOANG00000028958,ortholog_one2many
ENSMUSG00000033793,ENSOANG00000007281,ortholog_one2many
ENSMUSG00000044636,,
ENSMUSG00000031772,ENSOANG00000002755,ortholog_many2many
ENSMUSG00000003974,ENSOANG00000015386,ortholog_one2one
ENSMUSG00000095181,,
ENSMUSG00000045573,ENSOANG00000006273,ortholog_one2one
ENSMUSG00000079424,,
ENSMUSG00000095606,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000095606,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000000724,ENSOANG00000012646,ortholog_one2one
ENSMUSG00000020068,ENSOANG00000020345,ortholog_one2many
ENSMUSG00000036167,ENSOANG00000011363,ortholog_one2many
ENSMUSG00000078935,,
ENSMUSG00000096060,,
ENSMUSG00000050533,ENSOANG00000004490,ortholog_one2many
ENSMUSG00000097692,,
ENSMUSG00000044709,ENSOANG00000008945,ortholog_one2one
ENSMUSG00000095359,,
ENSMUSG00000095219,,
ENSMUSG00000094699,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000094699,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000028064,ENSOANG00000009659,ortholog_one2one
ENSMUSG00000025578,ENSOANG00000004839,ortholog_one2one
ENSMUSG00000054588,ENSOANG00000007771,ortholog_one2many
ENSMUSG00000096066,,
ENSMUSG00000096725,,
ENSMUSG00000058856,,
ENSMUSG00000095568,,
ENSMUSG00000036469,ENSOANG00000008229,ortholog_one2one
ENSMUSG00000023967,ENSOANG00000001955,ortholog_one2one
ENSMUSG00000044835,,
ENSMUSG00000095823,,
ENSMUSG00000037857,ENSOANG00000012647,ortholog_one2one
ENSMUSG00000094269,,
ENSMUSG00000026831,ENSOANG00000030678,ortholog_one2one
ENSMUSG00000096395,,
ENSMUSG00000051403,ENSOANG00000021099,ortholog_one2one
ENSMUSG00000095707,,
ENSMUSG00000057349,,
ENSMUSG00000047953,,
ENSMUSG00000004233,ENSOANG00000002254,ortholog_one2one
ENSMUSG00000096769,,
ENSMUSG00000020439,ENSOANG00000031230,ortholog_one2one
ENSMUSG00000024140,ENSOANG00000015360,ortholog_one2one
ENSMUSG00000025577,ENSOANG00000004840,ortholog_one2one
ENSMUSG00000096089,,
ENSMUSG00000092086,ENSOANG00000008622,ortholog_one2many
ENSMUSG00000060621,ENSOANG00000002035,ortholog_one2one
ENSMUSG00000098640,ENSOANG00000007060,ortholog_one2many
ENSMUSG00000043613,ENSOANG00000010478,ortholog_one2many
ENSMUSG00000063380,,
ENSMUSG00000095397,,
ENSMUSG00000033430,ENSOANG00000008181,ortholog_one2one
ENSMUSG00000094425,,
ENSMUSG00000052316,,
ENSMUSG00000028010,ENSOANG00000003665,ortholog_one2one
ENSMUSG00000002459,ENSOANG00000007283,ortholog_one2one
ENSMUSG00000071036,,
ENSMUSG00000095055,,
ENSMUSG00000096109,,
ENSMUSG00000027427,ENSOANG00000001253,ortholog_one2one
ENSMUSG00000096226,,
ENSMUSG00000095996,,
ENSMUSG00000023176,ENSOANG00000015684,ortholog_one2one
ENSMUSG00000093810,,
ENSMUSG00000096781,,
ENSMUSG00000096555,,
ENSMUSG00000095979,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000095979,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000096063,,
ENSMUSG00000094246,,
ENSMUSG00000074300,,
ENSMUSG00000095058,,
ENSMUSG00000020886,ENSOANG00000011280,ortholog_one2one
ENSMUSG00000094970,,
ENSMUSG00000074302,,
ENSMUSG00000022076,,
ENSMUSG00000037353,ENSOANG00000020670,ortholog_one2one
ENSMUSG00000028012,ENSOANG00000003666,ortholog_one2one
ENSMUSG00000096469,,
ENSMUSG00000070426,,
ENSMUSG00000015095,,
ENSMUSG00000092166,,
ENSMUSG00000094170,,
ENSMUSG00000079042,,
ENSMUSG00000049708,,
ENSMUSG00000094782,,
ENSMUSG00000096742,,
ENSMUSG00000030030,,
ENSMUSG00000093865,ENSOANG00000003667,ortholog_one2one
ENSMUSG00000035557,ENSOANG00000004356,ortholog_one2one
ENSMUSG00000002043,ENSOANG00000013001,ortholog_one2one
ENSMUSG00000056290,ENSOANG00000021053,ortholog_many2many
ENSMUSG00000056290,ENSOANG00000014343,ortholog_many2many
ENSMUSG00000095617,,
ENSMUSG00000053490,ENSOANG00000007812,ortholog_one2many
ENSMUSG00000062588,ENSOANG00000011637,ortholog_one2many
ENSMUSG00000028520,ENSOANG00000028430,ortholog_one2one
ENSMUSG00000048501,,
ENSMUSG00000096693,,
ENSMUSG00000046697,,
ENSMUSG00000073510,,
ENSMUSG00000095353,,
ENSMUSG00000071089,ENSOANG00000007812,ortholog_one2many
ENSMUSG00000018433,ENSOANG00000008052,ortholog_one2one
ENSMUSG00000094043,,
ENSMUSG00000094666,,
ENSMUSG00000094182,,
ENSMUSG00000057667,ENSOANG00000013002,ortholog_one2one
ENSMUSG00000094181,,
ENSMUSG00000095194,,
ENSMUSG00000095954,,
ENSMUSG00000020743,ENSOANG00000008325,ortholog_one2one
ENSMUSG00000026705,ENSOANG00000000918,ortholog_one2one
ENSMUSG00000000058,ENSOANG00000005889,ortholog_one2one
ENSMUSG00000096332,,
ENSMUSG00000021750,ENSOANG00000012933,ortholog_one2one
ENSMUSG00000041620,ENSOANG00000010480,ortholog_one2many
ENSMUSG00000024340,ENSOANG00000005485,ortholog_many2many
ENSMUSG00000024340,ENSOANG00000020890,ortholog_many2many
ENSMUSG00000024340,ENSOANG00000005968,ortholog_many2many
ENSMUSG00000024340,ENSOANG00000021732,ortholog_many2many
ENSMUSG00000087444,,
ENSMUSG00000011263,,
ENSMUSG00000026668,ENSOANG00000015409,ortholog_one2one
ENSMUSG00000070427,ENSOANG00000021023,ortholog_one2one
ENSMUSG00000094368,,
ENSMUSG00000049641,,
ENSMUSG00000022528,ENSOANG00000015683,ortholog_one2one
ENSMUSG00000092073,,
ENSMUSG00000058820,,
ENSMUSG00000027782,ENSOANG00000006965,ortholog_one2many
ENSMUSG00000027782,ENSOANG00000013802,ortholog_one2many
ENSMUSG00000079262,,
ENSMUSG00000096267,,
ENSMUSG00000032409,ENSOANG00000029658,ortholog_one2many
ENSMUSG00000032409,ENSOANG00000031018,ortholog_one2many
ENSMUSG00000032409,ENSOANG00000003647,ortholog_one2many
ENSMUSG00000032409,ENSOANG00000012834,ortholog_one2many
ENSMUSG00000032409,ENSOANG00000032106,ortholog_one2many
ENSMUSG00000032409,ENSOANG00000031705,ortholog_one2many
ENSMUSG00000032409,ENSOANG00000031660,ortholog_one2many
ENSMUSG00000032409,ENSOANG00000029832,ortholog_one2many
ENSMUSG00000075286,,
ENSMUSG00000094071,,
ENSMUSG00000002010,ENSOANG00000005183,ortholog_one2one
ENSMUSG00000094195,,
ENSMUSG00000036698,ENSOANG00000007125,ortholog_one2one
ENSMUSG00000031948,ENSOANG00000008179,ortholog_one2one
ENSMUSG00000059595,,
ENSMUSG00000062224,,
ENSMUSG00000096120,,
ENSMUSG00000095503,,
ENSMUSG00000025521,ENSOANG00000007811,ortholog_one2one
ENSMUSG00000094100,,
ENSMUSG00000034689,,
ENSMUSG00000057424,,
ENSMUSG00000030397,,
ENSMUSG00000095452,,
ENSMUSG00000055421,,
ENSMUSG00000033813,ENSOANG00000007284,ortholog_one2one
ENSMUSG00000096885,,
ENSMUSG00000029823,ENSOANG00000002993,ortholog_one2one
ENSMUSG00000095074,,
ENSMUSG00000095784,,
ENSMUSG00000058515,ENSOANG00000015189,ortholog_one2many
ENSMUSG00000024675,ENSOANG00000021053,ortholog_many2many
ENSMUSG00000024675,ENSOANG00000014343,ortholog_many2many
ENSMUSG00000096533,,
ENSMUSG00000040705,,
ENSMUSG00000095433,,
