Ensembl.Gene.ID	Paralog.Ensembl.Gene.ID	Ancestor
ENSG00000113303	ENSG00000168903	Catarrhini
ENSG00000120322	ENSG00000187372	Catarrhini
ENSG00000122497	ENSG00000142794	Catarrhini
ENSG00000122728	ENSG00000147133	Catarrhini
ENSG00000122824	ENSG00000196368	Catarrhini
ENSG00000124157	ENSG00000124233	Catarrhini
ENSG00000125144	ENSG00000125148	Catarrhini
ENSG00000129862	ENSG00000268080	Catarrhini
ENSG00000130741	ENSG00000180574	Catarrhini
ENSG00000131127	ENSG00000186777	Catarrhini
ENSG00000131848	ENSG00000204532	Catarrhini
ENSG00000135392	ENSG00000257390	Catarrhini
ENSG00000138109	ENSG00000165841	Catarrhini
ENSG00000142089	ENSG00000185201	Catarrhini
ENSG00000142615	ENSG00000215704	Catarrhini
ENSG00000143954	ENSG00000172016	Catarrhini
ENSG00000145919	ENSG00000228075	Catarrhini
ENSG00000146066	ENSG00000175202	Catarrhini
ENSG00000152926	ENSG00000197008	Catarrhini
ENSG00000153037	ENSG00000272869	Catarrhini
ENSG00000156006	ENSG00000171428	Catarrhini
ENSG00000156968	ENSG00000261130	Catarrhini
ENSG00000157326	ENSG00000187630	Catarrhini
ENSG00000158164	ENSG00000158427	Catarrhini
ENSG00000160352	ENSG00000196705	Catarrhini
ENSG00000160868	ENSG00000160870	Catarrhini
ENSG00000160882	ENSG00000179142	Catarrhini
ENSG00000164611	ENSG00000250254	Catarrhini
ENSG00000167283	ENSG00000249222	Catarrhini
ENSG00000167397	ENSG00000255439	Catarrhini
ENSG00000167613	ENSG00000167618	Catarrhini
ENSG00000169385	ENSG00000169397	Catarrhini
ENSG00000169469	ENSG00000169474	Catarrhini
ENSG00000169688	ENSG00000205364	Catarrhini
ENSG00000169715	ENSG00000198417	Catarrhini
ENSG00000170515	ENSG00000257411	Catarrhini
ENSG00000170949	ENSG00000197937	Catarrhini
ENSG00000171903	ENSG00000186115	Catarrhini
ENSG00000171936	ENSG00000176231	Catarrhini
ENSG00000172123	ENSG00000205045	Catarrhini
ENSG00000172774	ENSG00000197887	Catarrhini
ENSG00000173530	ENSG00000173535	Catarrhini
ENSG00000176681	ENSG00000185158	Catarrhini
ENSG00000182774	ENSG00000184779	Catarrhini
ENSG00000184166	ENSG00000262628	Catarrhini
ENSG00000184182	ENSG00000258984	Catarrhini
ENSG00000186026	ENSG00000256294	Catarrhini
ENSG00000187223	ENSG00000187173	Catarrhini
ENSG00000187238	ENSG00000244057	Catarrhini
ENSG00000189180	ENSG00000196693	Catarrhini
ENSG00000196214	ENSG00000221923	Catarrhini
ENSG00000196459	ENSG00000256060	Catarrhini
ENSG00000196502	ENSG00000197165	Catarrhini
ENSG00000196620	ENSG00000197888	Catarrhini
ENSG00000197454	ENSG00000203663	Catarrhini
ENSG00000198053	ENSG00000089012	Catarrhini
ENSG00000198354	ENSG00000198889	Catarrhini
ENSG00000198538	ENSG00000204604	Catarrhini
ENSG00000203950	ENSG00000212747	Catarrhini
ENSG00000204414	ENSG00000259384	Catarrhini
ENSG00000213297	ENSG00000269755	Catarrhini
ENSG00000231861	ENSG00000232382	Catarrhini
ENSG00000255298	ENSG00000197849	Catarrhini
ENSG00000258792	ENSG00000268948	Catarrhini
ENSG00000006075	ENSG00000006074	Simiiformes
ENSG00000022556	ENSG00000167634	Simiiformes
ENSG00000046774	ENSG00000155495	Simiiformes
ENSG00000066427	ENSG00000123594	Simiiformes
ENSG00000085265	ENSG00000160339	Simiiformes
ENSG00000090659	ENSG00000104938	Simiiformes
ENSG00000101441	ENSG00000170367	Simiiformes
ENSG00000101812	ENSG00000123569	Simiiformes
ENSG00000101966	ENSG00000163098	Simiiformes
ENSG00000107014	ENSG00000107018	Simiiformes
ENSG00000111843	ENSG00000137210	Simiiformes
ENSG00000114786	ENSG00000243989	Simiiformes
ENSG00000115386	ENSG00000172023	Simiiformes
ENSG00000116580	ENSG00000163374	Simiiformes
ENSG00000117226	ENSG00000117228	Simiiformes
ENSG00000124875	ENSG00000163735	Simiiformes
ENSG00000125430	ENSG00000153976	Simiiformes
ENSG00000127515	ENSG00000185385	Simiiformes
ENSG00000131015	ENSG00000111981	Simiiformes
ENSG00000133134	ENSG00000133169	Simiiformes
ENSG00000133149	ENSG00000170925	Simiiformes
ENSG00000135702	ENSG00000183196	Simiiformes
ENSG00000136206	ENSG00000183318	Simiiformes
ENSG00000137757	ENSG00000196954	Simiiformes
ENSG00000139223	ENSG00000140350	Simiiformes
ENSG00000142512	ENSG00000161640	Simiiformes
ENSG00000142515	ENSG00000167751	Simiiformes
ENSG00000146963	ENSG00000269955	Simiiformes
ENSG00000154760	ENSG00000172716	Simiiformes
ENSG00000156298	ENSG00000250349	Simiiformes
ENSG00000156697	ENSG00000253797	Simiiformes
ENSG00000161547	ENSG00000271885	Simiiformes
ENSG00000162654	ENSG00000213512	Simiiformes
ENSG00000163564	ENSG00000163565	Simiiformes
ENSG00000163606	ENSG00000206531	Simiiformes
ENSG00000164556	ENSG00000186973	Simiiformes
ENSG00000165583	ENSG00000126752	Simiiformes
ENSG00000165799	ENSG00000173431	Simiiformes
ENSG00000165948	ENSG00000165949	Simiiformes
ENSG00000167822	ENSG00000172487	Simiiformes
ENSG00000170255	ENSG00000183695	Simiiformes
ENSG00000170748	ENSG00000175718	Simiiformes
ENSG00000170803	ENSG00000188124	Simiiformes
ENSG00000172489	ENSG00000181698	Simiiformes
ENSG00000176566	ENSG00000182308	Simiiformes
ENSG00000176731	ENSG00000226209	Simiiformes
ENSG00000177300	ENSG00000185758	Simiiformes
ENSG00000179344	ENSG00000232629	Simiiformes
ENSG00000182053	ENSG00000124900	Simiiformes
ENSG00000183269	ENSG00000205409	Simiiformes
ENSG00000183434	ENSG00000198176	Simiiformes
ENSG00000184908	ENSG00000186510	Simiiformes
ENSG00000185926	ENSG00000258817	Simiiformes
ENSG00000185947	ENSG00000197302	Simiiformes
ENSG00000186074	ENSG00000204345	Simiiformes
ENSG00000187272	ENSG00000180386	Simiiformes
ENSG00000189169	ENSG00000215454	Simiiformes
ENSG00000189186	ENSG00000226372	Simiiformes
ENSG00000189252	ENSG00000189326	Simiiformes
ENSG00000196126	ENSG00000198502	Simiiformes
ENSG00000196267	ENSG00000197608	Simiiformes
ENSG00000196659	ENSG00000197557	Simiiformes
ENSG00000196735	ENSG00000237541	Simiiformes
ENSG00000197721	ENSG00000203710	Simiiformes
ENSG00000198482	ENSG00000213799	Simiiformes
ENSG00000198535	ENSG00000205502	Simiiformes
ENSG00000198894	ENSG00000259164	Simiiformes
ENSG00000203876	ENSG00000267942	Simiiformes
ENSG00000205809	ENSG00000134545	Simiiformes
ENSG00000213215	ENSG00000221910	Simiiformes
ENSG00000221823	ENSG00000273398	Simiiformes
ENSG00000223609	ENSG00000244734	Simiiformes
ENSG00000234444	ENSG00000257482	Simiiformes
ENSG00000241697	ENSG00000251349	Simiiformes
ENSG00000241837	ENSG00000249209	Simiiformes
ENSG00000080910	ENSG00000244414	Haplorrhini
ENSG00000104689	ENSG00000120889	Haplorrhini
ENSG00000134184	ENSG00000168765	Haplorrhini
ENSG00000135747	ENSG00000188295	Haplorrhini
ENSG00000145626	ENSG00000168671	Haplorrhini
ENSG00000159905	ENSG00000267680	Haplorrhini
ENSG00000180855	ENSG00000197044	Haplorrhini
ENSG00000181552	ENSG00000181562	Haplorrhini
ENSG00000203795	ENSG00000213185	Haplorrhini
ENSG00000092199	ENSG00000179172	Primates
ENSG00000113712	ENSG00000180138	Primates
ENSG00000133142	ENSG00000184905	Primates
ENSG00000141279	ENSG00000174093	Primates
ENSG00000161939	ENSG00000258315	Primates
ENSG00000163746	ENSG00000188313	Primates
ENSG00000164816	ENSG00000164822	Primates
ENSG00000173480	ENSG00000083828	Primates
ENSG00000187626	ENSG00000189298	Primates
ENSG00000196247	ENSG00000182903	Primates
ENSG00000196578	ENSG00000213439	Primates
ENSG00000196646	ENSG00000249709	Primates
ENSG00000212935	ENSG00000221859	Primates
ENSG00000213920	ENSG00000255526	Primates
ENSG00000083817	ENSG00000171649	Euarchontoglires
ENSG00000088832	ENSG00000198225	Euarchontoglires
ENSG00000100068	ENSG00000162337	Euarchontoglires
ENSG00000105443	ENSG00000268465	Euarchontoglires
ENSG00000105609	ENSG00000239961	Euarchontoglires
ENSG00000126522	ENSG00000249319	Euarchontoglires
ENSG00000129873	ENSG00000153046	Euarchontoglires
ENSG00000138115	ENSG00000108242	Euarchontoglires
ENSG00000153391	ENSG00000267140	Euarchontoglires
ENSG00000167766	ENSG00000170954	Euarchontoglires
ENSG00000169118	ENSG00000259316	Euarchontoglires
ENSG00000171865	ENSG00000255767	Euarchontoglires
ENSG00000178229	ENSG00000197714	Euarchontoglires
ENSG00000183048	ENSG00000262660	Euarchontoglires
ENSG00000186280	ENSG00000235268	Euarchontoglires
ENSG00000196532	ENSG00000256316	Euarchontoglires
ENSG00000213380	ENSG00000272617	Euarchontoglires
ENSG00000230301	ENSG00000197938	Euarchontoglires
ENSG00000003096	ENSG00000198642	Eutheria
ENSG00000005801	ENSG00000175322	Eutheria
ENSG00000005889	ENSG00000067646	Eutheria
ENSG00000007350	ENSG00000151005	Eutheria
ENSG00000012223	ENSG00000091513	Eutheria
ENSG00000012817	ENSG00000126012	Eutheria
ENSG00000023445	ENSG00000110330	Eutheria
ENSG00000033327	ENSG00000215568	Eutheria
ENSG00000044090	ENSG00000112659	Eutheria
ENSG00000056277	ENSG00000137871	Eutheria
ENSG00000059122	ENSG00000162076	Eutheria
ENSG00000059769	ENSG00000244115	Eutheria
ENSG00000063587	ENSG00000198298	Eutheria
ENSG00000064489	ENSG00000213999	Eutheria
ENSG00000065150	ENSG00000137040	Eutheria
ENSG00000067048	ENSG00000215301	Eutheria
ENSG00000067167	ENSG00000174599	Eutheria
ENSG00000069493	ENSG00000188393	Eutheria
ENSG00000070756	ENSG00000151846	Eutheria
ENSG00000072042	ENSG00000258466	Eutheria
ENSG00000072062	ENSG00000165059	Eutheria
ENSG00000075886	ENSG00000152086	Eutheria
ENSG00000076382	ENSG00000258472	Eutheria
ENSG00000076662	ENSG00000090339	Eutheria
ENSG00000080007	ENSG00000184735	Eutheria
ENSG00000089356	ENSG00000150201	Eutheria
ENSG00000090060	ENSG00000218823	Eutheria
ENSG00000090612	ENSG00000196409	Eutheria
ENSG00000092377	ENSG00000101849	Eutheria
ENSG00000095110	ENSG00000204361	Eutheria
ENSG00000096006	ENSG00000124490	Eutheria
ENSG00000096264	ENSG00000188056	Eutheria
ENSG00000099974	ENSG00000099977	Eutheria
ENSG00000100003	ENSG00000249590	Eutheria
ENSG00000100441	ENSG00000205978	Eutheria
ENSG00000100721	ENSG00000213231	Eutheria
ENSG00000100836	ENSG00000258643	Eutheria
ENSG00000101150	ENSG00000170777	Eutheria
ENSG00000101200	ENSG00000101405	Eutheria
ENSG00000101292	ENSG00000169618	Eutheria
ENSG00000101435	ENSG00000173335	Eutheria
ENSG00000101811	ENSG00000177613	Eutheria
ENSG00000101882	ENSG00000189134	Eutheria
ENSG00000102144	ENSG00000170950	Eutheria
ENSG00000102743	ENSG00000120329	Eutheria
ENSG00000103342	ENSG00000189369	Eutheria
ENSG00000103490	ENSG00000169900	Eutheria
ENSG00000104343	ENSG00000258677	Eutheria
ENSG00000104824	ENSG00000268083	Eutheria
ENSG00000105146	ENSG00000178999	Eutheria
ENSG00000105202	ENSG00000188573	Eutheria
ENSG00000105393	ENSG00000269307	Eutheria
ENSG00000105879	ENSG00000175809	Eutheria
ENSG00000106526	ENSG00000133627	Eutheria
ENSG00000106560	ENSG00000213203	Eutheria
ENSG00000106588	ENSG00000256646	Eutheria
ENSG00000107672	ENSG00000255150	Eutheria
ENSG00000110484	ENSG00000124939	Eutheria
ENSG00000110680	ENSG00000175868	Eutheria
ENSG00000111780	ENSG00000257218	Eutheria
ENSG00000113558	ENSG00000272772	Eutheria
ENSG00000114374	ENSG00000124486	Eutheria
ENSG00000114503	ENSG00000170935	Eutheria
ENSG00000115540	ENSG00000270757	Eutheria
ENSG00000116663	ENSG00000132879	Eutheria
ENSG00000116918	ENSG00000270106	Eutheria
ENSG00000117748	ENSG00000204086	Eutheria
ENSG00000119917	ENSG00000119922	Eutheria
ENSG00000120235	ENSG00000177047	Eutheria
ENSG00000120696	ENSG00000165572	Eutheria
ENSG00000121570	ENSG00000163530	Eutheria
ENSG00000121807	ENSG00000160791	Eutheria
ENSG00000122194	ENSG00000198670	Eutheria
ENSG00000122718	ENSG00000243641	Eutheria
ENSG00000123165	ENSG00000169717	Eutheria
ENSG00000123561	ENSG00000170054	Eutheria
ENSG00000124222	ENSG00000254995	Eutheria
ENSG00000124610	ENSG00000187475	Eutheria
ENSG00000124614	ENSG00000270800	Eutheria
ENSG00000124657	ENSG00000168131	Eutheria
ENSG00000125352	ENSG00000139797	Eutheria
ENSG00000125815	ENSG00000125831	Eutheria
ENSG00000125954	ENSG00000257365	Eutheria
ENSG00000126838	ENSG00000175899	Eutheria
ENSG00000126890	ENSG00000196976	Eutheria
ENSG00000127507	ENSG00000131355	Eutheria
ENSG00000128000	ENSG00000187187	Eutheria
ENSG00000129194	ENSG00000184895	Eutheria
ENSG00000129911	ENSG00000174595	Eutheria
ENSG00000129965	ENSG00000254647	Eutheria
ENSG00000130254	ENSG00000160633	Eutheria
ENSG00000131019	ENSG00000164520	Eutheria
ENSG00000131100	ENSG00000250565	Eutheria
ENSG00000131152	ENSG00000260456	Eutheria
ENSG00000131174	ENSG00000170516	Eutheria
ENSG00000131828	ENSG00000163114	Eutheria
ENSG00000132498	ENSG00000107890	Eutheria
ENSG00000132517	ENSG00000185803	Eutheria
ENSG00000133136	ENSG00000174021	Eutheria
ENSG00000133193	ENSG00000182518	Eutheria
ENSG00000133321	ENSG00000168004	Eutheria
ENSG00000133328	ENSG00000176485	Eutheria
ENSG00000133460	ENSG00000251357	Eutheria
ENSG00000133466	ENSG00000184471	Eutheria
ENSG00000133488	ENSG00000214491	Eutheria
ENSG00000134086	ENSG00000189030	Eutheria
ENSG00000134982	ENSG00000258864	Eutheria
ENSG00000135018	ENSG00000188021	Eutheria
ENSG00000135047	ENSG00000136943	Eutheria
ENSG00000135441	ENSG00000258311	Eutheria
ENSG00000136273	ENSG00000188996	Eutheria
ENSG00000136514	ENSG00000163825	Eutheria
ENSG00000136783	ENSG00000165028	Eutheria
ENSG00000136810	ENSG00000168454	Eutheria
ENSG00000137878	ENSG00000263155	Eutheria
ENSG00000137959	ENSG00000137965	Eutheria
ENSG00000140465	ENSG00000140505	Eutheria
ENSG00000140941	ENSG00000171471	Eutheria
ENSG00000141096	ENSG00000167261	Eutheria
ENSG00000141194	ENSG00000255713	Eutheria
ENSG00000141642	ENSG00000267699	Eutheria
ENSG00000143520	ENSG00000197915	Eutheria
ENSG00000144792	ENSG00000169981	Eutheria
ENSG00000146383	ENSG00000146385	Eutheria
ENSG00000146707	ENSG00000188372	Eutheria
ENSG00000147050	ENSG00000183878	Eutheria
ENSG00000147224	ENSG00000229937	Eutheria
ENSG00000147403	ENSG00000165496	Eutheria
ENSG00000147883	ENSG00000147889	Eutheria
ENSG00000148136	ENSG00000204246	Eutheria
ENSG00000149016	ENSG00000255508	Eutheria
ENSG00000149507	ENSG00000170965	Eutheria
ENSG00000149806	ENSG00000173727	Eutheria
ENSG00000149968	ENSG00000166670	Eutheria
ENSG00000150045	ENSG00000256797	Eutheria
ENSG00000154016	ENSG00000189152	Eutheria
ENSG00000155252	ENSG00000249967	Eutheria
ENSG00000155833	ENSG00000183035	Eutheria
ENSG00000155984	ENSG00000226479	Eutheria
ENSG00000156500	ENSG00000187866	Eutheria
ENSG00000156853	ENSG00000229809	Eutheria
ENSG00000157502	ENSG00000160953	Eutheria
ENSG00000157601	ENSG00000183486	Eutheria
ENSG00000158406	ENSG00000197238	Eutheria
ENSG00000158639	ENSG00000204279	Eutheria
ENSG00000158764	ENSG00000179914	Eutheria
ENSG00000159079	ENSG00000265590	Eutheria
ENSG00000159228	ENSG00000159231	Eutheria
ENSG00000159527	ENSG00000163218	Eutheria
ENSG00000161243	ENSG00000269190	Eutheria
ENSG00000161914	ENSG00000267477	Eutheria
ENSG00000163093	ENSG00000251569	Eutheria
ENSG00000163464	ENSG00000180871	Eutheria
ENSG00000163646	ENSG00000260234	Eutheria
ENSG00000163867	ENSG00000271741	Eutheria
ENSG00000163923	ENSG00000198918	Eutheria
ENSG00000165349	ENSG00000268864	Eutheria
ENSG00000165502	ENSG00000241343	Eutheria
ENSG00000165630	ENSG00000239665	Eutheria
ENSG00000166401	ENSG00000170542	Eutheria
ENSG00000166664	ENSG00000175344	Eutheria
ENSG00000166704	ENSG00000167384	Eutheria
ENSG00000166800	ENSG00000171989	Eutheria
ENSG00000166801	ENSG00000189057	Eutheria
ENSG00000167065	ENSG00000189037	Eutheria
ENSG00000167236	ENSG00000213494	Eutheria
ENSG00000167333	ENSG00000204713	Eutheria
ENSG00000167447	ENSG00000265303	Eutheria
ENSG00000167633	ENSG00000104970	Eutheria
ENSG00000167635	ENSG00000254004	Eutheria
ENSG00000167807	ENSG00000267673	Eutheria
ENSG00000167985	ENSG00000256591	Eutheria
ENSG00000168255	ENSG00000005075	Eutheria
ENSG00000168787	ENSG00000251608	Eutheria
ENSG00000169991	ENSG00000255275	Eutheria
ENSG00000170379	ENSG00000198420	Eutheria
ENSG00000170683	ENSG00000175393	Eutheria
ENSG00000170876	ENSG00000268279	Eutheria
ENSG00000170953	ENSG00000197125	Eutheria
ENSG00000171056	ENSG00000258724	Eutheria
ENSG00000171314	ENSG00000226784	Eutheria
ENSG00000171772	ENSG00000205078	Eutheria
ENSG00000171931	ENSG00000241322	Eutheria
ENSG00000171944	ENSG00000182070	Eutheria
ENSG00000172006	ENSG00000196378	Eutheria
ENSG00000172115	ENSG00000269383	Eutheria
ENSG00000172146	ENSG00000172150	Eutheria
ENSG00000172188	ENSG00000181935	Eutheria
ENSG00000172322	ENSG00000256660	Eutheria
ENSG00000172465	ENSG00000185222	Eutheria
ENSG00000172650	ENSG00000157985	Eutheria
ENSG00000172687	ENSG00000267552	Eutheria
ENSG00000172789	ENSG00000273049	Eutheria
ENSG00000173193	ENSG00000173200	Eutheria
ENSG00000173451	ENSG00000258064	Eutheria
ENSG00000174125	ENSG00000174130	Eutheria
ENSG00000174740	ENSG00000254535	Eutheria
ENSG00000175029	ENSG00000212884	Eutheria
ENSG00000175077	ENSG00000198471	Eutheria
ENSG00000175582	ENSG00000222014	Eutheria
ENSG00000175768	ENSG00000256966	Eutheria
ENSG00000176302	ENSG00000189299	Eutheria
ENSG00000176396	ENSG00000176401	Eutheria
ENSG00000177575	ENSG00000177675	Eutheria
ENSG00000177932	ENSG00000185252	Eutheria
ENSG00000178597	ENSG00000197746	Eutheria
ENSG00000178917	ENSG00000196345	Eutheria
ENSG00000178988	ENSG00000179010	Eutheria
ENSG00000179083	ENSG00000234545	Eutheria
ENSG00000179195	ENSG00000196793	Eutheria
ENSG00000179300	ENSG00000187823	Eutheria
ENSG00000179468	ENSG00000258083	Eutheria
ENSG00000179615	ENSG00000179626	Eutheria
ENSG00000179695	ENSG00000205327	Eutheria
ENSG00000179912	ENSG00000258830	Eutheria
ENSG00000180043	ENSG00000267706	Eutheria
ENSG00000180573	ENSG00000181218	Eutheria
ENSG00000180913	ENSG00000180919	Eutheria
ENSG00000180964	ENSG00000182916	Eutheria
ENSG00000181038	ENSG00000267168	Eutheria
ENSG00000181135	ENSG00000189420	Eutheria
ENSG00000181191	ENSG00000198961	Eutheria
ENSG00000181693	ENSG00000172154	Eutheria
ENSG00000181961	ENSG00000181958	Eutheria
ENSG00000181963	ENSG00000196778	Eutheria
ENSG00000182613	ENSG00000185372	Eutheria
ENSG00000182854	ENSG00000184140	Eutheria
ENSG00000183251	ENSG00000184881	Eutheria
ENSG00000184954	ENSG00000188324	Eutheria
ENSG00000185069	ENSG00000186442	Eutheria
ENSG00000185291	ENSG00000198223	Eutheria
ENSG00000185745	ENSG00000204010	Eutheria
ENSG00000185800	ENSG00000268434	Eutheria
ENSG00000185821	ENSG00000205328	Eutheria
ENSG00000186010	ENSG00000258674	Eutheria
ENSG00000186119	ENSG00000205029	Eutheria
ENSG00000186160	ENSG00000186377	Eutheria
ENSG00000186204	ENSG00000186529	Eutheria
ENSG00000186509	ENSG00000186513	Eutheria
ENSG00000186832	ENSG00000186847	Eutheria
ENSG00000187191	ENSG00000092345	Eutheria
ENSG00000187951	ENSG00000198826	Eutheria
ENSG00000188419	ENSG00000203668	Eutheria
ENSG00000188984	ENSG00000204518	Eutheria
ENSG00000196131	ENSG00000228567	Eutheria
ENSG00000196266	ENSG00000249730	Eutheria
ENSG00000196331	ENSG00000197459	Eutheria
ENSG00000196475	ENSG00000198814	Eutheria
ENSG00000196531	ENSG00000253506	Eutheria
ENSG00000196946	ENSG00000172748	Eutheria
ENSG00000196998	ENSG00000250232	Eutheria
ENSG00000198088	ENSG00000213024	Eutheria
ENSG00000198090	ENSG00000244537	Eutheria
ENSG00000198353	ENSG00000273266	Eutheria
ENSG00000198704	ENSG00000224586	Eutheria
ENSG00000198929	ENSG00000254706	Eutheria
ENSG00000203791	ENSG00000258539	Eutheria
ENSG00000203907	ENSG00000203908	Eutheria
ENSG00000204070	ENSG00000254806	Eutheria
ENSG00000204544	ENSG00000261272	Eutheria
ENSG00000204657	ENSG00000204688	Eutheria
ENSG00000205176	ENSG00000079313	Eutheria
ENSG00000213465	ENSG00000273003	Eutheria
ENSG00000213593	ENSG00000254462	Eutheria
ENSG00000213760	ENSG00000254870	Eutheria
ENSG00000215883	ENSG00000256407	Eutheria
ENSG00000221909	ENSG00000237765	Eutheria
ENSG00000221988	ENSG00000258388	Eutheria
ENSG00000241690	ENSG00000258713	Eutheria
ENSG00000241839	ENSG00000249240	Eutheria
ENSG00000244005	ENSG00000272897	Eutheria
ENSG00000002933	ENSG00000106565	Theria
ENSG00000006534	ENSG00000132746	Theria
ENSG00000006606	ENSG00000161573	Theria
ENSG00000007038	ENSG00000206549	Theria
ENSG00000007933	ENSG00000117507	Theria
ENSG00000010539	ENSG00000167981	Theria
ENSG00000010704	ENSG00000104870	Theria
ENSG00000016490	ENSG00000016602	Theria
ENSG00000018625	ENSG00000132681	Theria
ENSG00000025423	ENSG00000139547	Theria
ENSG00000065621	ENSG00000148834	Theria
ENSG00000071203	ENSG00000214782	Theria
ENSG00000073008	ENSG00000130202	Theria
ENSG00000083750	ENSG00000155876	Theria
ENSG00000085231	ENSG00000187325	Theria
ENSG00000096654	ENSG00000176293	Theria
ENSG00000099326	ENSG00000130182	Theria
ENSG00000101084	ENSG00000259399	Theria
ENSG00000101425	ENSG00000129988	Theria
ENSG00000101608	ENSG00000118680	Theria
ENSG00000104518	ENSG00000147697	Theria
ENSG00000104918	ENSG00000163515	Theria
ENSG00000105993	ENSG00000172404	Theria
ENSG00000108825	ENSG00000267060	Theria
ENSG00000108839	ENSG00000161905	Theria
ENSG00000110195	ENSG00000183560	Theria
ENSG00000111196	ENSG00000162385	Theria
ENSG00000111846	ENSG00000205318	Theria
ENSG00000112273	ENSG00000143321	Theria
ENSG00000116031	ENSG00000152672	Theria
ENSG00000124635	ENSG00000196890	Theria
ENSG00000125122	ENSG00000237102	Theria
ENSG00000125207	ENSG00000184571	Theria
ENSG00000125835	ENSG00000128739	Theria
ENSG00000126561	ENSG00000173757	Theria
ENSG00000127366	ENSG00000257138	Theria
ENSG00000130544	ENSG00000196418	Theria
ENSG00000131471	ENSG00000131480	Theria
ENSG00000132141	ENSG00000146731	Theria
ENSG00000132185	ENSG00000181036	Theria
ENSG00000132635	ENSG00000179715	Theria
