Ensembl Gene ID,Hum Ensembl Gene ID,Homology Type
ENSMUSG00000026942,ENSG00000127191,ortholog_one2one
ENSMUSG00000029290,ENSG00000162664,ortholog_one2one
ENSMUSG00000035031,ENSG00000157131,ortholog_one2one
ENSMUSG00000033834,,
ENSMUSG00000095067,,
ENSMUSG00000096548,,
ENSMUSG00000095750,,
ENSMUSG00000037536,ENSG00000178974,ortholog_one2one
ENSMUSG00000044258,,
ENSMUSG00000095441,,
ENSMUSG00000027994,ENSG00000005059,ortholog_one2one
ENSMUSG00000096778,,
ENSMUSG00000033111,ENSG00000114405,ortholog_one2one
ENSMUSG00000094279,,
ENSMUSG00000034509,ENSG00000124688,ortholog_one2one
ENSMUSG00000028412,ENSG00000070214,ortholog_one2one
ENSMUSG00000036918,ENSG00000068724,ortholog_one2one
ENSMUSG00000062705,,
ENSMUSG00000049287,ENSG00000181873,ortholog_one2one
ENSMUSG00000096032,,
ENSMUSG00000022439,ENSG00000138964,ortholog_one2one
ENSMUSG00000094742,,
ENSMUSG00000002980,ENSG00000187244,ortholog_one2one
ENSMUSG00000095578,,
ENSMUSG00000095084,,
ENSMUSG00000030990,ENSG00000148985,ortholog_one2one
ENSMUSG00000008874,ENSG00000166509,ortholog_one2one
ENSMUSG00000024683,ENSG00000166902,ortholog_one2one
ENSMUSG00000094207,,
ENSMUSG00000027867,ENSG00000155761,ortholog_one2one
ENSMUSG00000045750,,
ENSMUSG00000095114,,
ENSMUSG00000041255,,
ENSMUSG00000096369,,
ENSMUSG00000066752,,
ENSMUSG00000038770,ENSG00000185467,ortholog_one2one
ENSMUSG00000094746,,
ENSMUSG00000024682,ENSG00000134812,ortholog_one2one
ENSMUSG00000095867,,
ENSMUSG00000026821,ENSG00000160271,ortholog_one2one
ENSMUSG00000096203,,
ENSMUSG00000094739,,
ENSMUSG00000046844,ENSG00000171724,ortholog_one2one
ENSMUSG00000096266,,
ENSMUSG00000048807,ENSG00000100036,ortholog_one2one
ENSMUSG00000094045,,
ENSMUSG00000050912,ENSG00000152558,ortholog_one2one
ENSMUSG00000095090,,
ENSMUSG00000096898,,
ENSMUSG00000020744,ENSG00000125454,ortholog_one2one
ENSMUSG00000062300,ENSG00000130202,ortholog_one2one
ENSMUSG00000073854,,
ENSMUSG00000094647,ENSG00000139351,ortholog_one2many
ENSMUSG00000074516,,
ENSMUSG00000047205,ENSG00000167065,ortholog_one2one
ENSMUSG00000028243,ENSG00000215114,ortholog_one2one
ENSMUSG00000095179,ENSG00000139351,ortholog_one2many
ENSMUSG00000096491,,
ENSMUSG00000029516,ENSG00000122966,ortholog_one2one
ENSMUSG00000022607,ENSG00000169398,ortholog_one2one
ENSMUSG00000093982,,
ENSMUSG00000039976,ENSG00000167291,ortholog_one2one
ENSMUSG00000094549,,
ENSMUSG00000096040,,
ENSMUSG00000068323,ENSG00000188687,ortholog_one2one
ENSMUSG00000031767,ENSG00000140876,ortholog_one2one
ENSMUSG00000094404,,
ENSMUSG00000020434,ENSG00000187658,ortholog_one2one
ENSMUSG00000027429,ENSG00000101310,ortholog_one2one
ENSMUSG00000096207,,
ENSMUSG00000022892,ENSG00000142192,ortholog_one2one
ENSMUSG00000093872,,
ENSMUSG00000018623,ENSG00000137673,ortholog_one2one
ENSMUSG00000096843,,
ENSMUSG00000087247,ENSG00000196711,ortholog_one2one
ENSMUSG00000093819,,
ENSMUSG00000095808,,
ENSMUSG00000073741,,
ENSMUSG00000095949,,
ENSMUSG00000009207,ENSG00000144320,ortholog_one2one
ENSMUSG00000021728,ENSG00000170571,ortholog_one2one
ENSMUSG00000093882,,
ENSMUSG00000094507,,
ENSMUSG00000022538,ENSG00000041802,ortholog_one2one
ENSMUSG00000036158,ENSG00000139174,ortholog_one2one
ENSMUSG00000024150,ENSG00000180398,ortholog_one2one
ENSMUSG00000095378,,
ENSMUSG00000094645,,
ENSMUSG00000091423,,
ENSMUSG00000002984,ENSG00000130204,ortholog_one2one
ENSMUSG00000018620,ENSG00000137674,ortholog_one2one
ENSMUSG00000096754,,
ENSMUSG00000039753,ENSG00000118564,ortholog_one2one
ENSMUSG00000096643,,
ENSMUSG00000096013,,
ENSMUSG00000021180,ENSG00000100784,ortholog_one2one
ENSMUSG00000096234,,
ENSMUSG00000025757,ENSG00000164070,ortholog_one2one
ENSMUSG00000095173,,
ENSMUSG00000091903,,
ENSMUSG00000095679,,
ENSMUSG00000037104,ENSG00000171150,ortholog_one2one
ENSMUSG00000020241,ENSG00000142173,ortholog_one2one
ENSMUSG00000095887,,
ENSMUSG00000096261,,
ENSMUSG00000040265,ENSG00000197959,ortholog_one2one
ENSMUSG00000021071,ENSG00000100505,ortholog_one2one
ENSMUSG00000029656,ENSG00000021852,ortholog_one2one
ENSMUSG00000095598,,
ENSMUSG00000020067,ENSG00000138347,ortholog_one2one
ENSMUSG00000071035,ENSG00000213593,ortholog_one2many
ENSMUSG00000095904,,
ENSMUSG00000094142,,
ENSMUSG00000055933,,
ENSMUSG00000063550,ENSG00000110713,ortholog_one2one
ENSMUSG00000096902,ENSG00000139351,ortholog_one2many
ENSMUSG00000094453,,
ENSMUSG00000036816,ENSG00000179774,ortholog_one2one
ENSMUSG00000063611,,
ENSMUSG00000093837,,
ENSMUSG00000070886,,
ENSMUSG00000035495,ENSG00000136925,ortholog_one2one
ENSMUSG00000094961,,
ENSMUSG00000096836,,
ENSMUSG00000030465,ENSG00000156011,ortholog_one2one
ENSMUSG00000041440,ENSG00000175066,ortholog_one2one
ENSMUSG00000096489,,
ENSMUSG00000041857,ENSG00000214788,ortholog_one2one
ENSMUSG00000096762,,
ENSMUSG00000066279,ENSG00000129749,ortholog_one2one
ENSMUSG00000046079,ENSG00000171492,ortholog_one2one
ENSMUSG00000095485,,
ENSMUSG00000041671,ENSG00000121350,ortholog_one2one
ENSMUSG00000094616,ENSG00000139351,ortholog_one2many
ENSMUSG00000094052,,
ENSMUSG00000020435,ENSG00000184792,ortholog_one2one
ENSMUSG00000040387,ENSG00000186231,ortholog_one2one
ENSMUSG00000027784,ENSG00000163590,ortholog_one2one
ENSMUSG00000030996,ENSG00000129744,ortholog_one2one
ENSMUSG00000094260,,
ENSMUSG00000002985,ENSG00000130203,ortholog_one2one
ENSMUSG00000055895,ENSG00000149507,ortholog_one2one
ENSMUSG00000021745,ENSG00000144724,ortholog_one2one
ENSMUSG00000094781,,
ENSMUSG00000095535,,
ENSMUSG00000074874,,
ENSMUSG00000095296,,
ENSMUSG00000069041,ENSG00000151475,ortholog_one2one
ENSMUSG00000095855,,
ENSMUSG00000022438,ENSG00000188677,ortholog_one2one
ENSMUSG00000031285,ENSG00000077279,ortholog_one2one
ENSMUSG00000098207,ENSG00000179674,ortholog_one2one
ENSMUSG00000047731,ENSG00000166272,ortholog_one2one
ENSMUSG00000024681,ENSG00000149516,ortholog_one2one
ENSMUSG00000096419,,
ENSMUSG00000057246,,
ENSMUSG00000095888,,
ENSMUSG00000050345,ENSG00000135047,ortholog_one2many
ENSMUSG00000094763,,
ENSMUSG00000002147,ENSG00000166888,ortholog_one2one
ENSMUSG00000041681,ENSG00000121351,ortholog_one2one
ENSMUSG00000053399,ENSG00000140873,ortholog_one2one
ENSMUSG00000095634,,
ENSMUSG00000009739,ENSG00000184271,ortholog_one2many
ENSMUSG00000095496,,
ENSMUSG00000096732,,
ENSMUSG00000024680,ENSG00000149534,ortholog_one2one
ENSMUSG00000070424,ENSG00000167311,ortholog_one2one
ENSMUSG00000056728,ENSG00000135047,ortholog_one2many
ENSMUSG00000094882,,
ENSMUSG00000070323,ENSG00000137675,ortholog_one2one
ENSMUSG00000095829,,
ENSMUSG00000096016,ENSG00000139351,ortholog_one2many
ENSMUSG00000025907,ENSG00000023287,ortholog_one2one
ENSMUSG00000045962,ENSG00000060237,ortholog_one2one
ENSMUSG00000042202,ENSG00000189339,ortholog_one2one
ENSMUSG00000093790,,
ENSMUSG00000042243,ENSG00000135047,ortholog_one2many
ENSMUSG00000036202,ENSG00000080345,ortholog_one2one
ENSMUSG00000034724,ENSG00000138767,ortholog_one2one
ENSMUSG00000026829,ENSG00000148288,ortholog_one2one
ENSMUSG00000095001,,
ENSMUSG00000040430,ENSG00000154217,ortholog_one2one
ENSMUSG00000096846,,
ENSMUSG00000040564,ENSG00000130208,ortholog_one2one
ENSMUSG00000096881,ENSG00000139351,ortholog_one2many
ENSMUSG00000097148,,
ENSMUSG00000094056,,
ENSMUSG00000095999,,
ENSMUSG00000074336,ENSG00000267467,ortholog_one2many
ENSMUSG00000074336,ENSG00000224916,ortholog_one2many
ENSMUSG00000072714,ENSG00000122026,ortholog_one2many
ENSMUSG00000095302,,
ENSMUSG00000026698,ENSG00000135845,ortholog_one2one
ENSMUSG00000096666,,
ENSMUSG00000056426,ENSG00000171428,ortholog_many2many
ENSMUSG00000056426,ENSG00000156006,ortholog_many2many
ENSMUSG00000096608,,
ENSMUSG00000030735,ENSG00000178952,ortholog_one2many
ENSMUSG00000066036,ENSG00000127481,ortholog_one2one
ENSMUSG00000096739,,
ENSMUSG00000027997,ENSG00000138794,ortholog_one2one
ENSMUSG00000027428,ENSG00000089050,ortholog_one2one
ENSMUSG00000094816,,
ENSMUSG00000002992,ENSG00000234906,ortholog_one2one
ENSMUSG00000096251,,
ENSMUSG00000020072,ENSG00000108187,ortholog_one2many
ENSMUSG00000053654,,
ENSMUSG00000095613,,
ENSMUSG00000008976,ENSG00000154727,ortholog_one2one
ENSMUSG00000051147,ENSG00000171428,ortholog_many2many
ENSMUSG00000051147,ENSG00000156006,ortholog_many2many
ENSMUSG00000033409,ENSG00000205078,ortholog_one2one
ENSMUSG00000095918,,
ENSMUSG00000033530,ENSG00000165914,ortholog_one2one
ENSMUSG00000094908,,
ENSMUSG00000073102,ENSG00000157856,ortholog_one2one
ENSMUSG00000022537,ENSG00000145014,ortholog_one2one
ENSMUSG00000022437,ENSG00000100347,ortholog_one2one
ENSMUSG00000093993,ENSG00000139351,ortholog_one2many
ENSMUSG00000027999,ENSG00000123739,ortholog_one2one
ENSMUSG00000060579,ENSG00000189283,ortholog_one2one
ENSMUSG00000025588,ENSG00000171428,ortholog_many2many
ENSMUSG00000025588,ENSG00000156006,ortholog_many2many
ENSMUSG00000054720,ENSG00000171488,ortholog_one2one
ENSMUSG00000096783,,
ENSMUSG00000094025,,
ENSMUSG00000002981,ENSG00000104853,ortholog_one2one
ENSMUSG00000086277,ENSG00000180999,ortholog_one2one
ENSMUSG00000095785,,
ENSMUSG00000041653,ENSG00000100344,ortholog_one2one
ENSMUSG00000038780,ENSG00000198742,ortholog_one2one
ENSMUSG00000044320,ENSG00000179058,ortholog_one2one
ENSMUSG00000095103,ENSG00000139351,ortholog_one2many
ENSMUSG00000078908,ENSG00000103111,ortholog_one2one
ENSMUSG00000095710,,
ENSMUSG00000017664,ENSG00000080189,ortholog_one2one
ENSMUSG00000094953,,
ENSMUSG00000014907,ENSG00000145414,ortholog_one2one
ENSMUSG00000094490,,
ENSMUSG00000039989,ENSG00000141582,ortholog_one2one
ENSMUSG00000094216,,
ENSMUSG00000025036,ENSG00000156398,ortholog_one2one
ENSMUSG00000070639,ENSG00000197147,ortholog_one2one
ENSMUSG00000095215,,
ENSMUSG00000024146,ENSG00000119878,ortholog_one2one
ENSMUSG00000036437,ENSG00000164128,ortholog_one2one
ENSMUSG00000018770,ENSG00000154518,ortholog_one2one
ENSMUSG00000094788,,
ENSMUSG00000096503,,
ENSMUSG00000044014,ENSG00000164129,ortholog_one2one
ENSMUSG00000025035,ENSG00000138175,ortholog_one2one
ENSMUSG00000095515,,
ENSMUSG00000034543,ENSG00000133422,ortholog_one2many
ENSMUSG00000095417,,
ENSMUSG00000049119,ENSG00000169122,ortholog_one2one
ENSMUSG00000095317,,
ENSMUSG00000025519,ENSG00000151005,ortholog_one2one
ENSMUSG00000025034,ENSG00000171206,ortholog_one2one
ENSMUSG00000063975,ENSG00000084453,ortholog_one2many
ENSMUSG00000023078,ENSG00000156234,ortholog_one2one
ENSMUSG00000093950,,
ENSMUSG00000055639,ENSG00000165659,ortholog_one2one
ENSMUSG00000040297,ENSG00000094975,ortholog_one2one
ENSMUSG00000024679,ENSG00000110077,ortholog_many2many
ENSMUSG00000024679,ENSG00000166926,ortholog_many2many
ENSMUSG00000094821,ENSG00000139351,ortholog_one2many
ENSMUSG00000019893,ENSG00000047936,ortholog_one2one
ENSMUSG00000002983,ENSG00000104856,ortholog_one2one
ENSMUSG00000021747,ENSG00000163689,ortholog_one2one
ENSMUSG00000095014,,
ENSMUSG00000072813,,
ENSMUSG00000005800,ENSG00000118113,ortholog_one2one
ENSMUSG00000096636,,
ENSMUSG00000047363,,
ENSMUSG00000037851,ENSG00000196305,ortholog_one2one
ENSMUSG00000095038,,
ENSMUSG00000067555,ENSG00000110077,ortholog_many2many
ENSMUSG00000067555,ENSG00000166926,ortholog_many2many
ENSMUSG00000095844,,
ENSMUSG00000089762,ENSG00000188483,ortholog_one2one
ENSMUSG00000096457,,
ENSMUSG00000070425,,
ENSMUSG00000028519,ENSG00000173406,ortholog_one2one
ENSMUSG00000096118,,
ENSMUSG00000059602,ENSG00000185666,ortholog_one2one
ENSMUSG00000094217,,
ENSMUSG00000024678,ENSG00000110079,ortholog_one2many
ENSMUSG00000018868,ENSG00000100341,ortholog_one2one
ENSMUSG00000021749,ENSG00000198643,ortholog_one2one
ENSMUSG00000024145,ENSG00000151665,ortholog_one2one
ENSMUSG00000091933,,
ENSMUSG00000095141,,
ENSMUSG00000009376,ENSG00000105976,ortholog_one2one
ENSMUSG00000094448,,
ENSMUSG00000091422,,
ENSMUSG00000010608,ENSG00000119707,ortholog_one2one
ENSMUSG00000096347,,
ENSMUSG00000073888,ENSG00000213927,ortholog_one2many
ENSMUSG00000028328,ENSG00000136842,ortholog_one2one
ENSMUSG00000024677,ENSG00000110077,ortholog_many2many
ENSMUSG00000024677,ENSG00000166926,ortholog_many2many
ENSMUSG00000096626,,
ENSMUSG00000001155,ENSG00000160282,ortholog_one2one
ENSMUSG00000062638,,
ENSMUSG00000069355,,
ENSMUSG00000000817,ENSG00000117560,ortholog_one2one
ENSMUSG00000095807,,
ENSMUSG00000072814,,
ENSMUSG00000095471,,
ENSMUSG00000053475,ENSG00000123610,ortholog_one2one
ENSMUSG00000094624,,
ENSMUSG00000096122,,
ENSMUSG00000021069,ENSG00000100504,ortholog_one2one
ENSMUSG00000066755,ENSG00000120337,ortholog_one2one
ENSMUSG00000094061,,
ENSMUSG00000020661,ENSG00000119772,ortholog_one2one
ENSMUSG00000058470,,
ENSMUSG00000094839,,
ENSMUSG00000096139,,
ENSMUSG00000096875,,
ENSMUSG00000047562,ENSG00000166670,ortholog_one2one
ENSMUSG00000009115,ENSG00000160284,ortholog_one2one
ENSMUSG00000095381,,
ENSMUSG00000079419,ENSG00000110077,ortholog_many2many
ENSMUSG00000079419,ENSG00000166926,ortholog_many2many
ENSMUSG00000079423,,
ENSMUSG00000033774,ENSG00000183729,ortholog_one2one
ENSMUSG00000026700,ENSG00000117586,ortholog_one2one
ENSMUSG00000095244,,
ENSMUSG00000093888,,
ENSMUSG00000027868,ENSG00000092607,ortholog_one2one
ENSMUSG00000023966,ENSG00000172426,ortholog_one2one
ENSMUSG00000095135,,
ENSMUSG00000025591,ENSG00000198498,ortholog_one2one
ENSMUSG00000096058,,
ENSMUSG00000035069,ENSG00000162600,ortholog_one2one
ENSMUSG00000022890,ENSG00000154723,ortholog_one2one
ENSMUSG00000021933,,
ENSMUSG00000096407,ENSG00000211965,ortholog_many2many
ENSMUSG00000096407,ENSG00000259490,ortholog_many2many
ENSMUSG00000096407,ENSG00000225698,ortholog_many2many
ENSMUSG00000096407,ENSG00000211976,ortholog_many2many
ENSMUSG00000096407,ENSG00000211943,ortholog_many2many
ENSMUSG00000096572,,
ENSMUSG00000024143,ENSG00000119729,ortholog_one2one
ENSMUSG00000025905,ENSG00000082556,ortholog_one2one
ENSMUSG00000094570,,
ENSMUSG00000094174,ENSG00000211965,ortholog_many2many
ENSMUSG00000094174,ENSG00000259490,ortholog_many2many
ENSMUSG00000094174,ENSG00000225698,ortholog_many2many
ENSMUSG00000094174,ENSG00000211976,ortholog_many2many
ENSMUSG00000094174,ENSG00000211943,ortholog_many2many
ENSMUSG00000043089,ENSG00000196611,ortholog_one2many
ENSMUSG00000096034,,
ENSMUSG00000066324,ENSG00000104331,ortholog_one2one
ENSMUSG00000095227,,
ENSMUSG00000061028,ENSG00000104859,ortholog_one2one
ENSMUSG00000058952,ENSG00000205403,ortholog_one2one
ENSMUSG00000096518,,
ENSMUSG00000070677,,
ENSMUSG00000032410,ENSG00000114127,ortholog_one2one
ENSMUSG00000027593,ENSG00000125970,ortholog_one2one
ENSMUSG00000095459,,
ENSMUSG00000094450,,
ENSMUSG00000031865,ENSG00000204843,ortholog_one2one
ENSMUSG00000026701,ENSG00000117592,ortholog_one2many
ENSMUSG00000094169,,
ENSMUSG00000079362,ENSG00000183347,ortholog_one2many
ENSMUSG00000001786,ENSG00000100225,ortholog_one2one
ENSMUSG00000094106,,
ENSMUSG00000035772,ENSG00000122140,ortholog_one2one
ENSMUSG00000053375,ENSG00000250565,ortholog_one2one
ENSMUSG00000095177,,
ENSMUSG00000009733,ENSG00000135457,ortholog_one2one
ENSMUSG00000053166,ENSG00000149654,ortholog_one2one
ENSMUSG00000094729,,
ENSMUSG00000022533,ENSG00000133657,ortholog_one2one
ENSMUSG00000018865,ENSG00000130540,ortholog_one2one
ENSMUSG00000037689,ENSG00000187600,ortholog_one2one
ENSMUSG00000094339,,
ENSMUSG00000060798,ENSG00000164066,ortholog_one2one
ENSMUSG00000096026,,
ENSMUSG00000007655,ENSG00000105974,ortholog_one2one
ENSMUSG00000073226,,
ENSMUSG00000093794,,
ENSMUSG00000011267,ENSG00000170684,ortholog_one2one
ENSMUSG00000033793,ENSG00000047249,ortholog_one2one
ENSMUSG00000044636,ENSG00000110925,ortholog_one2one
ENSMUSG00000031772,ENSG00000152910,ortholog_one2one
ENSMUSG00000003974,ENSG00000198822,ortholog_one2one
ENSMUSG00000095181,,
ENSMUSG00000045573,ENSG00000181195,ortholog_one2one
ENSMUSG00000079424,,
ENSMUSG00000095606,ENSG00000139351,ortholog_one2many
ENSMUSG00000000724,ENSG00000108255,ortholog_one2one
ENSMUSG00000020068,ENSG00000108187,ortholog_one2many
ENSMUSG00000036167,ENSG00000134283,ortholog_one2many
ENSMUSG00000078935,,
ENSMUSG00000096060,,
ENSMUSG00000050533,ENSG00000003402,ortholog_one2many
ENSMUSG00000097692,,
ENSMUSG00000044709,ENSG00000142252,ortholog_one2one
ENSMUSG00000095359,,
ENSMUSG00000095219,,
ENSMUSG00000094699,ENSG00000139351,ortholog_one2many
ENSMUSG00000028064,ENSG00000196189,ortholog_one2one
ENSMUSG00000025578,ENSG00000141570,ortholog_one2one
ENSMUSG00000054588,ENSG00000183347,ortholog_one2many
ENSMUSG00000096066,,
ENSMUSG00000096725,,
ENSMUSG00000058856,,
ENSMUSG00000095568,,
ENSMUSG00000036469,ENSG00000145416,ortholog_one2one
ENSMUSG00000023967,ENSG00000096080,ortholog_one2one
ENSMUSG00000044835,ENSG00000183831,ortholog_one2one
ENSMUSG00000095823,,
ENSMUSG00000037857,ENSG00000108256,ortholog_one2one
ENSMUSG00000094269,ENSG00000255298,ortholog_many2many
ENSMUSG00000026831,ENSG00000160345,ortholog_one2one
ENSMUSG00000096395,,
ENSMUSG00000051403,ENSG00000104866,ortholog_one2one
ENSMUSG00000095707,,
ENSMUSG00000057349,ENSG00000255298,ortholog_many2many
ENSMUSG00000047953,ENSG00000178732,ortholog_one2one
ENSMUSG00000004233,ENSG00000116874,ortholog_one2one
ENSMUSG00000096769,,
ENSMUSG00000020439,ENSG00000183963,ortholog_one2one
ENSMUSG00000024140,ENSG00000116016,ortholog_one2one
ENSMUSG00000025577,ENSG00000173894,ortholog_one2one
ENSMUSG00000096089,,
ENSMUSG00000092086,ENSG00000170144,ortholog_one2many
ENSMUSG00000060621,ENSG00000179846,ortholog_one2one
ENSMUSG00000098640,ENSG00000148303,ortholog_one2many
ENSMUSG00000043613,ENSG00000149968,ortholog_one2one
ENSMUSG00000063380,ENSG00000255298,ortholog_many2many
ENSMUSG00000095397,,
ENSMUSG00000033430,ENSG00000166848,ortholog_one2one
ENSMUSG00000094425,,
ENSMUSG00000052316,ENSG00000172061,ortholog_one2one
ENSMUSG00000028010,ENSG00000109534,ortholog_one2one
ENSMUSG00000002459,ENSG00000147509,ortholog_one2one
ENSMUSG00000071036,,
ENSMUSG00000095055,,
ENSMUSG00000096109,ENSG00000255298,ortholog_many2many
ENSMUSG00000027427,ENSG00000132664,ortholog_one2one
ENSMUSG00000096226,,
ENSMUSG00000095996,,
ENSMUSG00000023176,ENSG00000178772,ortholog_one2one
ENSMUSG00000093810,,
ENSMUSG00000096781,,
ENSMUSG00000096555,ENSG00000255298,ortholog_many2many
ENSMUSG00000095979,ENSG00000139351,ortholog_one2many
ENSMUSG00000096063,,
ENSMUSG00000094246,,
ENSMUSG00000074300,,
ENSMUSG00000095058,,
ENSMUSG00000020886,ENSG00000132535,ortholog_one2one
ENSMUSG00000094970,ENSG00000255298,ortholog_many2many
ENSMUSG00000074302,,
ENSMUSG00000022076,ENSG00000150361,ortholog_one2one
ENSMUSG00000037353,ENSG00000050426,ortholog_one2one
ENSMUSG00000028012,ENSG00000180245,ortholog_one2one
ENSMUSG00000096469,,
ENSMUSG00000070426,ENSG00000137522,ortholog_one2one
ENSMUSG00000015095,ENSG00000159069,ortholog_one2one
ENSMUSG00000092166,,
ENSMUSG00000094170,,
ENSMUSG00000079042,,
ENSMUSG00000049708,ENSG00000255298,ortholog_many2many
ENSMUSG00000094782,,
ENSMUSG00000096742,,
ENSMUSG00000030030,ENSG00000159239,ortholog_one2one
ENSMUSG00000093865,ENSG00000183423,ortholog_one2one
ENSMUSG00000035557,ENSG00000128422,ortholog_one2one
ENSMUSG00000002043,ENSG00000007255,ortholog_one2one
ENSMUSG00000056290,ENSG00000110079,ortholog_one2many
ENSMUSG00000095617,,
ENSMUSG00000053490,ENSG00000176979,ortholog_one2one
ENSMUSG00000062588,ENSG00000029993,ortholog_one2many
ENSMUSG00000028520,ENSG00000203963,ortholog_one2one
ENSMUSG00000048501,,
ENSMUSG00000096693,,
ENSMUSG00000046697,ENSG00000182156,ortholog_one2one
ENSMUSG00000073510,,
ENSMUSG00000095353,,
ENSMUSG00000071089,ENSG00000248167,ortholog_many2many
ENSMUSG00000018433,ENSG00000130935,ortholog_one2one
ENSMUSG00000094043,,
ENSMUSG00000094666,,
ENSMUSG00000094182,ENSG00000255298,ortholog_many2many
ENSMUSG00000057667,ENSG00000189114,ortholog_one2one
ENSMUSG00000094181,,
ENSMUSG00000095194,ENSG00000255298,ortholog_many2many
ENSMUSG00000095194,ENSG00000197849,ortholog_many2many
ENSMUSG00000095954,,
ENSMUSG00000020743,ENSG00000125457,ortholog_one2one
ENSMUSG00000026705,ENSG00000076321,ortholog_one2one
ENSMUSG00000000058,ENSG00000105971,ortholog_one2one
ENSMUSG00000096332,,
ENSMUSG00000021750,ENSG00000168309,ortholog_one2one
ENSMUSG00000041620,ENSG00000196611,ortholog_one2many
ENSMUSG00000024340,ENSG00000204290,ortholog_one2one
ENSMUSG00000087444,,
ENSMUSG00000011263,,
ENSMUSG00000026668,ENSG00000165623,ortholog_one2one
ENSMUSG00000070427,ENSG00000137496,ortholog_one2one
ENSMUSG00000094368,,
ENSMUSG00000049641,ENSG00000170162,ortholog_one2one
ENSMUSG00000022528,ENSG00000114315,ortholog_one2one
ENSMUSG00000092073,,
ENSMUSG00000058820,ENSG00000255298,ortholog_many2many
ENSMUSG00000058820,ENSG00000197849,ortholog_many2many
ENSMUSG00000027782,ENSG00000186432,ortholog_one2one
ENSMUSG00000079262,ENSG00000084453,ortholog_one2many
ENSMUSG00000096267,,
ENSMUSG00000032409,ENSG00000175054,ortholog_one2one
ENSMUSG00000075286,,
ENSMUSG00000094071,,
ENSMUSG00000002010,ENSG00000067829,ortholog_one2one
ENSMUSG00000094195,,
ENSMUSG00000036698,ENSG00000123908,ortholog_one2one
ENSMUSG00000031948,ENSG00000065427,ortholog_one2one
ENSMUSG00000059595,ENSG00000255298,ortholog_many2many
ENSMUSG00000059595,ENSG00000197849,ortholog_many2many
ENSMUSG00000062224,ENSG00000184900,ortholog_many2many
ENSMUSG00000096120,,
ENSMUSG00000095503,,
ENSMUSG00000025521,ENSG00000170088,ortholog_one2one
ENSMUSG00000094100,,
ENSMUSG00000034689,,
ENSMUSG00000057424,,
ENSMUSG00000030397,ENSG00000007047,ortholog_one2one
ENSMUSG00000095452,,
ENSMUSG00000055421,ENSG00000184226,ortholog_one2one
ENSMUSG00000033813,ENSG00000187735,ortholog_one2one
ENSMUSG00000096885,,
ENSMUSG00000029823,ENSG00000146963,ortholog_one2many
ENSMUSG00000029823,ENSG00000269955,ortholog_one2many
ENSMUSG00000095074,,
ENSMUSG00000095784,,
ENSMUSG00000058515,ENSG00000196341,ortholog_one2many
