Ensembl Gene ID,Chicken Ensembl Gene ID,Homology Type
ENSMUSG00000029656,ENSGALG00000010853,ortholog_one2one
ENSMUSG00000095598,,
ENSMUSG00000020067,ENSGALG00000003925,ortholog_one2one
ENSMUSG00000071035,ENSGALG00000007350,ortholog_one2many
ENSMUSG00000095904,,
ENSMUSG00000094142,,
ENSMUSG00000055933,,
ENSMUSG00000063550,ENSGALG00000013552,ortholog_one2many
ENSMUSG00000063550,ENSGALG00000026603,ortholog_one2many
ENSMUSG00000096902,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000094453,,
ENSMUSG00000036816,ENSGALG00000003931,ortholog_one2one
ENSMUSG00000063611,,
ENSMUSG00000093837,,
ENSMUSG00000070886,,
ENSMUSG00000035495,ENSGALG00000002110,ortholog_one2one
ENSMUSG00000094961,,
ENSMUSG00000096836,,
ENSMUSG00000030465,ENSGALG00000015428,ortholog_one2one
ENSMUSG00000041440,ENSGALG00000002729,ortholog_one2one
ENSMUSG00000096489,,
ENSMUSG00000041857,,
ENSMUSG00000096762,,
ENSMUSG00000066279,ENSGALG00000022702,ortholog_one2one
ENSMUSG00000046079,ENSGALG00000020805,ortholog_one2one
ENSMUSG00000095485,,
ENSMUSG00000041671,ENSGALG00000013173,ortholog_one2one
ENSMUSG00000094616,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000094052,,
ENSMUSG00000020435,ENSGALG00000007758,ortholog_one2one
ENSMUSG00000040387,ENSGALG00000015517,ortholog_one2one
ENSMUSG00000027784,ENSGALG00000009537,ortholog_one2one
ENSMUSG00000030996,ENSGALG00000000871,ortholog_one2many
ENSMUSG00000030996,ENSGALG00000018767,ortholog_one2many
ENSMUSG00000094260,,
ENSMUSG00000002985,,
ENSMUSG00000055895,,
ENSMUSG00000021745,ENSGALG00000007177,ortholog_one2one
ENSMUSG00000094781,,
ENSMUSG00000095535,,
ENSMUSG00000074874,,
ENSMUSG00000095296,,
ENSMUSG00000069041,ENSGALG00000016691,ortholog_many2many
ENSMUSG00000095855,,
ENSMUSG00000022438,ENSGALG00000014201,ortholog_one2one
ENSMUSG00000031285,ENSGALG00000007993,ortholog_one2one
ENSMUSG00000098207,ENSGALG00000009542,ortholog_one2one
ENSMUSG00000047731,ENSGALG00000026326,ortholog_one2one
ENSMUSG00000024681,,
ENSMUSG00000096419,,
ENSMUSG00000057246,,
ENSMUSG00000095888,,
ENSMUSG00000050345,ENSGALG00000012610,ortholog_one2many
ENSMUSG00000094763,,
ENSMUSG00000002147,ENSGALG00000025956,ortholog_one2one
ENSMUSG00000041681,ENSGALG00000013168,ortholog_one2one
ENSMUSG00000053399,ENSGALG00000005347,ortholog_one2one
ENSMUSG00000095634,,
ENSMUSG00000009739,,
ENSMUSG00000095496,,
ENSMUSG00000096732,,
ENSMUSG00000024680,,
ENSMUSG00000070424,ENSGALG00000027166,ortholog_many2many
ENSMUSG00000056728,ENSGALG00000012610,ortholog_one2many
ENSMUSG00000094882,,
ENSMUSG00000070323,ENSGALG00000019060,ortholog_one2one
ENSMUSG00000095829,,
ENSMUSG00000096016,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000025907,ENSGALG00000015259,ortholog_one2one
ENSMUSG00000045962,ENSGALG00000012992,ortholog_one2one
ENSMUSG00000042202,ENSGALG00000001374,ortholog_one2one
ENSMUSG00000093790,,
ENSMUSG00000042243,ENSGALG00000012610,ortholog_one2many
ENSMUSG00000036202,ENSGALG00000012484,ortholog_one2one
ENSMUSG00000034724,ENSGALG00000010333,ortholog_one2one
ENSMUSG00000026829,ENSGALG00000003340,ortholog_one2one
ENSMUSG00000095001,,
ENSMUSG00000040430,ENSGALG00000003668,ortholog_one2many
ENSMUSG00000040430,ENSGALG00000026816,ortholog_one2many
ENSMUSG00000040430,ENSGALG00000002610,ortholog_one2many
ENSMUSG00000096846,,
ENSMUSG00000040564,,
ENSMUSG00000096881,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000097148,ENSGALG00000014442,ortholog_one2many
ENSMUSG00000094056,,
ENSMUSG00000095999,,
ENSMUSG00000074336,,
ENSMUSG00000072714,ENSGALG00000027035,ortholog_one2many
ENSMUSG00000095302,,
ENSMUSG00000026698,,
ENSMUSG00000096666,,
ENSMUSG00000056426,ENSGALG00000005473,ortholog_many2many
ENSMUSG00000056426,ENSGALG00000005472,ortholog_many2many
ENSMUSG00000056426,ENSGALG00000005474,ortholog_many2many
ENSMUSG00000096608,,
ENSMUSG00000030735,,
ENSMUSG00000066036,ENSGALG00000003910,ortholog_one2one
ENSMUSG00000096739,,
ENSMUSG00000027997,ENSGALG00000012186,ortholog_one2one
ENSMUSG00000027428,,
ENSMUSG00000094816,,
ENSMUSG00000002992,,
ENSMUSG00000096251,,
ENSMUSG00000020072,ENSGALG00000003935,ortholog_one2many
ENSMUSG00000053654,ENSGALG00000023855,ortholog_many2many
ENSMUSG00000053654,ENSGALG00000003690,ortholog_many2many
ENSMUSG00000095613,,
ENSMUSG00000008976,ENSGALG00000015763,ortholog_one2one
ENSMUSG00000051147,ENSGALG00000005473,ortholog_many2many
ENSMUSG00000051147,ENSGALG00000005472,ortholog_many2many
ENSMUSG00000051147,ENSGALG00000005474,ortholog_many2many
ENSMUSG00000033409,,
ENSMUSG00000095918,,
ENSMUSG00000033530,ENSGALG00000010680,ortholog_one2one
ENSMUSG00000094908,,
ENSMUSG00000073102,ENSGALG00000016591,ortholog_one2one
ENSMUSG00000022537,,
ENSMUSG00000022437,ENSGALG00000014194,ortholog_one2one
ENSMUSG00000093993,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000027999,ENSGALG00000012185,ortholog_one2one
ENSMUSG00000060579,ENSGALG00000007172,ortholog_one2one
ENSMUSG00000025588,ENSGALG00000005473,ortholog_many2many
ENSMUSG00000025588,ENSGALG00000005472,ortholog_many2many
ENSMUSG00000025588,ENSGALG00000005474,ortholog_many2many
ENSMUSG00000054720,ENSGALG00000006170,ortholog_one2one
ENSMUSG00000096783,,
ENSMUSG00000094025,,
ENSMUSG00000002981,,
ENSMUSG00000086277,,
ENSMUSG00000095785,,
ENSMUSG00000041653,ENSGALG00000014190,ortholog_one2many
ENSMUSG00000038780,ENSGALG00000004655,ortholog_one2one
ENSMUSG00000044320,,
ENSMUSG00000095103,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000078908,,
ENSMUSG00000095710,,
ENSMUSG00000017664,ENSGALG00000020939,ortholog_one2one
ENSMUSG00000094953,,
ENSMUSG00000014907,ENSGALG00000009496,ortholog_one2one
ENSMUSG00000094490,,
ENSMUSG00000039989,ENSGALG00000007063,ortholog_one2one
ENSMUSG00000094216,,
ENSMUSG00000025036,ENSGALG00000008114,ortholog_one2one
ENSMUSG00000070639,ENSGALG00000006167,ortholog_one2one
ENSMUSG00000095215,,
ENSMUSG00000024146,ENSGALG00000010014,ortholog_one2one
ENSMUSG00000036437,ENSGALG00000009498,ortholog_one2one
ENSMUSG00000018770,ENSGALG00000009286,ortholog_one2one
ENSMUSG00000094788,,
ENSMUSG00000096503,,
ENSMUSG00000044014,ENSGALG00000009499,ortholog_one2one
ENSMUSG00000025035,ENSGALG00000008049,ortholog_one2one
ENSMUSG00000095515,,
ENSMUSG00000034543,ENSGALG00000007512,ortholog_one2many
ENSMUSG00000095417,,
ENSMUSG00000049119,ENSGALG00000015424,ortholog_one2one
ENSMUSG00000095317,,
ENSMUSG00000025519,,
ENSMUSG00000025034,ENSGALG00000008099,ortholog_one2one
ENSMUSG00000063975,ENSGALG00000013164,ortholog_one2many
ENSMUSG00000023078,,
ENSMUSG00000093950,,
ENSMUSG00000055639,ENSGALG00000016933,ortholog_one2one
ENSMUSG00000040297,ENSGALG00000003081,ortholog_one2one
ENSMUSG00000024679,,
ENSMUSG00000094821,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000019893,ENSGALG00000014913,ortholog_one2one
ENSMUSG00000002983,,
ENSMUSG00000021747,ENSGALG00000007168,ortholog_one2one
ENSMUSG00000095014,,
ENSMUSG00000072813,,
ENSMUSG00000005800,ENSGALG00000019061,ortholog_one2many
ENSMUSG00000096636,,
ENSMUSG00000047363,,
ENSMUSG00000037851,ENSGALG00000004813,ortholog_one2one
ENSMUSG00000095038,,
ENSMUSG00000067555,,
ENSMUSG00000095844,,
ENSMUSG00000089762,,
ENSMUSG00000096457,,
ENSMUSG00000070425,,
ENSMUSG00000028519,ENSGALG00000010857,ortholog_one2one
ENSMUSG00000096118,,
ENSMUSG00000059602,ENSGALG00000012566,ortholog_one2one
ENSMUSG00000094217,,
ENSMUSG00000024678,,
ENSMUSG00000018868,ENSGALG00000014190,ortholog_one2many
ENSMUSG00000021749,ENSGALG00000007152,ortholog_one2one
ENSMUSG00000024145,ENSGALG00000020057,ortholog_one2one
ENSMUSG00000091933,,
ENSMUSG00000095141,,
ENSMUSG00000009376,ENSGALG00000009390,ortholog_one2one
ENSMUSG00000094448,,
ENSMUSG00000091422,,
ENSMUSG00000010608,ENSGALG00000009332,ortholog_one2one
ENSMUSG00000096347,,
ENSMUSG00000073888,,
ENSMUSG00000028328,ENSGALG00000002125,ortholog_one2one
ENSMUSG00000024677,,
ENSMUSG00000096626,,
ENSMUSG00000001155,ENSGALG00000006131,ortholog_one2one
ENSMUSG00000062638,,
ENSMUSG00000069355,,
ENSMUSG00000000817,ENSGALG00000003076,ortholog_one2one
ENSMUSG00000095807,,
ENSMUSG00000072814,,
ENSMUSG00000095471,,
ENSMUSG00000053475,ENSGALG00000012481,ortholog_one2one
ENSMUSG00000094624,,
ENSMUSG00000096122,,
ENSMUSG00000021069,ENSGALG00000012365,ortholog_one2one
ENSMUSG00000066755,,
ENSMUSG00000094061,,
ENSMUSG00000020661,ENSGALG00000003993,ortholog_one2one
ENSMUSG00000058470,,
ENSMUSG00000094839,,
ENSMUSG00000096139,,
ENSMUSG00000096875,,
ENSMUSG00000047562,ENSGALG00000026297,ortholog_many2many
ENSMUSG00000047562,ENSGALG00000019063,ortholog_many2many
ENSMUSG00000009115,,
ENSMUSG00000095381,,
ENSMUSG00000079419,,
ENSMUSG00000079423,,
ENSMUSG00000033774,ENSGALG00000015261,ortholog_one2one
ENSMUSG00000026700,,
ENSMUSG00000095244,,
ENSMUSG00000093888,,
ENSMUSG00000027868,ENSGALG00000014776,ortholog_one2one
ENSMUSG00000023966,ENSGALG00000010299,ortholog_one2one
ENSMUSG00000095135,,
ENSMUSG00000025591,ENSGALG00000009501,ortholog_one2one
ENSMUSG00000096058,,
ENSMUSG00000035069,ENSGALG00000010861,ortholog_one2one
ENSMUSG00000022890,ENSGALG00000015751,ortholog_one2one
ENSMUSG00000021933,ENSGALG00000005076,ortholog_one2one
ENSMUSG00000096407,,
ENSMUSG00000096572,,
ENSMUSG00000024143,ENSGALG00000010010,ortholog_one2one
ENSMUSG00000025905,ENSGALG00000015269,ortholog_one2one
ENSMUSG00000094570,,
ENSMUSG00000094174,,
ENSMUSG00000043089,ENSGALG00000019061,ortholog_one2many
ENSMUSG00000096034,,
ENSMUSG00000066324,ENSGALG00000015421,ortholog_one2one
ENSMUSG00000095227,,
ENSMUSG00000061028,,
ENSMUSG00000058952,ENSGALG00000012126,ortholog_one2one
ENSMUSG00000096518,,
ENSMUSG00000070677,,
ENSMUSG00000032410,ENSGALG00000002706,ortholog_one2one
ENSMUSG00000027593,ENSGALG00000002054,ortholog_one2one
ENSMUSG00000095459,,
ENSMUSG00000094450,,
ENSMUSG00000031865,ENSGALG00000026129,ortholog_one2one
ENSMUSG00000026701,ENSGALG00000003053,ortholog_one2many
ENSMUSG00000094169,,
ENSMUSG00000079362,ENSGALG00000026152,ortholog_many2many
ENSMUSG00000001786,ENSGALG00000012569,ortholog_one2one
ENSMUSG00000094106,,
ENSMUSG00000035772,ENSGALG00000026303,ortholog_one2one
ENSMUSG00000053375,ENSGALG00000013036,ortholog_one2many
ENSMUSG00000095177,,
ENSMUSG00000009733,ENSGALG00000002235,ortholog_one2one
ENSMUSG00000053166,ENSGALG00000007211,ortholog_one2one
ENSMUSG00000094729,,
ENSMUSG00000022533,ENSGALG00000007075,ortholog_one2one
ENSMUSG00000018865,ENSGALG00000014189,ortholog_one2one
ENSMUSG00000037689,,
ENSMUSG00000094339,,
ENSMUSG00000060798,ENSGALG00000010170,ortholog_one2one
ENSMUSG00000096026,,
ENSMUSG00000007655,ENSGALG00000009393,ortholog_one2one
ENSMUSG00000073226,ENSGALG00000004179,ortholog_one2many
ENSMUSG00000093794,,
ENSMUSG00000011267,,
ENSMUSG00000033793,ENSGALG00000013621,ortholog_one2one
ENSMUSG00000044636,ENSGALG00000028288,ortholog_one2one
ENSMUSG00000031772,ENSGALG00000023179,ortholog_one2many
ENSMUSG00000003974,ENSGALG00000006576,ortholog_one2one
ENSMUSG00000095181,,
ENSMUSG00000045573,ENSGALG00000015419,ortholog_one2one
ENSMUSG00000079424,,
ENSMUSG00000095606,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000000724,ENSGALG00000004035,ortholog_one2one
ENSMUSG00000020068,ENSGALG00000003935,ortholog_one2many
ENSMUSG00000036167,ENSGALG00000009547,ortholog_one2many
ENSMUSG00000078935,,
ENSMUSG00000096060,,
ENSMUSG00000050533,ENSGALG00000008240,ortholog_one2many
ENSMUSG00000097692,,
ENSMUSG00000044709,,
ENSMUSG00000095359,,
ENSMUSG00000095219,,
ENSMUSG00000094699,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000028064,,
ENSMUSG00000025578,ENSGALG00000026548,ortholog_one2one
ENSMUSG00000054588,ENSGALG00000000720,ortholog_many2many
ENSMUSG00000096066,,
ENSMUSG00000096725,,
ENSMUSG00000058856,,
ENSMUSG00000095568,,
ENSMUSG00000036469,ENSGALG00000009520,ortholog_one2one
ENSMUSG00000023967,ENSGALG00000010296,ortholog_one2one
ENSMUSG00000044835,,
ENSMUSG00000095823,,
ENSMUSG00000037857,ENSGALG00000004042,ortholog_one2one
ENSMUSG00000094269,,
ENSMUSG00000026831,,
ENSMUSG00000096395,,
ENSMUSG00000051403,,
ENSMUSG00000095707,,
ENSMUSG00000057349,,
ENSMUSG00000047953,ENSGALG00000028500,ortholog_one2one
ENSMUSG00000004233,ENSGALG00000014772,ortholog_one2one
ENSMUSG00000096769,,
ENSMUSG00000020439,ENSGALG00000011865,ortholog_one2one
ENSMUSG00000024140,ENSGALG00000010005,ortholog_one2one
ENSMUSG00000025577,ENSGALG00000023338,ortholog_one2one
ENSMUSG00000096089,,
ENSMUSG00000092086,ENSGALG00000009250,ortholog_one2many
ENSMUSG00000060621,,
ENSMUSG00000098640,ENSGALG00000003197,ortholog_one2many
ENSMUSG00000043613,ENSGALG00000026297,ortholog_many2many
ENSMUSG00000043613,ENSGALG00000019063,ortholog_many2many
ENSMUSG00000063380,,
ENSMUSG00000095397,,
ENSMUSG00000033430,ENSGALG00000000903,ortholog_one2one
ENSMUSG00000094425,,
ENSMUSG00000052316,ENSGALG00000007104,ortholog_one2one
ENSMUSG00000028010,ENSGALG00000020164,ortholog_one2one
ENSMUSG00000002459,ENSGALG00000025941,ortholog_one2one
ENSMUSG00000071036,,
ENSMUSG00000095055,,
ENSMUSG00000096109,,
ENSMUSG00000027427,ENSGALG00000008749,ortholog_one2one
ENSMUSG00000096226,,
ENSMUSG00000095996,,
ENSMUSG00000023176,ENSGALG00000028352,ortholog_one2one
ENSMUSG00000093810,,
ENSMUSG00000096781,,
ENSMUSG00000096555,,
ENSMUSG00000095979,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000096063,,
ENSMUSG00000094246,,
ENSMUSG00000074300,,
ENSMUSG00000095058,,
ENSMUSG00000020886,,
ENSMUSG00000094970,,
ENSMUSG00000074302,,
ENSMUSG00000022076,ENSGALG00000016907,ortholog_one2one
ENSMUSG00000037353,,
ENSMUSG00000028012,ENSGALG00000012181,ortholog_one2one
ENSMUSG00000096469,,
ENSMUSG00000070426,ENSGALG00000000868,ortholog_one2one
ENSMUSG00000015095,ENSGALG00000008966,ortholog_one2one
ENSMUSG00000092166,,
ENSMUSG00000094170,,
ENSMUSG00000079042,,
ENSMUSG00000049708,,
ENSMUSG00000094782,,
ENSMUSG00000096742,,
ENSMUSG00000030030,,
ENSMUSG00000093865,ENSGALG00000026627,ortholog_one2one
ENSMUSG00000035557,ENSGALG00000023855,ortholog_many2many
ENSMUSG00000035557,ENSGALG00000003690,ortholog_many2many
ENSMUSG00000002043,,
ENSMUSG00000056290,,
ENSMUSG00000095617,,
ENSMUSG00000053490,ENSGALG00000011997,ortholog_many2many
ENSMUSG00000062588,ENSGALG00000009071,ortholog_one2many
ENSMUSG00000028520,,
ENSMUSG00000048501,,
ENSMUSG00000096693,,
ENSMUSG00000046697,ENSGALG00000013743,ortholog_one2one
ENSMUSG00000073510,,
ENSMUSG00000095353,,
ENSMUSG00000071089,ENSGALG00000000117,ortholog_many2many
ENSMUSG00000018433,ENSGALG00000028883,ortholog_one2many
ENSMUSG00000018433,ENSGALG00000003650,ortholog_one2many
ENSMUSG00000094043,,
ENSMUSG00000094666,,
ENSMUSG00000094182,,
ENSMUSG00000057667,,
ENSMUSG00000094181,,
ENSMUSG00000095194,,
ENSMUSG00000095954,,
ENSMUSG00000020743,ENSGALG00000026715,ortholog_one2one
ENSMUSG00000026705,ENSGALG00000003513,ortholog_one2one
ENSMUSG00000000058,ENSGALG00000009396,ortholog_one2one
ENSMUSG00000096332,,
ENSMUSG00000021750,ENSGALG00000007139,ortholog_one2one
ENSMUSG00000041620,ENSGALG00000019061,ortholog_one2many
ENSMUSG00000024340,,
ENSMUSG00000087444,,
ENSMUSG00000011263,,
ENSMUSG00000026668,,
ENSMUSG00000070427,,
ENSMUSG00000094368,,
ENSMUSG00000049641,ENSGALG00000014917,ortholog_one2one
ENSMUSG00000022528,ENSGALG00000028015,ortholog_one2many
ENSMUSG00000092073,,
ENSMUSG00000058820,,
ENSMUSG00000027782,ENSGALG00000009549,ortholog_one2one
ENSMUSG00000079262,ENSGALG00000013164,ortholog_one2many
ENSMUSG00000096267,,
ENSMUSG00000032409,ENSGALG00000002663,ortholog_one2one
ENSMUSG00000075286,,
ENSMUSG00000094071,,
ENSMUSG00000002010,ENSGALG00000026988,ortholog_one2many
ENSMUSG00000094195,,
ENSMUSG00000036698,ENSGALG00000016189,ortholog_one2one
ENSMUSG00000031948,ENSGALG00000000907,ortholog_one2one
ENSMUSG00000059595,,
ENSMUSG00000062224,,
ENSMUSG00000096120,,
ENSMUSG00000095503,,
ENSMUSG00000025521,ENSGALG00000009528,ortholog_one2one
ENSMUSG00000094100,,
ENSMUSG00000034689,,
ENSMUSG00000057424,,
ENSMUSG00000030397,,
ENSMUSG00000095452,,
ENSMUSG00000055421,ENSGALG00000016908,ortholog_one2one
ENSMUSG00000033813,ENSGALG00000015274,ortholog_one2one
ENSMUSG00000096885,,
ENSMUSG00000029823,ENSGALG00000011857,ortholog_one2one
ENSMUSG00000095074,,
ENSMUSG00000095784,,
ENSMUSG00000058515,,
ENSMUSG00000024675,,
ENSMUSG00000096533,,
ENSMUSG00000040705,,
ENSMUSG00000095433,,
ENSMUSG00000074011,,
ENSMUSG00000027361,ENSGALG00000023440,ortholog_one2one
ENSMUSG00000095725,,
ENSMUSG00000026664,ENSGALG00000014565,ortholog_one2one
ENSMUSG00000021725,ENSGALG00000014880,ortholog_one2one
ENSMUSG00000094354,,
ENSMUSG00000068391,ENSGALG00000028342,ortholog_one2one
ENSMUSG00000039765,ENSGALG00000014514,ortholog_one2one
ENSMUSG00000063221,,
ENSMUSG00000028017,ENSGALG00000012155,ortholog_one2one
ENSMUSG00000031605,ENSGALG00000009554,ortholog_one2one
ENSMUSG00000079363,ENSGALG00000000720,ortholog_many2many
ENSMUSG00000073497,,
ENSMUSG00000093895,,
ENSMUSG00000030399,,
ENSMUSG00000096173,ENSGALG00000027561,ortholog_one2many
ENSMUSG00000042628,ENSGALG00000009338,ortholog_one2one
ENSMUSG00000095718,,
ENSMUSG00000064333,,
ENSMUSG00000096275,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000021932,ENSGALG00000017015,ortholog_one2one
ENSMUSG00000066306,ENSGALG00000001258,ortholog_one2one
ENSMUSG00000090121,ENSGALG00000020342,ortholog_one2one
ENSMUSG00000096556,,
ENSMUSG00000031626,ENSGALG00000013427,ortholog_one2one
ENSMUSG00000038467,ENSGALG00000002095,ortholog_one2one
ENSMUSG00000095875,,
ENSMUSG00000047667,,
ENSMUSG00000094560,,
ENSMUSG00000096379,,
ENSMUSG00000041220,ENSGALG00000012131,ortholog_one2one
ENSMUSG00000001175,ENSGALG00000026445,ortholog_one2one
ENSMUSG00000048281,ENSGALG00000017014,ortholog_one2one
ENSMUSG00000096259,,
ENSMUSG00000062103,,
ENSMUSG00000096471,,
ENSMUSG00000053797,ENSGALG00000023855,ortholog_many2many
ENSMUSG00000053797,ENSGALG00000003690,ortholog_many2many
ENSMUSG00000095715,,
ENSMUSG00000046168,ENSGALG00000017012,ortholog_one2one
ENSMUSG00000026708,ENSGALG00000026825,ortholog_one2one
ENSMUSG00000044798,,
ENSMUSG00000094575,,
ENSMUSG00000031949,ENSGALG00000000908,ortholog_one2one
ENSMUSG00000021392,ENSGALG00000004750,ortholog_one2one
ENSMUSG00000096655,,
ENSMUSG00000094138,,
ENSMUSG00000035235,ENSGALG00000017011,ortholog_one2one
ENSMUSG00000002007,ENSGALG00000006544,ortholog_one2one
ENSMUSG00000043911,,
ENSMUSG00000094835,,
ENSMUSG00000019689,ENSGALG00000011856,ortholog_one2one
ENSMUSG00000071019,ENSGALG00000022827,ortholog_one2many
ENSMUSG00000095337,,
ENSMUSG00000053062,ENSGALG00000015746,ortholog_one2one
ENSMUSG00000040714,,
ENSMUSG00000094434,,
ENSMUSG00000094333,,
ENSMUSG00000049926,,
ENSMUSG00000093845,,
ENSMUSG00000075702,ENSGALG00000025972,ortholog_one2one
ENSMUSG00000046756,ENSGALG00000007999,ortholog_one2one
ENSMUSG00000072821,,
ENSMUSG00000096650,,
ENSMUSG00000075703,ENSGALG00000016560,ortholog_one2one
ENSMUSG00000096050,,
ENSMUSG00000029298,ENSGALG00000000720,ortholog_many2many
ENSMUSG00000021930,ENSGALG00000017010,ortholog_one2one
ENSMUSG00000094653,,
ENSMUSG00000061039,,
ENSMUSG00000035829,ENSGALG00000002489,ortholog_one2one
ENSMUSG00000096315,,
ENSMUSG00000061535,ENSGALG00000014515,ortholog_one2one
ENSMUSG00000029552,ENSGALG00000009398,ortholog_one2many
ENSMUSG00000094853,,
ENSMUSG00000096253,,
ENSMUSG00000062093,ENSGALG00000003800,ortholog_one2many
ENSMUSG00000095793,,
ENSMUSG00000085720,,
ENSMUSG00000096162,,
ENSMUSG00000049493,ENSGALG00000002647,ortholog_one2one
ENSMUSG00000064307,,
ENSMUSG00000067276,ENSGALG00000008006,ortholog_one2one
ENSMUSG00000072822,,
ENSMUSG00000096511,,
ENSMUSG00000026946,ENSGALG00000012480,ortholog_one2one
ENSMUSG00000028236,ENSGALG00000022827,ortholog_one2many
ENSMUSG00000095293,,
ENSMUSG00000021222,ENSGALG00000009345,ortholog_one2one
ENSMUSG00000095405,,
ENSMUSG00000050505,ENSGALG00000016934,ortholog_one2one
ENSMUSG00000021390,ENSGALG00000026736,ortholog_one2one
ENSMUSG00000094341,,
ENSMUSG00000096230,,
ENSMUSG00000068240,,
ENSMUSG00000096532,,
ENSMUSG00000029553,ENSGALG00000009411,ortholog_one2one
ENSMUSG00000094064,,
ENSMUSG00000048368,ENSGALG00000026080,ortholog_one2one
ENSMUSG00000095011,,
ENSMUSG00000095049,,
ENSMUSG00000095553,,
ENSMUSG00000067341,,
ENSMUSG00000094073,,
ENSMUSG00000028521,ENSGALG00000011121,ortholog_one2one
ENSMUSG00000096711,,
ENSMUSG00000021559,ENSGALG00000012608,ortholog_one2one
ENSMUSG00000096272,,
ENSMUSG00000062611,ENSGALG00000010077,ortholog_one2many
ENSMUSG00000078517,ENSGALG00000003969,ortholog_one2one
ENSMUSG00000079263,ENSGALG00000013164,ortholog_one2many
ENSMUSG00000030842,ENSGALG00000027888,ortholog_one2one
ENSMUSG00000095263,,
ENSMUSG00000021340,ENSGALG00000012666,ortholog_one2one
ENSMUSG00000034317,ENSGALG00000023571,ortholog_one2one
ENSMUSG00000094529,,
ENSMUSG00000041390,ENSGALG00000026838,ortholog_one2one
ENSMUSG00000034438,ENSGALG00000000720,ortholog_many2many
ENSMUSG00000045545,ENSGALG00000023855,ortholog_many2many
ENSMUSG00000045545,ENSGALG00000003690,ortholog_many2many
ENSMUSG00000095968,,
ENSMUSG00000034570,ENSGALG00000023266,ortholog_one2one
ENSMUSG00000095345,,
ENSMUSG00000078630,,
ENSMUSG00000025903,ENSGALG00000026900,ortholog_one2one
ENSMUSG00000096777,,
ENSMUSG00000094711,,
ENSMUSG00000095626,,
ENSMUSG00000017291,ENSGALG00000004082,ortholog_one2one
ENSMUSG00000094444,,
ENSMUSG00000094789,,
ENSMUSG00000050108,ENSGALG00000012602,ortholog_one2one
ENSMUSG00000094623,,
ENSMUSG00000067642,,
ENSMUSG00000031950,ENSGALG00000003208,ortholog_one2one
ENSMUSG00000051617,ENSGALG00000003856,ortholog_one2one
ENSMUSG00000096698,,
ENSMUSG00000096542,,
ENSMUSG00000094232,,
ENSMUSG00000095192,,
ENSMUSG00000022635,ENSGALG00000009544,ortholog_one2one
ENSMUSG00000031951,ENSGALG00000003219,ortholog_one2one
ENSMUSG00000021929,ENSGALG00000017009,ortholog_one2one
ENSMUSG00000094869,,
ENSMUSG00000021388,ENSGALG00000004722,ortholog_one2one
ENSMUSG00000032839,ENSGALG00000002639,ortholog_one2one
ENSMUSG00000057378,ENSGALG00000009705,ortholog_one2one
ENSMUSG00000050765,,
ENSMUSG00000031952,ENSGALG00000000901,ortholog_many2many
ENSMUSG00000096538,,
ENSMUSG00000052957,ENSGALG00000017658,ortholog_one2one
ENSMUSG00000026709,ENSGALG00000023749,ortholog_one2one
ENSMUSG00000095830,,
ENSMUSG00000030649,ENSGALG00000027411,ortholog_one2many
ENSMUSG00000023951,ENSGALG00000010290,ortholog_one2one
ENSMUSG00000041609,ENSGALG00000007319,ortholog_one2one
ENSMUSG00000096394,,
ENSMUSG00000031953,ENSGALG00000002861,ortholog_one2one
ENSMUSG00000021928,,
ENSMUSG00000096752,,
ENSMUSG00000020911,ENSGALG00000019719,ortholog_one2one
