Ensembl.Gene.ID	brain_GSM752588	brain_GSM752590	cerebellum_GSM752592	cerebellum_GSM752594	heart_GSM752596	heart_GSM752598	adult mammalian kidney_GSM752601	adult mammalian kidney_GSM752603	liver_GSM752606	liver_GSM752608	testis_GSM752611	testis_GSM752613
ENSMODG00000000294	0.27608	0.27363	0.53233	0.33611	0	0.07125	0.13772	0.23775	0.10997	0.14479	13.08445	8.48188
ENSMODG00000000298	10.92469	11.02332	4.11627	3.39313	0.18279	0.16976	0.43192	1.73825	0.34239	0.34031	54.72655	82.88654
ENSMODG00000000299	2.136	1.76164	1.02362	1.20227	0.8291	2.16959	2.70875	4.20766	2.19189	1.80402	2.85518	1.93445
ENSMODG00000000300	1.41706	1.51235	2.23421	1.66215	1.42611	1.01297	1.88569	1.12656	3.34828	1.2576	1.67011	1.51415
ENSMODG00000000302	4.73299	5.95938	3.16605	5.94334	1.45693	3.15399	1.4819	2.532	0.83622	1.0511	2.34589	2.16572
ENSMODG00000000303	19.35395	24.15155	10.58434	14.57335	5.26479	10.89066	12.71777	19.50849	5.38223	5.51291	9.83795	15.17275
ENSMODG00000000304	0.08746	0	0.34687	0.44439	0	0	0.81444	0.18067	0	0.18334	1.33952	0.2776
ENSMODG00000000305	5.44554	3.29437	6.75791	4.41331	4.20228	6.11501	4.88585	5.48694	4.57239	3.95474	9.50207	11.1459
ENSMODG00000000306	59.41581	54.44441	81.84384	75.14791	0	0.03046	0.09161	0	0	0	0.13184	0.05464
ENSMODG00000000307	0.06375	0	0	0	0.17558	0.16922	0	0	39.50157	49.19344	0	0.1012
ENSMODG00000000308	2.4197	2.12227	7.30032	4.77095	3.08327	1.51999	1.38789	1.43713	0.51255	0.3501	26.1255	29.81441
ENSMODG00000000309	6.9155	9.99521	17.76983	10.24546	1.62188	0.66818	183.12006	131.58316	0.12362	0	0.80962	0.23974
ENSMODG00000000311	1.4253	0.86733	0.96973	0.97699	2.58997	2.93114	9.38059	9.77943	0.77513	0.3473	0.72483	0.76048
ENSMODG00000000312	3.07831	4.13698	0.16733	0.13393	0.02898	0.00931	0	0	0.02873	0	0.16156	0.11715
ENSMODG00000000314	41.13439	46.52186	50.71305	49.79069	24.5565	26.3199	102.1167	88.11587	70.75788	72.5007	105.92777	80.08693
ENSMODG00000000315	27.47227	32.94165	41.37946	38.01532	118.91723	122.28028	85.77248	111.75372	46.63357	46.64269	102.44182	111.7311
ENSMODG00000000316	7.97964	6.53949	12.42144	6.97356	4.08021	2.13061	7.79568	4.3844	1.88459	3.17785	12.05748	10.1289
ENSMODG00000000317	0.64086	1.01603	0.60259	1.08575	0.03921	0.31509	0.49274	0.8831	0.07773	0.05971	44.89115	47.63546
ENSMODG00000000318	0.60596	0.20475	0.89444	0.25069	5.51156	2.23254	0.48755	0.31077	0.32068	0.05912	3.4004	2.48323
ENSMODG00000000319	6.07983	3.57688	6.4823	5.39973	4.75917	4.20843	6.08039	4.47119	5.39952	3.32904	89.81273	56.38725
ENSMODG00000000320	4.11913	2.57802	6.53619	5.84013	104.73254	37.30008	82.62125	53.95329	12.31237	14.36925	7.97145	8.8795
ENSMODG00000000321	0.14935	0.14795	0.29626	0.18983	0.30854	0.16525	0	0.1543	0	0	1.00108	0.59277
ENSMODG00000000322	3.63785	2.71672	1.53379	2.67966	0	0.69991	1.40309	3.48733	2.30329	1.76927	2.62506	2.25982
ENSMODG00000000324	11.59621	10.54267	8.01861	6.53388	10.54859	5.91622	7.17269	6.89022	7.50405	5.8017	2.10537	2.70226
ENSMODG00000000325	4.69871	2.32382	9.18678	6.6487	1.32541	1.77339	1.97933	1.59163	1.40961	1.10122	3.921	3.75047
ENSMODG00000000326	4.77936	4.55271	3.08647	3.81333	3.41842	8.39428	3.15524	4.44167	2.83248	3.18604	4.39911	5.52877
ENSMODG00000000327	0.19224	0.20777	0.09242	0.08881	0.5776	1.42308	0.79074	0.93919	2.29055	1.68619	4.8867	4.35608
ENSMODG00000000328	1.35674	1.48367	1.08884	1.11757	0	0.02486	4.059	4.60306	1.04746	0.51027	7.34692	6.65475
ENSMODG00000000329	5.39836	2.32344	0	0	0.03986	0.03202	0.11555	0.26924	0.17783	0	0.02772	0.03446
ENSMODG00000000330	10.77425	13.04369	19.72113	21.31135	116.57964	83.84786	107.91503	100.81993	42.60533	54.65983	15.75455	19.04226
ENSMODG00000000333	0.08769	0	0	0.22286	0	0	0	0	0	0	0	0
ENSMODG00000000334	10.33873	17.81249	6.06681	8.94435	12.72303	5.67364	113.82211	53.91235	15.87331	18.85084	9.8695	3.94108
ENSMODG00000000336	11.64201	7.01863	14.75059	7.81842	15.17899	8.24684	13.72453	9.69874	4.5928	3.99249	8.13812	8.99499
ENSMODG00000000337	0.39515	0.46405	0.11609	0.14882	0	0.01294	0	0.06042	0	0	8.7446	7.27216
ENSMODG00000000338	2.74662	4.35494	1.45271	2.48184	1.51292	3.67331	3.89847	5.80342	2.83313	4.09674	1.63638	2.80996
ENSMODG00000000339	3.67913	2.0834	3.94579	2.75758	0.98068	1.24544	4.87319	6.23798	2.68494	3.76961	47.53479	41.82698
ENSMODG00000000340	15.17379	16.02782	16.5576	17.34726	112.20444	119.76811	161.64533	151.60883	45.11061	44.77616	13.90501	14.97783
ENSMODG00000000342	36.70671	49.2297	28.46584	34.36786	41.80791	83.65994	61.33076	74.16142	43.3299	30.68071	17.4418	24.09776
ENSMODG00000000343	3.21976	2.5331	1.49502	1.5616	0.81232	1.74023	2.61638	3.45466	1.5435	1.23723	1.12964	1.83385
ENSMODG00000000344	0.02476	0.04907	0.09821	0.06291	23.79742	55.09578	0	0.15351	0	0	0.90079	0.45196
ENSMODG00000000345	0.624	0.58199	2.621	1.07281	2.42633	1.85176	1.12346	0.91046	1.90422	0.92388	0.35156	0.4079
ENSMODG00000000346	30.52982	32.78652	53.41489	55.83299	42.76211	24.62454	61.13845	46.97372	57.24802	68.24299	69.25479	73.11442
ENSMODG00000000347	0.69746	0.49764	0.14756	0.31905	0.53787	0.54321	4.41769	5.13229	6.36053	6.90493	0.42742	0.66434
ENSMODG00000000348	0.65338	1.14247	4.2943	3.63826	0.31758	0.86735	0.63921	0.59575	0.36722	0.48371	3.71677	3.78274
ENSMODG00000000349	2.04716	1.57255	2.3503	2.01652	1.26758	0.8146	0.9291	0.59044	0.21669	0.39943	0.79011	0.57947
ENSMODG00000000350	3.00038	2.57915	0.09556	0	0	0	0.09617	0	0	0	3.0461	2.4103
ENSMODG00000000351	1.2222	1.90167	0.30205	0.20314	0	0.13142	0.03041	0.04724	0	0.04793	41.12424	35.19657
ENSMODG00000000352	0.03123	0	0	0.15874	0.77442	1.24417	0	0	0	0	0	0.04958
ENSMODG00000000353	0.16587	0	0.29248	0.14047	0	0	0.29433	0	0	0.46394	0.63529	0.08775
ENSMODG00000000354	0.26884	1.25211	0.10664	0.11954	0	0.01782	0.01786	0.02775	0	0.02816	13.77117	19.89766
ENSMODG00000000355	4.63896	3.01281	6.09955	7.52648	4.61991	3.16626	7.42837	8.07189	4.72305	3.24336	7.17734	5.30491
ENSMODG00000000356	0	0	0	0.07489	0	0.05216	0	0.12183	0	0	8.12937	8.23647
ENSMODG00000000357	0	0	0.07089	0.06812	0	0	0.02382	0.037	0	0	1.13018	0.48265
ENSMODG00000000358	0	0	0	0	0	0	0	0	0	0	0.12582	0
ENSMODG00000000359	0.81444	0.4699	0.31351	0.51094	17.63285	21.5193	3.40206	3.23895	0.01404	0.04334	5.40967	4.63981
ENSMODG00000000361	32.00563	62.37586	59.60279	53.20799	160.14112	104.57107	97.59904	118.52873	61.53575	65.45257	63.84678	73.03879
ENSMODG00000000363	4.16083	3.4144	2.20072	3.00524	1.04546	1.20166	1.08786	1.62961	0.31886	0.79626	10.56844	9.15476
ENSMODG00000000364	11.96313	35.39246	6.91794	5.31819	1895.20737	2873.0094	2.41341	7.93018	0	0	0.80159	0.94126
ENSMODG00000000365	19.77033	21.78811	22.97733	25.91014	7.44749	5.92405	48.72222	26.75475	12.95063	19.33914	7.97985	24.06714
ENSMODG00000000367	8.93143	12.92971	10.06434	8.38828	8.23541	6.46119	5.68395	8.34762	8.37615	5.37571	5.80062	16.27478
ENSMODG00000000369	227.35643	262.50462	270.70937	273.0594	242.64091	166.3877	406.31449	326.67313	396.2615	277.64508	284.51561	263.77116
ENSMODG00000000370	0.98654	0.88695	0.29588	0.15511	0.02806	0.06299	0.27063	0.33635	0.16665	0.04274	0	0.04845
ENSMODG00000000373	0	0	0	0	0	0.27674	0	0.32317	0	0	0	0
ENSMODG00000000374	2.7382	1.97828	2.35445	1.74829	1.33747	1.99363	3.51799	2.95534	1.95193	1.4711	18.85718	13.81173
ENSMODG00000000375	1.01963	1.54538	2.18108	1.75289	0.33043	0.76973	4.78868	14.38131	94.82089	141.46683	3.15879	4.09435
ENSMODG00000000376	15.6891	11.91367	13.43323	13.51954	2.64898	3.21867	13.51801	13.29491	2.37985	4.28687	10.47562	9.35195
ENSMODG00000000377	0.9574	0.60369	0.54669	0.6635	1.04873	0.78957	0.63693	0.35977	0.71286	0.18254	3.00015	6.16583
ENSMODG00000000378	0.08698	0.27571	0.04596	0	0.09585	0.04618	0.09262	0.79099	0.04745	0	0.26641	0.16567
ENSMODG00000000380	2.24131	0.20419	0.54505	0.13091	0	0	16.3176	14.05814	2.32123	3.45825	0.09865	0.20452
ENSMODG00000000382	2.9472	2.99545	1.7987	2.01652	0.10411	0.03346	35.59698	49.51556	1.13481	0.63409	1.3025	0.71982
ENSMODG00000000383	3.98339	5.03431	7.1758	6.35748	2.2261	2.12888	2.20219	3.26158	2.10168	1.77586	6.33873	5.74326
ENSMODG00000000384	29.69924	28.79014	41.17952	44.7545	1.50715	1.18876	5.29574	4.73	0.40752	0.4174	2.09589	3.47491
ENSMODG00000000386	0	0	0	0.05275	3.72027	1.85758	19.07982	23.62444	0.73756	0.3487	0	0
ENSMODG00000000387	0.28032	0.42479	0.06547	0.06291	0.22711	0.21893	1.51408	1.84059	1.28326	2.24819	0.6001	0.54976
ENSMODG00000000388	3.13877	1.90714	3.21125	2.50362	1.07273	1.25715	2.01214	3.12558	1.31368	1.15335	3.68559	3.60075
ENSMODG00000000390	0.18777	0.21268	0	0.20447	0.07382	0.23739	8.6371	7.20729	4.10105	0.90011	3.08184	2.42708
ENSMODG00000000391	16.42813	14.12502	16.49201	16.23163	2.07938	3.76854	4.25957	5.11851	4.69991	3.16707	19.66314	21.62147
ENSMODG00000000392	0.49765	0.87676	0.58496	0.14047	0.60921	0.09788	770.8028	857.19879	744.1574	648.08579	0.2117	0
ENSMODG00000000393	78.60047	122.10877	66.65647	85.4039	27.76761	66.59029	119.24823	209.16186	293.11419	323.45899	78.65933	67.28034
ENSMODG00000000394	32.81394	42.61265	71.48249	84.82226	92.6333	35.92826	73.43226	37.458	36.34125	63.99446	36.8615	34.37639
ENSMODG00000000395	0.41162	0.36252	0.36286	0.58111	1.63748	2.34761	0	0	0	0	0.17523	0.07263
ENSMODG00000000396	43.63452	47.11838	124.89925	120.63678	98.14678	33.41551	73.31584	49.069	34.70181	34.24822	42.34521	35.36374
ENSMODG00000000397	11.32308	13.60096	12.25033	12.86185	9.21413	5.76988	11.64283	12.41161	13.58458	11.51513	25.95555	11.30288
ENSMODG00000000398	0.81034	1.07076	0	0.51481	0.55794	1.01601	0.35945	0.55836	0.36878	0.84978	1.03463	0.64325
ENSMODG00000000399	9.87388	4.00544	9.00975	6.38325	3.89637	3.80726	3.22708	5.25156	1.8131	1.8166	20.23608	17.0042
ENSMODG00000000400	1.3745	1.61652	0.75897	1.22828	0.54076	1.14962	0.40202	1.31117	0.45366	0.44357	0.86779	0.98313
ENSMODG00000000401	0.0218	0	0.02883	0	0.03003	0.11575	8.44097	6.66861	0.68453	0.77729	1.83678	1.95523
ENSMODG00000000403	80.78682	65.13125	79.24879	72.80749	21.75738	19.06343	22.56511	25.03695	6.18309	4.1976	6.05135	5.35071
ENSMODG00000000405	0.61596	0.63144	1.54475	1.29543	0.2633	0.38537	1.4131	2.19505	2.14574	4.32122	6.50794	4.906
ENSMODG00000000406	12.75328	7.16243	10.66404	9.47415	7.56996	6.74198	11.81971	10.02545	3.34971	3.94955	35.55136	39.64668
ENSMODG00000000407	9.48435	13.46905	11.35628	8.9199	55.63801	29.77563	30.90523	32.26196	14.88513	22.08601	15.44584	10.7293
ENSMODG00000000408	3.88499	3.99544	4.06313	4.47647	5.71402	5.19655	3.54193	6.43224	42.18988	45.81328	5.43483	4.41201
ENSMODG00000000409	8.42254	8.54646	5.28959	6.29541	2.07216	2.66341	4.51715	5.34799	9.71986	10.85368	133.50056	137.0301
ENSMODG00000000412	5.58856	5.22453	5.2984	5.62744	8.13182	13.34517	80.39841	91.5408	34.2609	34.50205	4.64455	4.26856
ENSMODG00000000414	1.6244	2.70785	27.02019	27.62371	22.87155	18.34014	14.10033	12.42637	6.96369	5.60419	2.384	1.56653
ENSMODG00000000415	0.40005	0.26439	0.1764	0.16951	0.18371	0.47208	0.17751	1.10255	0.54622	0.2798	0	0.31758
ENSMODG00000000416	2.42865	1.38025	3.04618	1.72458	0.78701	0.92457	1.02185	0.95966	0.29261	0.37446	2.25708	2.38135
ENSMODG00000000417	0.08136	0.04038	0.01347	0	0.18213	0.07652	0.89337	1.64004	0	0	0.79868	0.75904
ENSMODG00000000418	1.02782	1.69106	0.97439	0.64064	1.38874	1.45885	2.09019	3.40722	0.82076	0.77289	3.37961	4.01756
ENSMODG00000000420	12.37299	14.31336	0.30268	0.39672	0	0	0.52619	0.08601	0	0	0	0
ENSMODG00000000421	5.41184	4.84692	3.89253	3.3376	23.32485	20.24095	59.71991	59.06727	81.7962	65.54246	38.68078	24.48011
ENSMODG00000000422	2.48701	2.34722	2.03578	2.10678	1.14157	2.46314	4.88522	4.40625	0.48499	2.48405	4.53605	4.7002
ENSMODG00000000423	2.39775	0.6337	4.15693	1.42186	1.46755	2.07495	6.31023	5.72706	5.52833	7.37605	42.14282	46.18495
ENSMODG00000000424	0	0	0	0	0	0	0	0	0	0	13.32606	9.17917
ENSMODG00000000427	10.1581	13.69135	29.2379	32.83046	14.12003	8.38855	32.28146	28.10802	13.84924	13.97601	19.58364	15.26262
ENSMODG00000000429	33.1212	36.40453	118.94699	145.51096	0	0	0	0	0	0	0	0
ENSMODG00000000430	3.05984	1.73277	4.47334	2.41494	0.68054	0.8915	1.41627	2.19997	0.20759	0.39863	1.96533	2.02152
ENSMODG00000000432	3.50012	1.17342	1.61186	0.84087	0.09598	0.06164	1.6684	1.94372	15.49986	11.83388	12.53887	12.71635
ENSMODG00000000433	0.28456	0	0.521	0.2225	0	0	0.05828	0	23.7269	21.57834	0.08388	0.03477
ENSMODG00000000434	0.71055	0.3612	0.57816	0.92605	1.75642	2.38654	1.0667	1.58178	0.54726	0.22927	1.25618	0.4339
ENSMODG00000000436	6.14629	6.70707	9.90583	9.44536	1.67289	2.52146	7.96697	7.83177	4.38299	4.67132	6.81301	6.31359
ENSMODG00000000438	0	0.06529	4.18375	5.86312	0	0	0.13152	0.0681	0	0	0.12618	0.15698
ENSMODG00000000439	4.84153	5.41287	4.76053	3.62809	3.93203	5.38367	2.14746	4.10552	2.03369	1.04151	3.56615	3.15324
ENSMODG00000000441	2.85308	1.4914	0.93284	1.03579	1.38166	1.02667	0.43801	0.45365	0	0	0	0.09954
ENSMODG00000000442	5.0125	4.78181	5.39044	4.80991	1.08847	3.14772	2.71229	4.72902	2.66908	2.79201	7.64761	7.33013
ENSMODG00000000443	17.25308	9.24545	12.82963	10.00348	2.67534	2.51413	7.10908	5.55662	2.79101	2.65341	12.06988	10.6869
ENSMODG00000000444	1.61707	1.0266	2.79551	3.00645	0.94475	1.70374	1.09913	1.24445	0.34408	0.46993	0.08041	0.15562
ENSMODG00000000446	8.75428	10.03314	15.30659	18.39624	3.95196	1.17001	0.64364	0.19996	0.26414	0	26.05839	23.67452
ENSMODG00000000447	0	0	0.14832	0.04755	0	0	0	0	0	0	0.07166	0.0297
ENSMODG00000000448	10.04118	5.04431	24.48053	18.69545	6.48175	2.4377	41.84717	27.02476	0.33316	0.87754	1.00145	0.66419
ENSMODG00000000449	0	0	0	0	0	0	0	0.06672	0	0	0.18545	0.17935
ENSMODG00000000450	0.17896	0	0.31552	0.3032	0	0	0	0.24661	0	0	0	0.1894
ENSMODG00000000451	1.17607	1.29816	2.16534	2.04302	0.49198	0.67193	1.42628	0.98465	0.8942	0.93666	3.19307	1.84338
ENSMODG00000000452	4.46238	6.08752	4.0615	4.0501	2.07505	3.74423	5.70663	4.07285	5.93377	4.74062	9.98857	8.46412
ENSMODG00000000453	0	0	0	0	0	0	1.5417	3.62864	0	0	0	0
ENSMODG00000000454	3.85866	3.68142	3.83046	3.14692	0.30447	0.62626	2.05966	2.51389	0.63396	0.78847	6.18264	6.23098
ENSMODG00000000455	1.09004	1.652	1.52611	1.79245	2.03086	1.58892	13.39537	12.98827	16.89426	14.52462	3.43814	2.79923
ENSMODG00000000456	0.38344	0.42555	1.46026	1.6371	0	0.14933	0.85713	0.44381	0	0	7.63685	5.84378
ENSMODG00000000457	22.53052	20.71678	30.08286	15.29105	311.48157	196.60552	16.48054	23.42152	5.75595	4.0532	12.11163	11.15557
ENSMODG00000000458	9.50173	5.53101	9.40132	8.44309	4.5752	6.43937	8.57641	11.9489	2.6306	4.04162	5.85332	6.90923
ENSMODG00000000459	11.97094	10.68062	7.80986	6.1904	20.51773	13.17145	1.30984	1.8278	2.16381	2.34465	3.16316	2.19837
ENSMODG00000000460	6.49711	4.10886	50.76404	35.0454	0	0.01639	0	0.07656	0	0	0	0
ENSMODG00000000462	24.38478	30.96411	26.24222	31.92388	19.77045	22.51576	21.07004	34.91144	15.27601	16.38457	23.85456	24.13169
ENSMODG00000000463	0	0	0	0	0	0	4.20167	5.44935	0	0	0	0
ENSMODG00000000464	2.89816	3.42364	3.0963	3.8045	0.2115	0.95125	0.97053	1.11081	0.20967	0.24145	28.96372	36.31944
ENSMODG00000000465	25.21758	24.42556	16.24258	15.60818	15.68343	17.80086	17.21098	19.58878	14.38155	15.01492	45.02187	46.03841
ENSMODG00000000466	0.12302	0	0.21694	0.10417	0.67765	0.10888	0	0	0	0	325.27091	388.37701
ENSMODG00000000469	0	0	0	0.03097	0.67057	0.6464	19.37287	21.73955	0.13298	0.05113	2.7042	2.87942
ENSMODG00000000470	41.56897	52.97225	65.75688	91.27235	57.8648	41.33924	47.19241	49.9336	29.82227	23.98729	20.6708	39.67653
ENSMODG00000000471	5.30357	3.58084	9.19018	6.03553	4.01294	4.37149	3.81941	3.55385	0.45756	0.45834	0.61378	0.6592
ENSMODG00000000472	0	0	0	0	0.18764	0.2411	4.35029	3.37869	0.3719	0.57138	0.26094	0.32439
ENSMODG00000000474	5.51114	72.11648	12.99457	4.3873	33.46695	13.33991	154.09145	191.04835	28.4636	26.18295	1.27168	0.73788
ENSMODG00000000475	11.6303	11.79724	100.89955	116.55128	0	0	0.02927	0.09073	0.03003	0	0.88329	0.52301
ENSMODG00000000476	20.23151	14.97933	20.55526	19.12338	3.63609	5.19937	3.03032	4.84356	2.43315	3.80735	8.15344	6.31359
ENSMODG00000000479	5.97542	2.73748	6.27355	4.27333	0.74426	1.0763	1.27854	0.93093	0.53296	0.12602	0.5175	0.81036
ENSMODG00000000481	11.1824	13.01482	22.08554	18.92532	80.14258	49.33686	115.05062	104.45545	43.3299	55.39297	19.22788	11.06684
ENSMODG00000000482	78.89899	65.21451	141.43741	185.92642	0.24691	0	0.11935	0	0.97921	2.25657	9.27177	12.09835
ENSMODG00000000483	0	0	0	0	0.48739	0.36548	12.56028	14.38899	5.79884	1.97977	3.16335	0.84286
ENSMODG00000000485	24.99173	27.55198	43.14819	44.2714	13.10984	8.38244	13.95754	13.38544	7.09367	7.11662	13.03266	13.06591
ENSMODG00000000486	1.27733	0.38516	1.10156	0.45867	0.42065	0.56524	3.87972	2.86992	1.0615	1.51423	0.31911	0.24246
ENSMODG00000000487	8.49029	6.01072	6.85448	5.68696	2.94375	5.90615	5.29776	5.52296	3.62958	2.83015	20.08455	15.38733
ENSMODG00000000488	1.18954	0.81298	0.28933	0.3822	0.60252	0.83495	3.3477	2.99569	2.65062	2.8679	0.6807	0.60773
ENSMODG00000000489	1.96923	2.47951	2.26695	2.11948	1.85043	2.1939	3.26775	3.63927	3.79531	3.20701	1.8634	1.47115
ENSMODG00000000490	1.45843	3.16774	1.16237	0.81232	29.65842	27.77781	1.86086	2.89059	0.0546	0.25144	31.60264	44.84645
ENSMODG00000000491	0	0	0	0	0	0.05617	4.05444	1.83685	0.51996	0.53264	0	0.10075
ENSMODG00000000492	39.60954	53.35195	46.98623	56.09662	13.34548	5.51366	0.81874	1.2718	1.05006	0.96802	0	0.2442
ENSMODG00000000493	0	0.3161	0.07026	0.06751	0.43927	0.11764	0	0.10982	0	0	0.30543	0.42196
ENSMODG00000000494	0	0.14531	0	0	0.60566	0.48654	9.85128	8.03016	1.40103	0.7687	5.89581	6.05102
ENSMODG00000000495	3.35806	2.68653	9.04375	6.81155	0.90515	0.87254	1.6124	2.24996	1.31784	0.90471	7.4339	5.93418
ENSMODG00000000496	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000000497	4.81773	4.99978	3.08496	4.24187	1.7239	3.65115	7.0418	11.44801	2.6154	1.86993	5.95707	11.02074
ENSMODG00000000498	0.08203	0	0.10841	0	0.15053	0	0	0	353.91718	193.63622	0.10467	0.06507
ENSMODG00000000499	0.87985	0.84034	0.19629	0.08082	0.29201	0.60982	0.25391	0.39441	0	0.04454	9.01375	6.46233
ENSMODG00000000500	2.32077	2.41553	7.13198	7.05111	5.64203	6.68978	5.07223	4.50229	3.64621	5.54767	11.769	12.02019
ENSMODG00000000501	7.79725	8.95295	12.56989	12.17874	4.54386	5.77102	10.5584	9.58085	10.99336	12.35853	6.16842	6.23589
ENSMODG00000000502	0	0	0	0	0	0.19197	2.65528	6.99374	0.82907	0.18194	4.15367	4.47625
ENSMODG00000000503	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000000504	37.89441	40.01972	41.2407	32.20518	8.04673	10.88839	8.00499	11.41534	6.2269	4.70587	32.6732	42.29074
ENSMODG00000000505	1.37998	1.04189	1.21651	0.66798	3.34827	1.59933	5.59614	5.97642	0.62798	0.41341	3.7753	6.25917
ENSMODG00000000506	1.36841	2.52291	2.60904	3.235	1.75301	3.21084	3.1337	3.0258	0.60822	0.80105	4.02238	3.13231
ENSMODG00000000507	0	0	0	0	0	0	0.87462	0	0	0	0	0
ENSMODG00000000508	3.3631	2.71955	3.1663	3.21359	2.96407	5.28625	2.82835	2.72507	2.24063	1.7495	2.26711	1.70847
ENSMODG00000000509	11.00149	10.37566	11.4118	11.49298	1.10643	1.04365	3.20719	4.4462	0.24763	0.32613	6.89871	5.38971
ENSMODG00000000510	1.14579	0.51104	0.0758	0.21838	0	0	0	0	0	0	0	0.02275
ENSMODG00000000511	0.00962	0	0	0	0.02649	0	0.02559	0.39835	72.33646	60.76329	0.44292	0.27541
ENSMODG00000000512	3.11721	5.61649	5.0588	3.60087	12.09783	6.39555	104.26463	34.2665	407.18511	276.68776	53.99845	37.78962
ENSMODG00000000513	0	0	0	0.04464	0	0	0	0	5.37222	5.01123	0	0
ENSMODG00000000514	93.33117	116.75836	33.63898	28.69736	16.69506	31.0004	15.64989	18.62872	6.51548	6.61394	138.93247	235.41346
ENSMODG00000000515	0.51736	0.33478	0.41889	0.16104	0.55256	0.22429	9.58204	6.54737	1.58562	1.01874	5.25723	3.46969
ENSMODG00000000516	13.97811	9.29886	13.58885	12.43923	6.50588	4.86372	11.12551	9.39604	7.62429	7.18492	9.82464	14.88389
ENSMODG00000000517	31.2708	33.67894	24.76042	24.20963	53.57162	76.12941	19.18587	30.47981	10.67268	15.12097	36.03895	35.96892
ENSMODG00000000518	0.17567	0.23212	0.15487	0.29763	0.16128	0	0	0.24208	0	0.24565	0.22429	0.09296
ENSMODG00000000520	4.24381	3.31004	7.95616	7.60173	4.47371	3.39653	4.24677	3.85399	1.29613	1.51144	2.34388	2.43335
ENSMODG00000000521	4.64472	4.82729	2.32184	2.05125	2.76909	3.63451	13.94398	14.57655	6.109	7.66304	22.99662	17.06262
ENSMODG00000000522	1.00425	1.15228	1.50257	1.5783	1.41929	1.55538	2.32091	2.8404	2.02043	3.215	22.77433	22.2144
ENSMODG00000000524	24.81568	28.51197	50.41024	56.7243	37.88873	21.2865	29.61149	33.54556	13.80908	15.46428	166.93562	176.38719
ENSMODG00000000525	4.09537	3.01904	6.07575	5.42599	0.65339	0.93928	1.03008	1.4452	0.57949	0.52385	4.06487	4.65802
ENSMODG00000000526	3.27522	3.26889	2.21218	1.97611	0.32453	1.10525	0.7839	1.36372	0.57897	0.64248	1.5793	1.57107
ENSMODG00000000527	11.73137	18.3139	45.31579	46.76198	2.21312	4.1424	11.97517	13.45294	5.21051	5.22453	19.77347	13.74461
ENSMODG00000000528	4.60606	3.95468	2.31794	2.22741	0.77036	0.68491	0.79404	0.80949	5.11705	5.82786	1.82128	2.26473
ENSMODG00000000529	17.11812	25.84093	27.49284	29.37091	31.59147	36.77682	134.62252	115.66279	367.61071	343.94236	15.4597	13.32257
ENSMODG00000000531	15.66026	16.22955	16.99299	19.0635	13.00546	15.23536	14.07791	19.76768	7.2624	5.14025	47.16063	40.5651
ENSMODG00000000533	7.50755	6.55704	6.92272	5.91321	2.60348	3.0246	8.07911	6.68809	6.99826	6.02418	4.8041	4.7327
ENSMODG00000000534	3.63657	4.51157	3.23026	1.41097	3.78465	2.53056	39.89431	27.37018	95.08587	37.03163	9.51611	12.78014
ENSMODG00000000535	10.53102	5.87881	5.22021	4.25711	2.7624	2.54965	4.71367	9.83632	0.11647	0.17894	4.12759	4.30235
ENSMODG00000000536	48.02934	55.87752	54.25089	64.13429	17.33441	12.43977	6.94031	9.63478	2.85939	4.09155	25.24623	24.05755
ENSMODG00000000537	1.11261	0.69635	0.25811	0.32244	0	0.02591	0.1039	0.20173	0.10659	0.16377	0.14952	0.26339
ENSMODG00000000538	0.08974	0.17796	0.11873	0	0.12365	0.27801	77.62099	74.38444	1.96025	0.94125	13.06166	12.89337
ENSMODG00000000539	0.88823	0.28175	0.37583	0.09026	3.27812	4.37074	0.04726	0.22023	1.9401	2.2356	0.27224	0.42302
ENSMODG00000000541	13.99582	14.13785	6.56691	5.50729	1.36776	2.71714	7.44953	13.81135	4.56108	3.97731	16.08168	18.77834
ENSMODG00000000542	6.19651	7.24792	10.65636	8.00281	120.77274	79.62552	68.48722	72.92998	38.46072	37.35758	6.87373	4.46167
ENSMODG00000000543	15.93729	8.46795	8.07099	7.23864	0	0.03	0	0	0	0	12.85779	11.08929
ENSMODG00000000544	2.99761	2.02376	1.23451	0.92677	9.42131	10.90254	8.26878	9.19608	4.38118	1.59093	32.34879	30.97274
ENSMODG00000000545	0.02061	0.32685	0.70885	0.36684	0.05678	0	32.26524	28.29874	4.56004	0.95144	1.81635	1.89847
ENSMODG00000000546	2.0752	2.94752	3.43007	2.94451	8.95437	7.46894	7.22565	9.65111	6.18543	5.29583	2.58312	1.7845
ENSMODG00000000547	0.02857	0	0.07554	0.07259	0	0	0	0	0	0	0	0
ENSMODG00000000549	8.55103	6.33794	9.46302	7.23175	13.17265	11.34581	21.7261	21.46047	20.0976	7.94843	0.10795	0.08949
ENSMODG00000000550	0.36711	0.09096	0	0.20411	0	0.01015	0.06107	0.04743	0	0	1.1424	0.67386
ENSMODG00000000552	20.28478	17.44808	32.34843	31.49727	10.67092	9.46114	14.73777	12.32698	9.47092	5.8714	51.04458	42.08864
