Ensembl Gene ID,Opossum Ensembl Gene ID,Homology Type
ENSMUSG00000043354,ENSMODG00000023969,ortholog_many2many
ENSMUSG00000027596,ENSMODG00000002762,ortholog_one2one
ENSMUSG00000028249,ENSMODG00000008819,ortholog_one2one
ENSMUSG00000094722,,
ENSMUSG00000094351,ENSMODG00000020608,ortholog_many2many
ENSMUSG00000094351,ENSMODG00000023134,ortholog_many2many
ENSMUSG00000094351,ENSMODG00000016021,ortholog_many2many
ENSMUSG00000057446,ENSMODG00000002844,ortholog_one2many
ENSMUSG00000051234,ENSMODG00000023821,ortholog_many2many
ENSMUSG00000051234,ENSMODG00000021232,ortholog_many2many
ENSMUSG00000073962,ENSMODG00000022945,ortholog_one2many
ENSMUSG00000073962,ENSMODG00000022944,ortholog_one2many
ENSMUSG00000064345,ENSMODG00000021566,ortholog_one2one
ENSMUSG00000094352,,
ENSMUSG00000033285,ENSMODG00000005243,ortholog_one2one
ENSMUSG00000031847,ENSMODG00000015261,ortholog_one2one
ENSMUSG00000040372,ENSMODG00000018132,ortholog_one2one
ENSMUSG00000096244,,
ENSMUSG00000054752,ENSMODG00000014650,ortholog_one2one
ENSMUSG00000066269,ENSMODG00000023970,ortholog_one2one
ENSMUSG00000095229,,
ENSMUSG00000096776,,
ENSMUSG00000064341,ENSMODG00000027819,ortholog_one2many
ENSMUSG00000064341,ENSMODG00000021562,ortholog_one2many
ENSMUSG00000060508,ENSMODG00000014028,ortholog_one2many
ENSMUSG00000056418,,
ENSMUSG00000045824,ENSMODG00000009264,ortholog_one2one
ENSMUSG00000021441,ENSMODG00000002844,ortholog_one2many
ENSMUSG00000095754,ENSMODG00000013395,ortholog_one2many
ENSMUSG00000052785,ENSMODG00000009213,ortholog_one2many
ENSMUSG00000047388,ENSMODG00000015266,ortholog_one2one
ENSMUSG00000049076,ENSMODG00000019807,ortholog_one2one
ENSMUSG00000001552,ENSMODG00000014681,ortholog_one2one
ENSMUSG00000094391,,
ENSMUSG00000073963,ENSMODG00000023977,ortholog_one2one
ENSMUSG00000062038,ENSMODG00000000653,ortholog_one2many
ENSMUSG00000098112,,
ENSMUSG00000035910,ENSMODG00000011518,ortholog_one2one
ENSMUSG00000022070,ENSMODG00000000189,ortholog_one2one
ENSMUSG00000043310,ENSMODG00000023976,ortholog_one2one
ENSMUSG00000079834,ENSMODG00000006132,ortholog_one2one
ENSMUSG00000032412,,
ENSMUSG00000055679,ENSMODG00000002844,ortholog_one2many
ENSMUSG00000014547,ENSMODG00000010528,ortholog_one2one
ENSMUSG00000073964,ENSMODG00000023975,ortholog_one2one
ENSMUSG00000054986,ENSMODG00000009445,ortholog_one2one
ENSMUSG00000062142,ENSMODG00000009137,ortholog_one2many
ENSMUSG00000053110,ENSMODG00000000575,ortholog_one2one
ENSMUSG00000061654,ENSMODG00000025401,ortholog_one2one
ENSMUSG00000039128,ENSMODG00000016826,ortholog_one2one
ENSMUSG00000011171,ENSMODG00000005472,ortholog_one2one
ENSMUSG00000059923,ENSMODG00000007342,ortholog_one2one
ENSMUSG00000073965,ENSMODG00000009122,ortholog_one2one
ENSMUSG00000064105,ENSMODG00000011165,ortholog_one2one
ENSMUSG00000033186,ENSMODG00000023883,ortholog_one2many
ENSMUSG00000033186,ENSMODG00000000178,ortholog_one2many
ENSMUSG00000090805,,
ENSMUSG00000028518,ENSMODG00000003591,ortholog_one2one
ENSMUSG00000070777,ENSMODG00000009913,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000009946,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000028235,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000027441,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000009963,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000009263,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000027776,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000028582,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000028636,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000009608,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000009507,ortholog_one2many
ENSMUSG00000070777,ENSMODG00000010023,ortholog_one2many
ENSMUSG00000060888,ENSMODG00000009115,ortholog_many2many
ENSMUSG00000060888,ENSMODG00000009118,ortholog_many2many
ENSMUSG00000060888,ENSMODG00000023982,ortholog_many2many
ENSMUSG00000051412,ENSMODG00000006160,ortholog_one2one
ENSMUSG00000048469,ENSMODG00000009092,ortholog_one2one
ENSMUSG00000027787,ENSMODG00000016296,ortholog_one2one
ENSMUSG00000025402,ENSMODG00000019410,ortholog_one2one
ENSMUSG00000021732,ENSMODG00000020271,ortholog_one2one
ENSMUSG00000036860,ENSMODG00000013793,ortholog_one2one
ENSMUSG00000040254,ENSMODG00000016975,ortholog_one2one
ENSMUSG00000094799,ENSMODG00000028863,ortholog_one2many
ENSMUSG00000073966,ENSMODG00000023985,ortholog_many2many
ENSMUSG00000021339,ENSMODG00000011554,ortholog_one2one
ENSMUSG00000070778,ENSMODG00000012754,ortholog_one2many
ENSMUSG00000079794,ENSMODG00000028863,ortholog_one2many
ENSMUSG00000079192,ENSMODG00000028863,ortholog_one2many
ENSMUSG00000043366,ENSMODG00000009084,ortholog_one2one
ENSMUSG00000097411,,
ENSMUSG00000040498,,
ENSMUSG00000095092,ENSMODG00000028863,ortholog_one2many
ENSMUSG00000026857,ENSMODG00000006752,ortholog_one2one
ENSMUSG00000036438,ENSMODG00000004410,ortholog_one2many
ENSMUSG00000036438,ENSMODG00000001059,ortholog_one2many
ENSMUSG00000036438,ENSMODG00000025146,ortholog_one2many
ENSMUSG00000079800,,
ENSMUSG00000031756,ENSMODG00000015271,ortholog_one2one
ENSMUSG00000029621,ENSMODG00000001303,ortholog_one2one
ENSMUSG00000066272,ENSMODG00000009070,ortholog_many2many
ENSMUSG00000066272,ENSMODG00000023988,ortholog_many2many
ENSMUSG00000066272,ENSMODG00000009031,ortholog_many2many
ENSMUSG00000059366,ENSMODG00000012637,ortholog_many2many
ENSMUSG00000059366,ENSMODG00000012644,ortholog_many2many
ENSMUSG00000021843,ENSMODG00000007623,ortholog_one2one
ENSMUSG00000094065,ENSMODG00000007865,ortholog_one2many
ENSMUSG00000021731,ENSMODG00000020268,ortholog_one2one
ENSMUSG00000095041,ENSMODG00000009770,ortholog_one2many
ENSMUSG00000066273,ENSMODG00000009070,ortholog_many2many
ENSMUSG00000066273,ENSMODG00000023988,ortholog_many2many
ENSMUSG00000066273,ENSMODG00000009031,ortholog_many2many
ENSMUSG00000066273,ENSMODG00000028817,ortholog_many2many
ENSMUSG00000094759,,
ENSMUSG00000050853,ENSMODG00000012617,ortholog_many2many
ENSMUSG00000070423,ENSMODG00000008938,ortholog_one2one
ENSMUSG00000096543,,
ENSMUSG00000073967,ENSMODG00000008901,ortholog_one2one
ENSMUSG00000024687,ENSMODG00000020200,ortholog_one2one
ENSMUSG00000053559,,
ENSMUSG00000019368,ENSMODG00000009465,ortholog_one2one
ENSMUSG00000095322,ENSMODG00000022521,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000003422,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000003414,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000003367,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024263,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024274,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024273,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000003355,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024275,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024276,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024268,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024265,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024271,ortholog_many2many
ENSMUSG00000095322,ENSMODG00000024270,ortholog_many2many
ENSMUSG00000036557,ENSMODG00000001050,ortholog_one2one
ENSMUSG00000040511,ENSMODG00000020865,ortholog_one2one
ENSMUSG00000014633,ENSMODG00000024142,ortholog_one2many
ENSMUSG00000014633,ENSMODG00000025763,ortholog_one2many
ENSMUSG00000073968,,
ENSMUSG00000003559,,
ENSMUSG00000000346,,
ENSMUSG00000062649,ENSMODG00000022521,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000003422,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000003414,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000003367,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024263,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024274,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024273,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000003355,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024275,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024276,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024268,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024265,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024271,ortholog_many2many
ENSMUSG00000062649,ENSMODG00000024270,ortholog_many2many
ENSMUSG00000042063,ENSMODG00000023509,ortholog_many2many
ENSMUSG00000042063,ENSMODG00000016814,ortholog_many2many
ENSMUSG00000062760,ENSMODG00000006110,ortholog_one2one
ENSMUSG00000073969,ENSMODG00000008737,ortholog_one2many
ENSMUSG00000073969,ENSMODG00000023993,ortholog_one2many
ENSMUSG00000073969,ENSMODG00000008858,ortholog_one2many
ENSMUSG00000073969,ENSMODG00000023992,ortholog_one2many
ENSMUSG00000073969,ENSMODG00000023998,ortholog_one2many
ENSMUSG00000073969,ENSMODG00000011477,ortholog_one2many
ENSMUSG00000073969,ENSMODG00000011474,ortholog_one2many
ENSMUSG00000095019,,
ENSMUSG00000041718,ENSMODG00000005175,ortholog_one2many
ENSMUSG00000073970,ENSMODG00000009213,ortholog_one2many
ENSMUSG00000063176,ENSMODG00000022521,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000003422,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000003414,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000003367,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024263,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024274,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024273,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000003355,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024275,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024276,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024268,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024265,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024271,ortholog_many2many
ENSMUSG00000063176,ENSMODG00000024270,ortholog_many2many
ENSMUSG00000062376,ENSMODG00000011183,ortholog_one2one
ENSMUSG00000095326,,
ENSMUSG00000028261,ENSMODG00000018131,ortholog_one2one
ENSMUSG00000096850,,
ENSMUSG00000021439,ENSMODG00000002844,ortholog_one2many
ENSMUSG00000073971,ENSMODG00000023997,ortholog_one2many
ENSMUSG00000039145,ENSMODG00000016833,ortholog_one2one
ENSMUSG00000029620,,
ENSMUSG00000073972,ENSMODG00000023997,ortholog_one2many
ENSMUSG00000094745,ENSMODG00000022521,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000003422,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000003414,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000003367,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024263,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024274,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024273,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000003355,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024275,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024276,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024268,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024265,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024271,ortholog_many2many
ENSMUSG00000094745,ENSMODG00000024270,ortholog_many2many
ENSMUSG00000031758,ENSMODG00000008202,ortholog_one2one
ENSMUSG00000047434,,
ENSMUSG00000073973,ENSMODG00000008818,ortholog_one2many
ENSMUSG00000073973,ENSMODG00000008846,ortholog_one2many
ENSMUSG00000031443,ENSMODG00000004015,ortholog_one2one
ENSMUSG00000021072,ENSMODG00000013196,ortholog_one2one
ENSMUSG00000096466,ENSMODG00000028076,ortholog_many2many
ENSMUSG00000096768,,
ENSMUSG00000073974,ENSMODG00000008853,ortholog_one2one
ENSMUSG00000049848,ENSMODG00000020864,ortholog_one2one
ENSMUSG00000061707,,
ENSMUSG00000046546,ENSMODG00000019826,ortholog_one2one
ENSMUSG00000073975,ENSMODG00000023991,ortholog_one2one
ENSMUSG00000030243,ENSMODG00000017805,ortholog_one2one
ENSMUSG00000049721,ENSMODG00000009453,ortholog_one2many
ENSMUSG00000049721,ENSMODG00000009469,ortholog_one2many
ENSMUSG00000095134,ENSMODG00000017399,ortholog_one2many
ENSMUSG00000095366,,
ENSMUSG00000014686,ENSMODG00000020863,ortholog_one2one
ENSMUSG00000096178,,
ENSMUSG00000026676,ENSMODG00000016837,ortholog_one2one
ENSMUSG00000095099,,
ENSMUSG00000029062,ENSMODG00000006779,ortholog_one2one
ENSMUSG00000033740,ENSMODG00000009635,ortholog_one2one
ENSMUSG00000030966,,
ENSMUSG00000046139,ENSMODG00000020201,ortholog_one2one
ENSMUSG00000094375,,
ENSMUSG00000092216,,
ENSMUSG00000095800,,
ENSMUSG00000091060,,
ENSMUSG00000036356,ENSMODG00000009932,ortholog_one2one
ENSMUSG00000094909,,
ENSMUSG00000060878,ENSMODG00000020202,ortholog_one2one
ENSMUSG00000078612,ENSMODG00000028515,ortholog_one2one
ENSMUSG00000073977,,
ENSMUSG00000093881,,
ENSMUSG00000067545,,
ENSMUSG00000026697,ENSMODG00000003796,ortholog_one2one
ENSMUSG00000073978,ENSMODG00000022896,ortholog_many2many
ENSMUSG00000073978,ENSMODG00000022895,ortholog_many2many
ENSMUSG00000073978,ENSMODG00000011511,ortholog_many2many
ENSMUSG00000094459,,
ENSMUSG00000020064,ENSMODG00000017265,ortholog_one2one
ENSMUSG00000001052,ENSMODG00000020587,ortholog_one2one
ENSMUSG00000060556,,
ENSMUSG00000095083,,
ENSMUSG00000073979,ENSMODG00000022896,ortholog_many2many
ENSMUSG00000073979,ENSMODG00000022895,ortholog_many2many
ENSMUSG00000073979,ENSMODG00000011511,ortholog_many2many
ENSMUSG00000028240,ENSMODG00000008855,ortholog_one2one
ENSMUSG00000094399,,
ENSMUSG00000048292,,
ENSMUSG00000044824,ENSMODG00000021173,ortholog_many2many
ENSMUSG00000044824,ENSMODG00000008481,ortholog_many2many
ENSMUSG00000044824,ENSMODG00000008462,ortholog_many2many
ENSMUSG00000023953,ENSMODG00000018961,ortholog_one2one
ENSMUSG00000094716,,
ENSMUSG00000032000,ENSMODG00000000589,ortholog_many2many
ENSMUSG00000032000,ENSMODG00000000608,ortholog_many2many
ENSMUSG00000096625,,
ENSMUSG00000043925,ENSMODG00000021173,ortholog_many2many
ENSMUSG00000043925,ENSMODG00000008481,ortholog_many2many
ENSMUSG00000043925,ENSMODG00000008462,ortholog_many2many
ENSMUSG00000020884,ENSMODG00000006260,ortholog_one2one
ENSMUSG00000029486,ENSMODG00000011704,ortholog_one2one
ENSMUSG00000067848,,
ENSMUSG00000094761,,
ENSMUSG00000044814,ENSMODG00000022914,ortholog_many2many
ENSMUSG00000053175,ENSMODG00000020862,ortholog_one2one
ENSMUSG00000034467,ENSMODG00000008150,ortholog_one2one
ENSMUSG00000020048,ENSMODG00000002234,ortholog_one2one
ENSMUSG00000095303,,
ENSMUSG00000045391,,
ENSMUSG00000095386,,
ENSMUSG00000094744,,
ENSMUSG00000095838,,
ENSMUSG00000006930,ENSMODG00000014659,ortholog_one2one
ENSMUSG00000043300,ENSMODG00000024637,ortholog_one2one
ENSMUSG00000039963,ENSMODG00000002168,ortholog_one2one
ENSMUSG00000026672,ENSMODG00000016841,ortholog_one2one
ENSMUSG00000073682,,
ENSMUSG00000054423,ENSMODG00000002901,ortholog_one2one
ENSMUSG00000094418,,
ENSMUSG00000055435,ENSMODG00000008141,ortholog_one2one
ENSMUSG00000049742,,
ENSMUSG00000095443,,
ENSMUSG00000095167,,
ENSMUSG00000095760,,
ENSMUSG00000090468,,
ENSMUSG00000020430,ENSMODG00000009483,ortholog_one2one
ENSMUSG00000030978,ENSMODG00000008391,ortholog_one2one
ENSMUSG00000057367,ENSMODG00000000589,ortholog_many2many
ENSMUSG00000057367,ENSMODG00000000608,ortholog_many2many
ENSMUSG00000026696,ENSMODG00000003811,ortholog_one2many
ENSMUSG00000026696,ENSMODG00000024072,ortholog_one2many
ENSMUSG00000053886,ENSMODG00000009920,ortholog_one2one
ENSMUSG00000095650,,
ENSMUSG00000035161,ENSMODG00000010648,ortholog_one2one
ENSMUSG00000032411,ENSMODG00000021234,ortholog_one2one
ENSMUSG00000096187,,
ENSMUSG00000095306,,
ENSMUSG00000096575,,
ENSMUSG00000020444,ENSMODG00000013790,ortholog_one2many
ENSMUSG00000020444,ENSMODG00000023723,ortholog_one2many
ENSMUSG00000093832,,
ENSMUSG00000096418,,
ENSMUSG00000028063,ENSMODG00000016946,ortholog_one2one
ENSMUSG00000094036,,
ENSMUSG00000096671,,
ENSMUSG00000021730,ENSMODG00000027527,ortholog_one2many
ENSMUSG00000021730,ENSMODG00000020267,ortholog_one2many
ENSMUSG00000030987,ENSMODG00000008347,ortholog_one2one
ENSMUSG00000094660,,
ENSMUSG00000034493,,
ENSMUSG00000095688,,
ENSMUSG00000091155,ENSMODG00000027988,ortholog_one2one
ENSMUSG00000073255,,
ENSMUSG00000027363,ENSMODG00000002220,ortholog_one2one
ENSMUSG00000017165,ENSMODG00000014656,ortholog_one2one
ENSMUSG00000094469,,
ENSMUSG00000004637,ENSMODG00000008124,ortholog_one2one
ENSMUSG00000028330,ENSMODG00000003202,ortholog_one2one
ENSMUSG00000090308,ENSMODG00000018943,ortholog_one2many
ENSMUSG00000043448,ENSMODG00000013779,ortholog_one2one
ENSMUSG00000095153,,
ENSMUSG00000094205,,
ENSMUSG00000090816,ENSMODG00000018943,ortholog_one2many
ENSMUSG00000020720,ENSMODG00000003986,ortholog_one2one
ENSMUSG00000095109,,
ENSMUSG00000040525,ENSMODG00000027898,ortholog_one2one
ENSMUSG00000062372,ENSMODG00000015788,ortholog_one2one
ENSMUSG00000073982,ENSMODG00000024005,ortholog_one2one
ENSMUSG00000096125,,
ENSMUSG00000022449,,
ENSMUSG00000094105,,
ENSMUSG00000023952,ENSMODG00000018959,ortholog_one2one
ENSMUSG00000094857,,
ENSMUSG00000096552,,
ENSMUSG00000020044,ENSMODG00000001292,ortholog_one2one
ENSMUSG00000015733,ENSMODG00000015812,ortholog_one2one
ENSMUSG00000003555,ENSMODG00000011205,ortholog_one2one
ENSMUSG00000095582,,
ENSMUSG00000035530,ENSMODG00000024786,ortholog_one2one
ENSMUSG00000095726,,
ENSMUSG00000021743,ENSMODG00000002738,ortholog_one2one
ENSMUSG00000096816,,
ENSMUSG00000035184,ENSMODG00000010734,ortholog_one2one
ENSMUSG00000095815,,
ENSMUSG00000095921,,
ENSMUSG00000026669,ENSMODG00000016851,ortholog_one2one
ENSMUSG00000094629,,
ENSMUSG00000020432,ENSMODG00000009490,ortholog_one2one
ENSMUSG00000094348,,
ENSMUSG00000041488,ENSMODG00000020204,ortholog_one2one
ENSMUSG00000055298,ENSMODG00000002844,ortholog_one2many
ENSMUSG00000094209,,
ENSMUSG00000057610,ENSMODG00000027888,ortholog_many2many
ENSMUSG00000073257,,
ENSMUSG00000037526,ENSMODG00000007529,ortholog_one2one
ENSMUSG00000096104,,
ENSMUSG00000021185,ENSMODG00000002587,ortholog_one2one
ENSMUSG00000005667,ENSMODG00000010468,ortholog_many2many
ENSMUSG00000026694,ENSMODG00000003886,ortholog_one2one
ENSMUSG00000094047,,
ENSMUSG00000026942,ENSMODG00000017325,ortholog_one2one
ENSMUSG00000029290,ENSMODG00000012064,ortholog_one2one
ENSMUSG00000035031,ENSMODG00000003418,ortholog_one2one
ENSMUSG00000033834,,
ENSMUSG00000095067,,
ENSMUSG00000096548,,
ENSMUSG00000095750,,
ENSMUSG00000037536,,
ENSMUSG00000044258,,
ENSMUSG00000095441,,
ENSMUSG00000027994,ENSMODG00000005959,ortholog_one2one
ENSMUSG00000096778,,
ENSMUSG00000033111,ENSMODG00000025512,ortholog_one2one
ENSMUSG00000094279,,
ENSMUSG00000034509,ENSMODG00000018956,ortholog_one2one
ENSMUSG00000028412,ENSMODG00000016274,ortholog_one2one
ENSMUSG00000036918,ENSMODG00000001041,ortholog_one2one
ENSMUSG00000062705,,
ENSMUSG00000049287,ENSMODG00000013773,ortholog_one2one
ENSMUSG00000096032,,
ENSMUSG00000022439,ENSMODG00000006126,ortholog_one2one
ENSMUSG00000094742,,
ENSMUSG00000002980,,
ENSMUSG00000095578,,
ENSMUSG00000095084,,
ENSMUSG00000030990,ENSMODG00000008322,ortholog_one2one
ENSMUSG00000008874,ENSMODG00000008109,ortholog_one2one
ENSMUSG00000024683,ENSMODG00000020205,ortholog_one2one
ENSMUSG00000094207,,
ENSMUSG00000027867,ENSMODG00000005306,ortholog_one2one
ENSMUSG00000045750,,
ENSMUSG00000095114,,
ENSMUSG00000041255,ENSMODG00000001457,ortholog_one2one
ENSMUSG00000096369,,
ENSMUSG00000066752,,
ENSMUSG00000038770,ENSMODG00000001093,ortholog_one2one
ENSMUSG00000094746,,
ENSMUSG00000024682,ENSMODG00000020206,ortholog_one2one
ENSMUSG00000095867,,
ENSMUSG00000026821,ENSMODG00000012656,ortholog_one2one
ENSMUSG00000096203,,
ENSMUSG00000094739,,
ENSMUSG00000046844,ENSMODG00000008102,ortholog_one2one
ENSMUSG00000096266,,
ENSMUSG00000048807,,
ENSMUSG00000094045,,
ENSMUSG00000050912,ENSMODG00000000611,ortholog_one2one
ENSMUSG00000095090,,
ENSMUSG00000096898,,
ENSMUSG00000020744,ENSMODG00000007328,ortholog_one2one
ENSMUSG00000062300,,
ENSMUSG00000073854,,
ENSMUSG00000094647,,
ENSMUSG00000074516,ENSMODG00000028750,ortholog_many2many
ENSMUSG00000074516,ENSMODG00000024765,ortholog_many2many
ENSMUSG00000047205,ENSMODG00000009494,ortholog_one2many
ENSMUSG00000028243,ENSMODG00000008866,ortholog_one2one
ENSMUSG00000095179,,
ENSMUSG00000096491,,
ENSMUSG00000029516,ENSMODG00000015257,ortholog_one2one
ENSMUSG00000022607,ENSMODG00000000707,ortholog_one2one
ENSMUSG00000093982,,
ENSMUSG00000039976,ENSMODG00000002161,ortholog_one2one
ENSMUSG00000094549,,
ENSMUSG00000096040,,
ENSMUSG00000068323,ENSMODG00000010459,ortholog_one2one
ENSMUSG00000031767,ENSMODG00000008089,ortholog_one2one
ENSMUSG00000094404,,
ENSMUSG00000020434,ENSMODG00000028567,ortholog_one2one
ENSMUSG00000027429,ENSMODG00000005687,ortholog_one2one
ENSMUSG00000096207,,
ENSMUSG00000022892,ENSMODG00000021001,ortholog_one2one
ENSMUSG00000093872,,
ENSMUSG00000018623,ENSMODG00000000623,ortholog_one2one
ENSMUSG00000096843,,
ENSMUSG00000087247,ENSMODG00000025613,ortholog_one2one
ENSMUSG00000093819,,
ENSMUSG00000095808,,
ENSMUSG00000073741,,
ENSMUSG00000095949,,
ENSMUSG00000009207,ENSMODG00000009536,ortholog_one2many
ENSMUSG00000009207,ENSMODG00000017672,ortholog_one2many
ENSMUSG00000021728,ENSMODG00000020265,ortholog_one2one
ENSMUSG00000093882,,
ENSMUSG00000094507,,
ENSMUSG00000022538,ENSMODG00000019828,ortholog_one2one
ENSMUSG00000036158,ENSMODG00000008880,ortholog_one2one
ENSMUSG00000024150,ENSMODG00000001011,ortholog_one2one
ENSMUSG00000095378,,
ENSMUSG00000094645,,
ENSMUSG00000091423,,
ENSMUSG00000002984,ENSMODG00000020860,ortholog_one2one
