Ensembl Gene ID,Gorilla Ensembl Gene ID,Homology Type
ENSMUSG00000095067,,
ENSMUSG00000096548,,
ENSMUSG00000095750,,
ENSMUSG00000037536,ENSGGOG00000006852,ortholog_one2one
ENSMUSG00000044258,,
ENSMUSG00000095441,,
ENSMUSG00000027994,,
ENSMUSG00000096778,,
ENSMUSG00000033111,ENSGGOG00000027323,ortholog_one2one
ENSMUSG00000094279,,
ENSMUSG00000034509,ENSGGOG00000023906,ortholog_one2one
ENSMUSG00000028412,ENSGGOG00000001776,ortholog_one2one
ENSMUSG00000036918,ENSGGOG00000009310,ortholog_one2one
ENSMUSG00000062705,,
ENSMUSG00000049287,ENSGGOG00000013646,ortholog_one2one
ENSMUSG00000096032,,
ENSMUSG00000022439,ENSGGOG00000016486,ortholog_one2one
ENSMUSG00000094742,,
ENSMUSG00000002980,ENSGGOG00000001705,ortholog_one2one
ENSMUSG00000095578,,
ENSMUSG00000095084,,
ENSMUSG00000030990,ENSGGOG00000012554,ortholog_one2one
ENSMUSG00000008874,ENSGGOG00000009506,ortholog_one2one
ENSMUSG00000024683,ENSGGOG00000015703,ortholog_one2one
ENSMUSG00000094207,,
ENSMUSG00000027867,ENSGGOG00000012975,ortholog_one2one
ENSMUSG00000045750,,
ENSMUSG00000095114,,
ENSMUSG00000041255,ENSGGOG00000000798,ortholog_one2one
ENSMUSG00000096369,,
ENSMUSG00000066752,,
ENSMUSG00000038770,ENSGGOG00000023224,ortholog_one2many
ENSMUSG00000038770,ENSGGOG00000000414,ortholog_one2many
ENSMUSG00000094746,,
ENSMUSG00000024682,ENSGGOG00000008170,ortholog_one2one
ENSMUSG00000095867,,
ENSMUSG00000026821,ENSGGOG00000003440,ortholog_one2one
ENSMUSG00000096203,,
ENSMUSG00000094739,,
ENSMUSG00000046844,ENSGGOG00000009496,ortholog_one2one
ENSMUSG00000096266,,
ENSMUSG00000048807,ENSGGOG00000008764,ortholog_one2one
ENSMUSG00000094045,,
ENSMUSG00000050912,ENSGGOG00000008331,ortholog_one2one
ENSMUSG00000095090,,
ENSMUSG00000096898,,
ENSMUSG00000020744,ENSGGOG00000025764,ortholog_one2one
ENSMUSG00000062300,ENSGGOG00000006364,ortholog_one2one
ENSMUSG00000073854,,
ENSMUSG00000094647,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000074516,ENSGGOG00000024556,ortholog_many2many
ENSMUSG00000047205,ENSGGOG00000004395,ortholog_one2one
ENSMUSG00000028243,ENSGGOG00000016080,ortholog_one2many
ENSMUSG00000028243,ENSGGOG00000028527,ortholog_one2many
ENSMUSG00000095179,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000096491,,
ENSMUSG00000029516,ENSGGOG00000013056,ortholog_one2one
ENSMUSG00000022607,ENSGGOG00000011147,ortholog_one2one
ENSMUSG00000093982,,
ENSMUSG00000039976,ENSGGOG00000001395,ortholog_one2one
ENSMUSG00000094549,,
ENSMUSG00000096040,,
ENSMUSG00000068323,ENSGGOG00000007656,ortholog_one2one
ENSMUSG00000031767,ENSGGOG00000017049,ortholog_one2one
ENSMUSG00000094404,,
ENSMUSG00000020434,ENSGGOG00000024420,ortholog_one2many
ENSMUSG00000020434,ENSGGOG00000010030,ortholog_one2many
ENSMUSG00000027429,ENSGGOG00000022369,ortholog_one2one
ENSMUSG00000096207,,
ENSMUSG00000022892,ENSGGOG00000000200,ortholog_one2one
ENSMUSG00000093872,,
ENSMUSG00000018623,,
ENSMUSG00000096843,,
ENSMUSG00000087247,ENSGGOG00000002382,ortholog_one2one
ENSMUSG00000093819,,
ENSMUSG00000095808,,
ENSMUSG00000073741,,
ENSMUSG00000095949,,
ENSMUSG00000009207,ENSGGOG00000007852,ortholog_one2one
ENSMUSG00000021728,ENSGGOG00000023047,ortholog_one2one
ENSMUSG00000093882,,
ENSMUSG00000094507,,
ENSMUSG00000022538,ENSGGOG00000000520,ortholog_one2one
ENSMUSG00000036158,ENSGGOG00000028170,ortholog_one2one
ENSMUSG00000024150,ENSGGOG00000012267,ortholog_one2one
ENSMUSG00000095378,,
ENSMUSG00000094645,,
ENSMUSG00000091423,,
ENSMUSG00000002984,ENSGGOG00000023033,ortholog_one2one
ENSMUSG00000018620,ENSGGOG00000003314,ortholog_one2one
ENSMUSG00000096754,,
ENSMUSG00000039753,ENSGGOG00000010962,ortholog_one2one
ENSMUSG00000096643,,
ENSMUSG00000096013,,
ENSMUSG00000021180,ENSGGOG00000004254,ortholog_one2one
ENSMUSG00000096234,,
ENSMUSG00000025757,ENSGGOG00000013848,ortholog_one2one
ENSMUSG00000095173,,
ENSMUSG00000091903,,
ENSMUSG00000095679,,
ENSMUSG00000037104,ENSGGOG00000008234,ortholog_one2one
ENSMUSG00000020241,ENSGGOG00000003661,ortholog_one2one
ENSMUSG00000095887,,
ENSMUSG00000096261,,
ENSMUSG00000040265,ENSGGOG00000008692,ortholog_one2one
ENSMUSG00000021071,ENSGGOG00000005604,ortholog_one2one
ENSMUSG00000029656,ENSGGOG00000008556,ortholog_one2one
ENSMUSG00000095598,,
ENSMUSG00000020067,ENSGGOG00000005699,ortholog_one2one
ENSMUSG00000071035,ENSGGOG00000001519,ortholog_one2many
ENSMUSG00000095904,,
ENSMUSG00000094142,,
ENSMUSG00000055933,,
ENSMUSG00000063550,ENSGGOG00000009475,ortholog_one2one
ENSMUSG00000096902,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000094453,,
ENSMUSG00000036816,ENSGGOG00000016464,ortholog_one2one
ENSMUSG00000063611,,
ENSMUSG00000093837,,
ENSMUSG00000070886,,
ENSMUSG00000035495,ENSGGOG00000001374,ortholog_one2one
ENSMUSG00000094961,,
ENSMUSG00000096836,,
ENSMUSG00000030465,ENSGGOG00000011093,ortholog_one2one
ENSMUSG00000041440,ENSGGOG00000003657,ortholog_one2one
ENSMUSG00000096489,,
ENSMUSG00000041857,ENSGGOG00000016792,ortholog_one2one
ENSMUSG00000096762,,
ENSMUSG00000066279,ENSGGOG00000009471,ortholog_one2one
ENSMUSG00000046079,ENSGGOG00000025079,ortholog_one2one
ENSMUSG00000095485,,
ENSMUSG00000041671,ENSGGOG00000010978,ortholog_one2one
ENSMUSG00000094616,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000094052,,
ENSMUSG00000020435,ENSGGOG00000003475,ortholog_one2one
ENSMUSG00000040387,ENSGGOG00000003184,ortholog_one2one
ENSMUSG00000027784,,
ENSMUSG00000030996,ENSGGOG00000009466,ortholog_one2one
ENSMUSG00000094260,,
ENSMUSG00000002985,ENSGGOG00000006377,ortholog_one2one
ENSMUSG00000055895,ENSGGOG00000025694,ortholog_one2one
ENSMUSG00000021745,ENSGGOG00000006858,ortholog_one2one
ENSMUSG00000094781,,
ENSMUSG00000095535,,
ENSMUSG00000074874,,
ENSMUSG00000095296,,
ENSMUSG00000069041,ENSGGOG00000013994,ortholog_one2one
ENSMUSG00000095855,,
ENSMUSG00000022438,ENSGGOG00000008719,ortholog_one2one
ENSMUSG00000031285,ENSGGOG00000013832,ortholog_one2one
ENSMUSG00000098207,ENSGGOG00000005185,ortholog_one2one
ENSMUSG00000047731,ENSGGOG00000006632,ortholog_one2many
ENSMUSG00000047731,ENSGGOG00000025003,ortholog_one2many
ENSMUSG00000024681,ENSGGOG00000001403,ortholog_one2one
ENSMUSG00000096419,,
ENSMUSG00000057246,,
ENSMUSG00000095888,,
ENSMUSG00000050345,ENSGGOG00000000088,ortholog_one2many
ENSMUSG00000094763,,
ENSMUSG00000002147,ENSGGOG00000001424,ortholog_one2one
ENSMUSG00000041681,ENSGGOG00000023493,ortholog_one2one
ENSMUSG00000053399,ENSGGOG00000034890,ortholog_one2one
ENSMUSG00000095634,,
ENSMUSG00000009739,ENSGGOG00000000227,ortholog_one2many
ENSMUSG00000095496,,
ENSMUSG00000096732,,
ENSMUSG00000024680,ENSGGOG00000023023,ortholog_one2one
ENSMUSG00000070424,ENSGGOG00000010424,ortholog_one2one
ENSMUSG00000056728,ENSGGOG00000000088,ortholog_one2many
ENSMUSG00000094882,,
ENSMUSG00000070323,ENSGGOG00000008717,ortholog_one2one
ENSMUSG00000095829,,
ENSMUSG00000096016,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000025907,ENSGGOG00000028523,ortholog_one2one
ENSMUSG00000045962,ENSGGOG00000006458,ortholog_one2one
ENSMUSG00000042202,ENSGGOG00000026551,ortholog_one2many
ENSMUSG00000042202,ENSGGOG00000000305,ortholog_one2many
ENSMUSG00000093790,,
ENSMUSG00000042243,ENSGGOG00000000088,ortholog_one2many
ENSMUSG00000036202,,
ENSMUSG00000034724,ENSGGOG00000023412,ortholog_one2many
ENSMUSG00000034724,ENSGGOG00000027134,ortholog_one2many
ENSMUSG00000026829,ENSGGOG00000003448,ortholog_one2one
ENSMUSG00000095001,,
ENSMUSG00000040430,ENSGGOG00000006342,ortholog_one2one
ENSMUSG00000096846,,
ENSMUSG00000040564,ENSGGOG00000022078,ortholog_one2one
ENSMUSG00000096881,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000097148,,
ENSMUSG00000094056,,
ENSMUSG00000095999,,
ENSMUSG00000074336,ENSGGOG00000022601,ortholog_one2one
ENSMUSG00000072714,ENSGGOG00000026428,ortholog_many2many
ENSMUSG00000095302,,
ENSMUSG00000026698,ENSGGOG00000024090,ortholog_one2one
ENSMUSG00000096666,,
ENSMUSG00000056426,ENSGGOG00000004431,ortholog_many2many
ENSMUSG00000056426,ENSGGOG00000026127,ortholog_many2many
ENSMUSG00000096608,,
ENSMUSG00000030735,ENSGGOG00000014136,ortholog_one2many
ENSMUSG00000066036,ENSGGOG00000000062,ortholog_one2one
ENSMUSG00000096739,,
ENSMUSG00000027997,ENSGGOG00000026344,ortholog_one2one
ENSMUSG00000027428,ENSGGOG00000008316,ortholog_one2one
ENSMUSG00000094816,,
ENSMUSG00000002992,,
ENSMUSG00000096251,,
ENSMUSG00000020072,ENSGGOG00000009363,ortholog_one2many
ENSMUSG00000053654,,
ENSMUSG00000095613,,
ENSMUSG00000008976,ENSGGOG00000013900,ortholog_one2one
ENSMUSG00000051147,ENSGGOG00000004431,ortholog_many2many
ENSMUSG00000051147,ENSGGOG00000026127,ortholog_many2many
ENSMUSG00000033409,,
ENSMUSG00000095918,,
ENSMUSG00000033530,ENSGGOG00000010682,ortholog_one2one
ENSMUSG00000094908,,
ENSMUSG00000073102,ENSGGOG00000000007,ortholog_one2one
ENSMUSG00000022537,ENSGGOG00000002921,ortholog_one2one
ENSMUSG00000022437,,
ENSMUSG00000093993,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000027999,ENSGGOG00000001082,ortholog_one2one
ENSMUSG00000060579,,
ENSMUSG00000025588,ENSGGOG00000004431,ortholog_many2many
ENSMUSG00000025588,ENSGGOG00000026127,ortholog_many2many
ENSMUSG00000054720,ENSGGOG00000023228,ortholog_one2one
ENSMUSG00000096783,,
ENSMUSG00000094025,,
ENSMUSG00000002981,ENSGGOG00000008020,ortholog_one2one
ENSMUSG00000086277,ENSGGOG00000006809,ortholog_one2one
ENSMUSG00000095785,,
ENSMUSG00000041653,ENSGGOG00000005225,ortholog_one2one
ENSMUSG00000038780,ENSGGOG00000011481,ortholog_one2one
ENSMUSG00000044320,ENSGGOG00000024531,ortholog_one2one
ENSMUSG00000095103,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000078908,ENSGGOG00000016471,ortholog_one2one
ENSMUSG00000095710,,
ENSMUSG00000017664,ENSGGOG00000014052,ortholog_one2one
ENSMUSG00000094953,,
ENSMUSG00000014907,ENSGGOG00000000894,ortholog_one2one
ENSMUSG00000094490,,
ENSMUSG00000039989,ENSGGOG00000009288,ortholog_one2one
ENSMUSG00000094216,,
ENSMUSG00000025036,ENSGGOG00000009385,ortholog_one2one
ENSMUSG00000070639,ENSGGOG00000006067,ortholog_one2one
ENSMUSG00000095215,,
ENSMUSG00000024146,ENSGGOG00000015059,ortholog_one2one
ENSMUSG00000036437,ENSGGOG00000004467,ortholog_one2one
ENSMUSG00000018770,ENSGGOG00000026893,ortholog_one2one
ENSMUSG00000094788,,
ENSMUSG00000096503,,
ENSMUSG00000044014,ENSGGOG00000004465,ortholog_one2one
ENSMUSG00000025035,ENSGGOG00000003895,ortholog_one2one
ENSMUSG00000095515,,
ENSMUSG00000034543,ENSGGOG00000015067,ortholog_one2many
ENSMUSG00000095417,,
ENSMUSG00000049119,ENSGGOG00000012277,ortholog_one2one
ENSMUSG00000095317,,
ENSMUSG00000025519,ENSGGOG00000011873,ortholog_one2one
ENSMUSG00000025034,ENSGGOG00000003887,ortholog_one2one
ENSMUSG00000063975,ENSGGOG00000010721,ortholog_one2many
ENSMUSG00000023078,ENSGGOG00000014120,ortholog_one2one
ENSMUSG00000093950,,
ENSMUSG00000055639,ENSGGOG00000004058,ortholog_one2one
ENSMUSG00000040297,ENSGGOG00000004171,ortholog_one2one
ENSMUSG00000024679,ENSGGOG00000010387,ortholog_many2many
ENSMUSG00000024679,ENSGGOG00000015158,ortholog_many2many
ENSMUSG00000094821,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000019893,ENSGGOG00000014048,ortholog_one2one
ENSMUSG00000002983,ENSGGOG00000003380,ortholog_one2one
ENSMUSG00000021747,ENSGGOG00000034942,ortholog_one2one
ENSMUSG00000095014,,
ENSMUSG00000072813,,
ENSMUSG00000005800,ENSGGOG00000008722,ortholog_one2one
ENSMUSG00000096636,,
ENSMUSG00000047363,,
ENSMUSG00000037851,ENSGGOG00000010212,ortholog_one2one
ENSMUSG00000095038,,
ENSMUSG00000067555,ENSGGOG00000010387,ortholog_many2many
ENSMUSG00000067555,ENSGGOG00000015158,ortholog_many2many
ENSMUSG00000095844,,
ENSMUSG00000089762,,
ENSMUSG00000096457,,
ENSMUSG00000070425,ENSGGOG00000006374,ortholog_one2one
ENSMUSG00000028519,ENSGGOG00000024836,ortholog_one2one
ENSMUSG00000096118,,
ENSMUSG00000059602,,
ENSMUSG00000094217,,
ENSMUSG00000024678,ENSGGOG00000002266,ortholog_many2many
ENSMUSG00000024678,ENSGGOG00000008933,ortholog_many2many
ENSMUSG00000018868,ENSGGOG00000008617,ortholog_one2many
ENSMUSG00000018868,ENSGGOG00000024230,ortholog_one2many
ENSMUSG00000021749,ENSGGOG00000015448,ortholog_one2one
ENSMUSG00000024145,ENSGGOG00000024478,ortholog_one2one
ENSMUSG00000091933,,
ENSMUSG00000095141,,
ENSMUSG00000009376,ENSGGOG00000012982,ortholog_one2one
ENSMUSG00000094448,,
ENSMUSG00000091422,,
ENSMUSG00000010608,ENSGGOG00000002415,ortholog_one2one
ENSMUSG00000096347,,
ENSMUSG00000073888,ENSGGOG00000002935,ortholog_many2many
ENSMUSG00000073888,ENSGGOG00000024656,ortholog_many2many
ENSMUSG00000028328,ENSGGOG00000001369,ortholog_one2one
ENSMUSG00000024677,ENSGGOG00000010387,ortholog_many2many
ENSMUSG00000024677,ENSGGOG00000015158,ortholog_many2many
ENSMUSG00000096626,,
ENSMUSG00000001155,ENSGGOG00000002869,ortholog_one2one
ENSMUSG00000062638,,
ENSMUSG00000069355,,
ENSMUSG00000000817,ENSGGOG00000023617,ortholog_one2one
ENSMUSG00000095807,,
ENSMUSG00000072814,,
ENSMUSG00000095471,,
ENSMUSG00000053475,ENSGGOG00000022498,ortholog_one2one
ENSMUSG00000094624,,
ENSMUSG00000096122,,
ENSMUSG00000021069,ENSGGOG00000016619,ortholog_one2one
ENSMUSG00000066755,ENSGGOG00000005850,ortholog_one2one
ENSMUSG00000094061,,
ENSMUSG00000020661,ENSGGOG00000012524,ortholog_one2one
ENSMUSG00000058470,,
ENSMUSG00000094839,,
ENSMUSG00000096139,,
ENSMUSG00000096875,,
ENSMUSG00000047562,ENSGGOG00000026738,ortholog_one2one
ENSMUSG00000009115,ENSGGOG00000012943,ortholog_one2one
ENSMUSG00000095381,,
ENSMUSG00000079419,ENSGGOG00000010387,ortholog_many2many
ENSMUSG00000079419,ENSGGOG00000015158,ortholog_many2many
ENSMUSG00000079423,,
ENSMUSG00000033774,ENSGGOG00000015243,ortholog_one2one
ENSMUSG00000026700,ENSGGOG00000026898,ortholog_one2many
ENSMUSG00000026700,ENSGGOG00000010351,ortholog_one2many
ENSMUSG00000095244,,
ENSMUSG00000093888,,
ENSMUSG00000027868,ENSGGOG00000013468,ortholog_one2one
ENSMUSG00000023966,ENSGGOG00000006299,ortholog_one2one
ENSMUSG00000095135,,
ENSMUSG00000025591,ENSGGOG00000003133,ortholog_one2many
ENSMUSG00000025591,ENSGGOG00000025324,ortholog_one2many
ENSMUSG00000096058,,
ENSMUSG00000035069,ENSGGOG00000001213,ortholog_one2one
ENSMUSG00000022890,ENSGGOG00000008265,ortholog_one2one
ENSMUSG00000021933,ENSGGOG00000011381,ortholog_one2one
ENSMUSG00000096407,ENSGGOG00000024956,ortholog_many2many
ENSMUSG00000096407,ENSGGOG00000023634,ortholog_many2many
ENSMUSG00000096572,,
ENSMUSG00000024143,ENSGGOG00000025374,ortholog_one2many
ENSMUSG00000024143,ENSGGOG00000023494,ortholog_one2many
ENSMUSG00000025905,ENSGGOG00000000682,ortholog_one2one
ENSMUSG00000094570,,
ENSMUSG00000094174,ENSGGOG00000024956,ortholog_many2many
ENSMUSG00000094174,ENSGGOG00000023634,ortholog_many2many
ENSMUSG00000043089,ENSGGOG00000008869,ortholog_one2many
ENSMUSG00000096034,,
ENSMUSG00000066324,ENSGGOG00000025130,ortholog_one2one
ENSMUSG00000095227,,
ENSMUSG00000061028,ENSGGOG00000003384,ortholog_one2one
ENSMUSG00000058952,ENSGGOG00000003371,ortholog_one2one
ENSMUSG00000096518,,
ENSMUSG00000070677,,
ENSMUSG00000032410,ENSGGOG00000008047,ortholog_one2one
ENSMUSG00000027593,ENSGGOG00000022709,ortholog_one2one
ENSMUSG00000095459,,
ENSMUSG00000094450,,
ENSMUSG00000031865,ENSGGOG00000012770,ortholog_one2one
ENSMUSG00000026701,ENSGGOG00000016465,ortholog_many2many
ENSMUSG00000026701,ENSGGOG00000026357,ortholog_many2many
ENSMUSG00000094169,,
ENSMUSG00000079362,ENSGGOG00000010782,ortholog_one2many
ENSMUSG00000001786,ENSGGOG00000017158,ortholog_one2one
ENSMUSG00000094106,,
ENSMUSG00000035772,ENSGGOG00000013400,ortholog_one2one
ENSMUSG00000053375,ENSGGOG00000011550,ortholog_one2one
ENSMUSG00000095177,,
ENSMUSG00000009733,ENSGGOG00000023546,ortholog_one2one
ENSMUSG00000053166,ENSGGOG00000023452,ortholog_one2one
ENSMUSG00000094729,,
ENSMUSG00000022533,ENSGGOG00000011475,ortholog_one2one
ENSMUSG00000018865,ENSGGOG00000007339,ortholog_one2one
ENSMUSG00000037689,ENSGGOG00000007139,ortholog_one2one
ENSMUSG00000094339,,
ENSMUSG00000060798,ENSGGOG00000002972,ortholog_one2one
ENSMUSG00000096026,,
ENSMUSG00000007655,ENSGGOG00000027870,ortholog_one2one
ENSMUSG00000073226,,
ENSMUSG00000093794,,
ENSMUSG00000011267,ENSGGOG00000003398,ortholog_one2one
ENSMUSG00000033793,ENSGGOG00000000515,ortholog_one2one
ENSMUSG00000044636,ENSGGOG00000010425,ortholog_one2one
ENSMUSG00000031772,ENSGGOG00000009394,ortholog_one2one
ENSMUSG00000003974,ENSGGOG00000015336,ortholog_one2one
ENSMUSG00000095181,,
ENSMUSG00000045573,ENSGGOG00000016266,ortholog_one2one
ENSMUSG00000079424,,
ENSMUSG00000095606,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000000724,ENSGGOG00000002292,ortholog_one2one
ENSMUSG00000020068,ENSGGOG00000009363,ortholog_one2many
ENSMUSG00000036167,ENSGGOG00000026359,ortholog_one2many
ENSMUSG00000078935,,
ENSMUSG00000096060,,
ENSMUSG00000050533,ENSGGOG00000010972,ortholog_one2many
ENSMUSG00000097692,,
ENSMUSG00000044709,ENSGGOG00000025251,ortholog_one2many
ENSMUSG00000044709,ENSGGOG00000025686,ortholog_one2many
ENSMUSG00000095359,,
ENSMUSG00000095219,,
ENSMUSG00000094699,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000028064,ENSGGOG00000000814,ortholog_one2one
ENSMUSG00000025578,ENSGGOG00000009807,ortholog_one2one
ENSMUSG00000054588,ENSGGOG00000010782,ortholog_one2many
ENSMUSG00000096066,,
ENSMUSG00000096725,,
ENSMUSG00000058856,,
ENSMUSG00000095568,,
ENSMUSG00000036469,ENSGGOG00000012475,ortholog_one2one
ENSMUSG00000023967,ENSGGOG00000006303,ortholog_one2one
ENSMUSG00000044835,ENSGGOG00000023541,ortholog_one2one
ENSMUSG00000095823,,
ENSMUSG00000037857,ENSGGOG00000008590,ortholog_one2one
ENSMUSG00000094269,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000026831,ENSGGOG00000013397,ortholog_one2one
ENSMUSG00000096395,,
ENSMUSG00000051403,ENSGGOG00000008674,ortholog_one2one
ENSMUSG00000095707,,
ENSMUSG00000057349,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000047953,ENSGGOG00000027938,ortholog_one2one
ENSMUSG00000004233,ENSGGOG00000015028,ortholog_one2one
ENSMUSG00000096769,,
ENSMUSG00000020439,ENSGGOG00000002628,ortholog_one2one
ENSMUSG00000024140,,
ENSMUSG00000025577,ENSGGOG00000009801,ortholog_one2one
ENSMUSG00000096089,,
ENSMUSG00000092086,ENSGGOG00000026295,ortholog_many2many
ENSMUSG00000060621,ENSGGOG00000008682,ortholog_one2one
ENSMUSG00000098640,,
ENSMUSG00000043613,ENSGGOG00000010315,ortholog_one2one
ENSMUSG00000063380,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000095397,,
ENSMUSG00000033430,ENSGGOG00000005519,ortholog_one2one
ENSMUSG00000094425,,
ENSMUSG00000052316,ENSGGOG00000007329,ortholog_one2one
ENSMUSG00000028010,ENSGGOG00000008681,ortholog_one2one
ENSMUSG00000002459,ENSGGOG00000001386,ortholog_one2one
ENSMUSG00000071036,,
ENSMUSG00000095055,,
ENSMUSG00000096109,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000027427,ENSGGOG00000011543,ortholog_one2one
ENSMUSG00000096226,,
ENSMUSG00000095996,,
ENSMUSG00000023176,ENSGGOG00000014916,ortholog_one2one
ENSMUSG00000093810,,
ENSMUSG00000096781,,
ENSMUSG00000096555,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000095979,ENSGGOG00000002946,ortholog_one2many
ENSMUSG00000096063,,
ENSMUSG00000094246,,
ENSMUSG00000074300,,
ENSMUSG00000095058,,
ENSMUSG00000020886,ENSGGOG00000006737,ortholog_one2one
ENSMUSG00000094970,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000074302,,
ENSMUSG00000022076,ENSGGOG00000015147,ortholog_one2one
ENSMUSG00000037353,ENSGGOG00000012094,ortholog_one2one
ENSMUSG00000028012,ENSGGOG00000026289,ortholog_one2one
ENSMUSG00000096469,,
ENSMUSG00000070426,ENSGGOG00000016954,ortholog_one2one
ENSMUSG00000015095,ENSGGOG00000004350,ortholog_one2one
ENSMUSG00000092166,,
ENSMUSG00000094170,,
ENSMUSG00000079042,,
ENSMUSG00000049708,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000094782,,
ENSMUSG00000096742,,
ENSMUSG00000030030,ENSGGOG00000015879,ortholog_one2one
ENSMUSG00000093865,ENSGGOG00000001382,ortholog_one2one
ENSMUSG00000035557,ENSGGOG00000026670,ortholog_one2many
ENSMUSG00000035557,ENSGGOG00000012814,ortholog_one2many
ENSMUSG00000035557,ENSGGOG00000016891,ortholog_one2many
ENSMUSG00000002043,ENSGGOG00000008686,ortholog_one2one
ENSMUSG00000056290,ENSGGOG00000002266,ortholog_many2many
ENSMUSG00000056290,ENSGGOG00000008933,ortholog_many2many
ENSMUSG00000095617,,
ENSMUSG00000053490,ENSGGOG00000009550,ortholog_one2one
ENSMUSG00000062588,ENSGGOG00000027139,ortholog_many2many
ENSMUSG00000028520,ENSGGOG00000002630,ortholog_one2one
ENSMUSG00000048501,,
ENSMUSG00000096693,,
ENSMUSG00000046697,ENSGGOG00000009795,ortholog_one2one
ENSMUSG00000073510,,
ENSMUSG00000095353,,
ENSMUSG00000071089,ENSGGOG00000004692,ortholog_one2one
ENSMUSG00000018433,ENSGGOG00000022151,ortholog_one2many
ENSMUSG00000018433,ENSGGOG00000011155,ortholog_one2many
ENSMUSG00000094043,,
ENSMUSG00000094666,,
ENSMUSG00000094182,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000057667,ENSGGOG00000028003,ortholog_one2one
ENSMUSG00000094181,,
ENSMUSG00000095194,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000095954,,
ENSMUSG00000020743,ENSGGOG00000028603,ortholog_one2one
ENSMUSG00000026705,ENSGGOG00000024508,ortholog_one2one
ENSMUSG00000000058,ENSGGOG00000015074,ortholog_one2one
ENSMUSG00000096332,,
ENSMUSG00000021750,ENSGGOG00000015452,ortholog_one2one
ENSMUSG00000041620,ENSGGOG00000008869,ortholog_one2many
ENSMUSG00000024340,ENSGGOG00000009855,ortholog_one2one
ENSMUSG00000087444,,
ENSMUSG00000011263,,
ENSMUSG00000026668,ENSGGOG00000014175,ortholog_one2one
ENSMUSG00000070427,ENSGGOG00000016963,ortholog_one2one
ENSMUSG00000094368,,
ENSMUSG00000049641,ENSGGOG00000014045,ortholog_one2one
ENSMUSG00000022528,ENSGGOG00000008521,ortholog_one2one
ENSMUSG00000092073,,
ENSMUSG00000058820,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000027782,ENSGGOG00000000734,ortholog_one2one
ENSMUSG00000079262,ENSGGOG00000010721,ortholog_one2many
ENSMUSG00000096267,,
ENSMUSG00000032409,ENSGGOG00000008083,ortholog_one2one
ENSMUSG00000075286,,
ENSMUSG00000094071,,
ENSMUSG00000002010,ENSGGOG00000024784,ortholog_one2many
ENSMUSG00000002010,ENSGGOG00000023796,ortholog_one2many
ENSMUSG00000094195,,
ENSMUSG00000036698,ENSGGOG00000011412,ortholog_one2one
ENSMUSG00000031948,ENSGGOG00000005515,ortholog_one2one
ENSMUSG00000059595,ENSGGOG00000023114,ortholog_one2many
ENSMUSG00000062224,ENSGGOG00000022374,ortholog_many2many
ENSMUSG00000096120,,
ENSMUSG00000095503,,
ENSMUSG00000025521,,
ENSMUSG00000094100,,
ENSMUSG00000034689,,
ENSMUSG00000057424,ENSGGOG00000002303,ortholog_one2many
ENSMUSG00000030397,ENSGGOG00000008801,ortholog_one2one
ENSMUSG00000095452,,
ENSMUSG00000055421,ENSGGOG00000004371,ortholog_one2one
ENSMUSG00000033813,ENSGGOG00000023652,ortholog_one2one
ENSMUSG00000096885,,
ENSMUSG00000029823,ENSGGOG00000016606,ortholog_one2one
